query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQQY01000022.1	1.0	1.0	1.0
NZ_QQQY01000041.1	1.0	1.0	1.0
NZ_QQQY01000003.1	1.0	0.11686173721459407	0.9988775925172835
NZ_QQQY01000020.1	1.0	1.0	1.0
NZ_QQQY01000017.1	1.0	1.0	1.0
NZ_QQQY01000008.1	1.0	1.0	1.0
NZ_QQQY01000009.1	1.0	0.1053356383855126	0.9986926273521035
NZ_QQQY01000039.1	1.0	0.0025927997373764392	0.9191090269636577
NZ_QQQY01000013.1	1.0	1.0	1.0
NZ_QQQY01000024.1	1.0	0.04426821687192325	1.0
NZ_QQQY01000004.1	1.0	1.0	1.0
NZ_QQQY01000007.1	1.0	0.2767327451997924	0.9989648654325062
NZ_QQQY01000014.1	1.0	1.0	1.0
NZ_QQQY01000027.1	1.0	1.0	1.0
NZ_QQQY01000028.1	1.0	1.0	1.0
NZ_QQQY01000002.1	1.0	0.07882447033732182	0.5329593081861107
NZ_QQQY01000006.1	1.0	1.0	1.0
NZ_QQQY01000033.1	1.0	1.0	1.0
NZ_QQQY01000030.1	1.0	1.0	1.0
NZ_QQQY01000018.1	1.0	1.0	1.0
NZ_QQQY01000038.1	1.0	1.0	1.0
NZ_QQQY01000029.1	1.0	1.0	1.0
NZ_QQQY01000011.1	1.0	1.0	1.0
NZ_QQQY01000016.1	1.0	1.0	1.0
NZ_QQQY01000042.1	1.0	1.0	1.0
NZ_QQQY01000001.1	1.0	1.0	1.0
NZ_QQQY01000005.1	1.0	1.0	1.0
NZ_QQQY01000021.1	1.0	1.0	1.0
NZ_QQQY01000026.1	1.0	1.0	1.0
NZ_QQQY01000010.1	1.0	1.0	1.0
NZ_QQQY01000037.1	1.0	1.0	1.0
NZ_QQQY01000034.1	1.0	1.0	1.0
NZ_QQQY01000036.1	1.0	1.0	1.0
NZ_QQQY01000032.1	1.0	1.0	1.0
NZ_QQQY01000019.1	1.0	1.0	1.0
NZ_QQQY01000015.1	1.0	0.08119875281526233	0.9973344665069922
NZ_QQQY01000012.1	1.0	1.0	1.0
NZ_QQQY01000023.1	1.0	1.0	1.0
NZ_QQQY01000025.1	1.0	1.0	1.0
