query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRL01000029.1	1.0	1.0	1.0
NZ_QQRL01000001.1	1.0	1.0	1.0
NZ_QQRL01000015.1	1.0	1.0	1.0
NZ_QQRL01000019.1	1.0	1.0	1.0
NZ_QQRL01000021.1	1.0	1.0	1.0
NZ_QQRL01000031.1	1.0	1.0	1.0
NZ_QQRL01000024.1	1.0	1.0	1.0
NZ_QQRL01000054.1	1.0	1.0	1.0
NZ_QQRL01000044.1	1.0	1.0	1.0
NZ_QQRL01000020.1	1.0	0.20729485372477569	0.9936428966279712
NZ_QQRL01000010.1	1.0	1.0	1.0
NZ_QQRL01000018.1	1.0	1.0	1.0
NZ_QQRL01000032.1	1.0	1.0	1.0
NZ_QQRL01000012.1	1.0	1.0	1.0
NZ_QQRL01000011.1	1.0	1.0	1.0
NZ_QQRL01000051.1	1.0	1.0	1.0
NZ_QQRL01000009.1	1.0	1.0	1.0
NZ_QQRL01000003.1	1.0	1.0	1.0
NZ_QQRL01000002.1	1.0	1.0	1.0
NZ_QQRL01000040.1	1.0	0.048422444738333646	0.9418650019508389
NZ_QQRL01000058.1	1.0	1.0	1.0
NZ_QQRL01000013.1	1.0	1.0	1.0
NZ_QQRL01000034.1	1.0	1.0	1.0
NZ_QQRL01000036.1	1.0	1.0	1.0
NZ_QQRL01000035.1	1.0	1.0	1.0
NZ_QQRL01000033.1	1.0	1.0	1.0
NZ_QQRL01000025.1	1.0	1.0	1.0
NZ_QQRL01000026.1	1.0	1.0	1.0
NZ_QQRL01000014.1	1.0	1.0	1.0
NZ_QQRL01000004.1	1.0	1.0	1.0
NZ_QQRL01000023.1	1.0	1.0	1.0
NZ_QQRL01000045.1	1.0	1.0	1.0
NZ_QQRL01000028.1	1.0	1.0	1.0
NZ_QQRL01000005.1	1.0	1.0	1.0
NZ_QQRL01000022.1	1.0	1.0	1.0
NZ_QQRL01000007.1	1.0	1.0	1.0
NZ_QQRL01000042.1	1.0	1.0	1.0
NZ_QQRL01000098.1	1.0	1.0	1.0
NZ_QQRL01000037.1	1.0	1.0	1.0
NZ_QQRL01000016.1	1.0	1.0	1.0
NZ_QQRL01000027.1	1.0	1.0	1.0
NZ_QQRL01000008.1	1.0	0.15449697866088022	1.0
NZ_QQRL01000017.1	1.0	1.0	1.0
NZ_QQRL01000006.1	1.0	0.04146009188416401	1.0
