DR095_RS02755	NZ_QQRC01000010.1	+	237	1787	DR095_RS02755	IDMF29	+	378872	380422	+
DR095_RS02760	NZ_QQRC01000010.1	+	1819	2151	DR095_RS02760	IDMF29	+	380454	380786	+
DR095_RS03230	NZ_QQRC01000010.1	-	2219	3799	DR095_RS03230	IDMF29	+	380854	382434	-
DR095_RS03235	NZ_QQRC01000010.1	-	4188	5273	DR095_RS03235	IDMF29	+	382823	383908	-
DR095_RS03240	NZ_QQRC01000010.1	-	5206	5829	DR095_RS03240	IDMF29	+	383841	384464	-
DR095_RS02775	NZ_QQRC01000010.1	+	5947	7521	DR095_RS02775	IDMF29	+	384582	386156	+
DR095_RS02780	NZ_QQRC01000010.1	-	7708	8457	DR095_RS02780	IDMF29	+	386343	387092	-
DR095_RS02785	NZ_QQRC01000010.1	-	8475	10007	DR095_RS02785	IDMF29	+	387110	388642	-
DR095_RS02790	NZ_QQRC01000010.1	+	10498	11688	DR095_RS02790	IDMF29	+	389133	390323	+
DR095_RS02795	NZ_QQRC01000010.1	+	11672	12442	DR095_RS02795	IDMF29	+	390307	391077	+
DR095_RS02800	NZ_QQRC01000010.1	+	12435	14132	DR095_RS02800	IDMF29	+	391070	392767	+
DR095_RS02805	NZ_QQRC01000010.1	+	14250	14726	DR095_RS02805	IDMF29	+	392885	393361	+
DR095_RS03985	NZ_QQRC01000010.1	+	14894	16030	DR095_RS03985	IDMF29	+	393529	394665	+
DR095_RS02815	NZ_QQRC01000010.1	+	15949	16878	DR095_RS02815	IDMF29	+	394584	395513	+
DR095_RS02820	NZ_QQRC01000010.1	-	17275	17502	DR095_RS02820	IDMF29	+	395910	396137	-
DR095_RS02830	NZ_QQRC01000011.1	+	1	939	DR095_RS02830	IDMF29	+	398747	399685	+
DR095_RS02835	NZ_QQRC01000011.1	+	994	1326	DR095_RS02835	IDMF29	+	399740	400072	+
DR095_RS02840	NZ_QQRC01000011.1	-	1442	3742	DR095_RS02840	IDMF29	+	400188	402488	-
DR095_RS02845	NZ_QQRC01000011.1	-	3840	4406	DR095_RS02845	IDMF29	+	402586	403152	-
DR095_RS02850	NZ_QQRC01000011.1	-	4416	5252	DR095_RS02850	IDMF29	+	403162	403998	-
DR095_RS02855	NZ_QQRC01000011.1	-	5239	6168	DR095_RS02855	IDMF29	+	403985	404914	-
DR095_RS02860	NZ_QQRC01000011.1	-	6155	7315	DR095_RS02860	IDMF29	+	404901	406061	-
DR095_RS03990	NZ_QQRC01000011.1	+	7465	9327	DR095_RS03990	IDMF29	+	406211	408073	+
DR095_RS02870	NZ_QQRC01000011.1	+	9510	10562	DR095_RS02870	IDMF29	+	408256	409308	+
DR095_RS02875	NZ_QQRC01000011.1	+	10658	12427	DR095_RS02875	IDMF29	+	409404	411173	+
DR095_RS02880	NZ_QQRC01000011.1	+	12610	12900	DR095_RS02880	IDMF29	+	411356	411646	+
DR095_RS02885	NZ_QQRC01000011.1	+	12926	13405	DR095_RS02885	IDMF29	+	411672	412151	+
DR095_RS02890	NZ_QQRC01000011.1	+	13648	16263	DR095_RS02890	IDMF29	+	412394	415009	+
DR095_RS03995	NZ_QQRC01000012.1	-	1	1989	DR095_RS03995	IDMF29	+	510970	512958	-
DR095_RS02900	NZ_QQRC01000012.1	-	2057	5113	DR095_RS02900	IDMF29	+	513026	516082	-
DR095_RS02905	NZ_QQRC01000012.1	+	5587	6267	DR095_RS02905	IDMF29	+	516556	517236	+
DR095_RS02910	NZ_QQRC01000012.1	+	6274	8433	DR095_RS02910	IDMF29	+	517243	519402	+
DR095_RS02915	NZ_QQRC01000012.1	+	8491	8688	DR095_RS02915	IDMF29	+	519460	519657	+
DR095_RS02920	NZ_QQRC01000012.1	+	8791	8865	DR095_RS02920	IDMF29	+	519760	519834	+
DR095_RS02925	NZ_QQRC01000012.1	+	8869	8944	DR095_RS02925	IDMF29	+	519838	519913	+
DR095_RS02930	NZ_QQRC01000012.1	+	8959	9034	DR095_RS02930	IDMF29	+	519928	520003	+
