query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQQX01000002.1	1.0	1.0	1.0
NZ_QQQX01000064.1	1.0	1.0	1.0
NZ_QQQX01000040.1	1.0	1.0	1.0
NZ_QQQX01000015.1	1.0	1.0	1.0
NZ_QQQX01000045.1	1.0	1.0	1.0
NZ_QQQX01000032.1	1.0	1.0	1.0
NZ_QQQX01000018.1	1.0	1.0	1.0
NZ_QQQX01000003.1	1.0	1.0	1.0
NZ_QQQX01000001.1	1.0	0.5176727515521327	0.9994805055218681
NZ_QQQX01000012.1	1.0	1.0	1.0
NZ_QQQX01000055.1	1.0	1.0	1.0
NZ_QQQX01000010.1	1.0	0.1583600450489474	0.920129106375995
NZ_QQQX01000034.1	1.0	1.0	1.0
NZ_QQQX01000043.1	1.0	1.0	1.0
NZ_QQQX01000028.1	1.0	0.09291060291060291	0.705750727232043
NZ_QQQX01000049.1	1.0	1.0	1.0
NZ_QQQX01000009.1	1.0	1.0	1.0
NZ_QQQX01000017.1	1.0	1.0	1.0
NZ_QQQX01000019.1	1.0	1.0	1.0
NZ_QQQX01000014.1	1.0	1.0	1.0
NZ_QQQX01000023.1	1.0	1.0	1.0
NZ_QQQX01000038.1	1.0	1.0	1.0
NZ_QQQX01000029.1	1.0	1.0	1.0
NZ_QQQX01000011.1	1.0	1.0	1.0
NZ_QQQX01000016.1	1.0	1.0	1.0
NZ_QQQX01000074.1	1.0	1.0	1.0
NZ_QQQX01000044.1	1.0	1.0	1.0
NZ_QQQX01000008.1	1.0	1.0	1.0
NZ_QQQX01000013.1	1.0	1.0	1.0
NZ_QQQX01000025.1	1.0	1.0	1.0
NZ_QQQX01000007.1	1.0	1.0	1.0
NZ_QQQX01000021.1	1.0	1.0	1.0
NZ_QQQX01000048.1	1.0	1.0	1.0
NZ_QQQX01000051.1	1.0	1.0	1.0
NZ_QQQX01000056.1	1.0	1.0	1.0
NZ_QQQX01000050.1	1.0	1.0	1.0
NZ_QQQX01000068.1	1.0	1.0	1.0
NZ_QQQX01000061.1	1.0	1.0	1.0
NZ_QQQX01000006.1	1.0	0.06557218092286632	0.6800719069848358
NZ_QQQX01000026.1	1.0	1.0	1.0
NZ_QQQX01000052.1	1.0	1.0	1.0
NZ_QQQX01000047.1	1.0	1.0	1.0
NZ_QQQX01000037.1	1.0	1.0	1.0
NZ_QQQX01000053.1	1.0	1.0	1.0
NZ_QQQX01000035.1	1.0	1.0	1.0
NZ_QQQX01000020.1	1.0	1.0	1.0
NZ_QQQX01000022.1	1.0	1.0	1.0
NZ_QQQX01000024.1	1.0	1.0	1.0
NZ_QQQX01000005.1	1.0	1.0	1.0
NZ_QQQX01000030.1	1.0	1.0	1.0
NZ_QQQX01000004.1	1.0	0.07724519042862726	1.0
