NB626_RS00005	NZ_CP098239.1	+	1	1392
NB626_RS00010	NZ_CP098239.1	+	1537	2673
NB626_RS00015	NZ_CP098239.1	+	2777	4636
NB626_RS00020	NZ_CP098239.1	+	4636	5094
NB626_RS00025	NZ_CP098239.1	+	5108	6091
NB626_RS00030	NZ_CP098239.1	+	6084	7055
NB626_RS00035	NZ_CP098239.1	+	7158	7727
NB626_RS00040	NZ_CP098239.1	+	7817	8818
NB626_RS00045	NZ_CP098239.1	+	8988	11008
NB626_RS00050	NZ_CP098239.1	+	11093	12100
NB626_RS00055	NZ_CP098239.1	+	12103	12849
NB626_RS00060	NZ_CP098239.1	+	12833	14437
NB626_RS00065	NZ_CP098239.1	+	14442	14687
NB626_RS00070	NZ_CP098239.1	+	14787	15626
NB626_RS00075	NZ_CP098239.1	+	15633	16478
NB626_RS00080	NZ_CP098239.1	-	16512	16781
NB626_RS00085	NZ_CP098239.1	+	16919	17200
NB626_RS00090	NZ_CP098239.1	+	17346	17960
NB626_RS00095	NZ_CP098239.1	-	18272	18598
NB626_RS00100	NZ_CP098239.1	-	18657	20933
NB626_RS00105	NZ_CP098239.1	-	21142	23382
NB626_RS00110	NZ_CP098239.1	-	23455	25798
NB626_RS00115	NZ_CP098239.1	-	25785	26606
NB626_RS00120	NZ_CP098239.1	-	26774	29056
NB626_RS00125	NZ_CP098239.1	-	29167	31494
NB626_RS00130	NZ_CP098239.1	-	31481	32284
NB626_RS00135	NZ_CP098239.1	+	32659	33138
NB626_RS00140	NZ_CP098239.1	+	33340	33633
NB626_RS00145	NZ_CP098239.1	+	33626	34945
NB626_RS00150	NZ_CP098239.1	+	34938	36338
NB626_RS00155	NZ_CP098239.1	+	36574	37077
NB626_RS00160	NZ_CP098239.1	-	37194	37787
NB626_RS00165	NZ_CP098239.1	-	37765	40425
NB626_RS00170	NZ_CP098239.1	-	40425	42965
NB626_RS00175	NZ_CP098239.1	-	42958	44886
NB626_RS00180	NZ_CP098239.1	+	45097	46107
NB626_RS00185	NZ_CP098239.1	+	46236	48089
NB626_RS00190	NZ_CP098239.1	-	48189	50273
NB626_RS00195	NZ_CP098239.1	-	50279	50512
NB626_RS00200	NZ_CP098239.1	-	50566	52092
NB626_RS00205	NZ_CP098239.1	-	52109	53122
NB626_RS00210	NZ_CP098239.1	+	53362	54084
NB626_RS00215	NZ_CP098239.1	+	54086	55346
NB626_RS00220	NZ_CP098239.1	+	55431	55802
NB626_RS00225	NZ_CP098239.1	+	55806	57014
NB626_RS00230	NZ_CP098239.1	+	57109	57441
NB626_RS00235	NZ_CP098239.1	+	57486	58643
NB626_RS00240	NZ_CP098239.1	+	59079	59807
NB626_RS00245	NZ_CP098239.1	+	59835	60140
NB626_RS00250	NZ_CP098239.1	+	60194	60759
NB626_RS00255	NZ_CP098239.1	+	60759	61322
NB626_RS00260	NZ_CP098239.1	+	61341	62864
NB626_RS00265	NZ_CP098239.1	+	62962	63724
NB626_RS00270	NZ_CP098239.1	+	63742	65157
NB626_RS00275	NZ_CP098239.1	+	65144	65404
NB626_RS00280	NZ_CP098239.1	+	65513	65998
NB626_RS00285	NZ_CP098239.1	+	66214	67170
NB626_RS00290	NZ_CP098239.1	+	67195	68106
NB626_RS00295	NZ_CP098239.1	+	68191	69513
NB626_RS00300	NZ_CP098239.1	+	69541	70908
NB626_RS00305	NZ_CP098239.1	+	70901	72742
NB626_RS00310	NZ_CP098239.1	+	72763	74793
NB626_RS00315	NZ_CP098239.1	+	74800	75573
NB626_RS00320	NZ_CP098239.1	+	75567	76397
NB626_RS00325	NZ_CP098239.1	+	76415	77659
NB626_RS00330	NZ_CP098239.1	+	77732	82432
NB626_RS00335	NZ_CP098239.1	+	82546	85383
NB626_RS00340	NZ_CP098239.1	-	85441	86991
NB626_RS00345	NZ_CP098239.1	+	87109	87417
NB626_RS00350	NZ_CP098239.1	+	87605	89406
NB626_RS00355	NZ_CP098239.1	+	89622	90296
NB626_RS00360	NZ_CP098239.1	+	90257	90745
NB626_RS00365	NZ_CP098239.1	+	90804	91493
NB626_RS00370	NZ_CP098239.1	+	91511	92812
NB626_RS00375	NZ_CP098239.1	+	92864	93136
NB626_RS00380	NZ_CP098239.1	+	93139	93369
NB626_RS00385	NZ_CP098239.1	+	93370	95166
NB626_RS00390	NZ_CP098239.1	+	95236	96183
NB626_RS00395	NZ_CP098239.1	-	96500	98584
NB626_RS00400	NZ_CP098239.1	-	98597	99067
NB626_RS00405	NZ_CP098239.1	-	99118	99537
NB626_RS00410	NZ_CP098239.1	-	99668	100060
NB626_RS00415	NZ_CP098239.1	-	100064	100576
NB626_RS00420	NZ_CP098239.1	-	100567	101067
NB626_RS00425	NZ_CP098239.1	+	101331	102704
NB626_RS00430	NZ_CP098239.1	+	102720	103109
NB626_RS00435	NZ_CP098239.1	+	103127	103579
NB626_RS00440	NZ_CP098239.1	+	103586	104626
NB626_RS00445	NZ_CP098239.1	+	104940	105206
NB626_RS00450	NZ_CP098239.1	+	105247	107598
NB626_RS00455	NZ_CP098239.1	+	107591	108616
NB626_RS00460	NZ_CP098239.1	+	108810	109799
NB626_RS00465	NZ_CP098239.1	+	109926	110111
NB626_RS00470	NZ_CP098239.1	+	110124	110510
NB626_RS00475	NZ_CP098239.1	+	110531	112264
NB626_RS00480	NZ_CP098239.1	+	112242	114944
NB626_RS00485	NZ_CP098239.1	+	114937	115641
NB626_RS00490	NZ_CP098239.1	+	115918	119553
NB626_RS00495	NZ_CP098239.1	-	119625	119885
NB626_RS00500	NZ_CP098239.1	-	119925	121592
NB626_RS00505	NZ_CP098239.1	-	121573	121779
NB626_RS00510	NZ_CP098239.1	-	121793	122940
NB626_RS00515	NZ_CP098239.1	+	123060	124277
NB626_RS00520	NZ_CP098239.1	+	124720	126093
NB626_RS00525	NZ_CP098239.1	+	126279	127661
NB626_RS00530	NZ_CP098239.1	-	127850	129133
NB626_RS00535	NZ_CP098239.1	-	129138	129836
NB626_RS00540	NZ_CP098239.1	-	130553	133504
NB626_RS00545	NZ_CP098239.1	-	133815	133890
NB626_RS00550	NZ_CP098239.1	-	133892	133967
NB626_RS00555	NZ_CP098239.1	-	133970	134044
NB626_RS00560	NZ_CP098239.1	-	134096	134186
NB626_RS00565	NZ_CP098239.1	-	134191	134266
NB626_RS00570	NZ_CP098239.1	-	134327	134403
NB626_RS00575	NZ_CP098239.1	-	134408	134484
NB626_RS00580	NZ_CP098239.1	-	134491	134567
NB626_RS00585	NZ_CP098239.1	-	134649	134725
NB626_RS00590	NZ_CP098239.1	+	134776	135594
NB626_RS00595	NZ_CP098239.1	-	135880	137352
NB626_RS00600	NZ_CP098239.1	-	137342	139423
NB626_RS00605	NZ_CP098239.1	+	139545	139754
NB626_RS00610	NZ_CP098239.1	+	139742	139999
NB626_RS00615	NZ_CP098239.1	+	140273	140989
NB626_RS00620	NZ_CP098239.1	-	141374	144217
NB626_RS00625	NZ_CP098239.1	-	144210	146683
NB626_RS00630	NZ_CP098239.1	-	146879	147211
NB626_RS00635	NZ_CP098239.1	+	147366	148931
NB626_RS00640	NZ_CP098239.1	-	148954	149541
NB626_RS00645	NZ_CP098239.1	+	149697	149770
NB626_RS00650	NZ_CP098239.1	+	149914	150405
NB626_RS00655	NZ_CP098239.1	+	150929	151915
NB626_RS00660	NZ_CP098239.1	+	152052	152969
NB626_RS00665	NZ_CP098239.1	+	152994	156428
NB626_RS00670	NZ_CP098239.1	+	156437	159367
NB626_RS00675	NZ_CP098239.1	-	159372	161450
NB626_RS00680	NZ_CP098239.1	+	161633	162361
NB626_RS00685	NZ_CP098239.1	+	162480	162746
NB626_RS00690	NZ_CP098239.1	+	162879	163261
NB626_RS00695	NZ_CP098239.1	-	163326	166244
NB626_RS00700	NZ_CP098239.1	-	166480	167079
NB626_RS00705	NZ_CP098239.1	-	167299	170142
NB626_RS00710	NZ_CP098239.1	-	170163	173276
NB626_RS00715	NZ_CP098239.1	-	173540	175459
NB626_RS00720	NZ_CP098239.1	-	175936	176904
NB626_RS00725	NZ_CP098239.1	-	176966	177041
NB626_RS00730	NZ_CP098239.1	-	177045	177130
NB626_RS00735	NZ_CP098239.1	+	177516	178577
NB626_RS00740	NZ_CP098239.1	+	178662	180251
NB626_RS00745	NZ_CP098239.1	+	180264	180779
NB626_RS00750	NZ_CP098239.1	+	180970	182094
NB626_RS00755	NZ_CP098239.1	+	182094	183098
NB626_RS00760	NZ_CP098239.1	-	183222	183297
NB626_RS00765	NZ_CP098239.1	+	183939	184766
NB626_RS00770	NZ_CP098239.1	+	184775	185524
NB626_RS00775	NZ_CP098239.1	-	185614	185739
NB626_RS00780	NZ_CP098239.1	+	186306	187178
NB626_RS00785	NZ_CP098239.1	+	187147	187848
NB626_RS00790	NZ_CP098239.1	-	188013	188207
NB626_RS00795	NZ_CP098239.1	-	188263	188616
NB626_RS00800	NZ_CP098239.1	-	188662	188856
NB626_RS00805	NZ_CP098239.1	-	189008	189253
NB626_RS00810	NZ_CP098239.1	-	189163	189501
NB626_RS00815	NZ_CP098239.1	-	189730	191166
NB626_RS00820	NZ_CP098239.1	-	191262	192053
NB626_RS00825	NZ_CP098239.1	+	192128	192403
NB626_RS00830	NZ_CP098239.1	-	192432	193501
NB626_RS00835	NZ_CP098239.1	-	193553	194212
NB626_RS00840	NZ_CP098239.1	+	194363	194662
NB626_RS00845	NZ_CP098239.1	+	194671	194925
NB626_RS00850	NZ_CP098239.1	-	195183	196007
NB626_RS00855	NZ_CP098239.1	+	196136	196232
NB626_RS00860	NZ_CP098239.1	+	196259	197362
NB626_RS00865	NZ_CP098239.1	+	197575	199029
NB626_RS00870	NZ_CP098239.1	+	199155	200102
NB626_RS00875	NZ_CP098239.1	-	200362	200445
NB626_RS00880	NZ_CP098239.1	+	200507	202717
NB626_RS00885	NZ_CP098239.1	-	202857	203048
NB626_RS00890	NZ_CP098239.1	+	203026	203346
NB626_RS00895	NZ_CP098239.1	+	203391	204476
NB626_RS00900	NZ_CP098239.1	+	204463	205179
NB626_RS00905	NZ_CP098239.1	+	205240	206643
NB626_RS00910	NZ_CP098239.1	+	206634	207038
NB626_RS00915	NZ_CP098239.1	+	207031	207555
NB626_RS00920	NZ_CP098239.1	+	207545	208060
NB626_RS00925	NZ_CP098239.1	+	208119	208301
NB626_RS00930	NZ_CP098239.1	-	208308	208382
NB626_RS00935	NZ_CP098239.1	+	208441	209046
NB626_RS00940	NZ_CP098239.1	+	209030	209680
NB626_RS00945	NZ_CP098239.1	+	209690	210502
NB626_RS00950	NZ_CP098239.1	+	210518	211753
NB626_RS00955	NZ_CP098239.1	+	211949	213346
NB626_RS00960	NZ_CP098239.1	+	213420	213842
NB626_RS00965	NZ_CP098239.1	-	213918	214568
NB626_RS00970	NZ_CP098239.1	-	214549	215406
NB626_RS00975	NZ_CP098239.1	-	215407	216000
NB626_RS00980	NZ_CP098239.1	-	215981	216541
NB626_RS00985	NZ_CP098239.1	-	216568	217248
NB626_RS00990	NZ_CP098239.1	-	217742	218623
NB626_RS00995	NZ_CP098239.1	-	218630	219025
NB626_RS01000	NZ_CP098239.1	-	219025	219477
NB626_RS01005	NZ_CP098239.1	-	219495	219878
NB626_RS01010	NZ_CP098239.1	-	219850	221889
NB626_RS01015	NZ_CP098239.1	+	221967	223163
NB626_RS01020	NZ_CP098239.1	+	223497	223715
NB626_RS01025	NZ_CP098239.1	+	223681	224148
NB626_RS01030	NZ_CP098239.1	+	224186	224581
NB626_RS01035	NZ_CP098239.1	+	224582	225294
NB626_RS01040	NZ_CP098239.1	+	225287	226432
NB626_RS01045	NZ_CP098239.1	+	226425	226853
NB626_RS01050	NZ_CP098239.1	+	226834	227556
NB626_RS01055	NZ_CP098239.1	-	227763	228125
NB626_RS01060	NZ_CP098239.1	-	228128	229126
NB626_RS01065	NZ_CP098239.1	-	229133	229536
NB626_RS01070	NZ_CP098239.1	-	229539	229952
NB626_RS01075	NZ_CP098239.1	-	230098	230211
NB626_RS01080	NZ_CP098239.1	-	230257	230484
NB626_RS01085	NZ_CP098239.1	-	230485	231237
NB626_RS01090	NZ_CP098239.1	-	231228	231866
NB626_RS01095	NZ_CP098239.1	-	231912	233333
NB626_RS01100	NZ_CP098239.1	-	233333	233776
NB626_RS01105	NZ_CP098239.1	-	233888	234538
NB626_RS01110	NZ_CP098239.1	-	234540	234905
NB626_RS01115	NZ_CP098239.1	-	234908	235447
NB626_RS01120	NZ_CP098239.1	-	235454	235849
NB626_RS01125	NZ_CP098239.1	-	235855	236040
NB626_RS01130	NZ_CP098239.1	-	236103	236648
NB626_RS01135	NZ_CP098239.1	-	236652	236975
NB626_RS01140	NZ_CP098239.1	-	236980	237348
NB626_RS01145	NZ_CP098239.1	-	237350	237637
NB626_RS01150	NZ_CP098239.1	-	237630	237995
NB626_RS01155	NZ_CP098239.1	-	238003	238413
NB626_RS01160	NZ_CP098239.1	-	238416	239099
NB626_RS01165	NZ_CP098239.1	-	239099	239710
NB626_RS01170	NZ_CP098239.1	-	239724	239996
NB626_RS01175	NZ_CP098239.1	-	239996	240844
NB626_RS01180	NZ_CP098239.1	-	240965	241467
NB626_RS01185	NZ_CP098239.1	-	241471	242115
NB626_RS01190	NZ_CP098239.1	-	242108	242800
NB626_RS01195	NZ_CP098239.1	-	242802	243122
NB626_RS01200	NZ_CP098239.1	+	243691	244119
NB626_RS01205	NZ_CP098239.1	+	244532	247783
NB626_RS01210	NZ_CP098239.1	+	247804	250518
NB626_RS01215	NZ_CP098239.1	-	250835	251518
NB626_RS01220	NZ_CP098239.1	+	251593	254244
NB626_RS01225	NZ_CP098239.1	+	254220	254651
NB626_RS01230	NZ_CP098239.1	+	254657	255085
NB626_RS01235	NZ_CP098239.1	+	255119	255673
NB626_RS01240	NZ_CP098239.1	+	255651	256544
NB626_RS01245	NZ_CP098239.1	+	256584	258730
NB626_RS01250	NZ_CP098239.1	+	258853	260319
NB626_RS01255	NZ_CP098239.1	+	260321	261151
NB626_RS01260	NZ_CP098239.1	-	261140	262468
NB626_RS01265	NZ_CP098239.1	-	262512	264128
NB626_RS01270	NZ_CP098239.1	+	264298	265350
NB626_RS01275	NZ_CP098239.1	+	265800	266900
NB626_RS01280	NZ_CP098239.1	+	266900	267865
NB626_RS01285	NZ_CP098239.1	+	267867	269279
NB626_RS01290	NZ_CP098239.1	+	269269	270600
NB626_RS01295	NZ_CP098239.1	+	270587	276730
NB626_RS01300	NZ_CP098239.1	+	276741	279419
NB626_RS01305	NZ_CP098239.1	-	279510	280181
NB626_RS01310	NZ_CP098239.1	-	280638	282296
NB626_RS01315	NZ_CP098239.1	-	283170	285332
NB626_RS01320	NZ_CP098239.1	-	285387	285839
NB626_RS01325	NZ_CP098239.1	-	285843	286916
NB626_RS01330	NZ_CP098239.1	+	287286	287432
NB626_RS01335	NZ_CP098239.1	-	287573	288829
NB626_RS01340	NZ_CP098239.1	+	289326	290795
NB626_RS01345	NZ_CP098239.1	+	290795	291812
NB626_RS01350	NZ_CP098239.1	+	291796	292602
NB626_RS01355	NZ_CP098239.1	+	292592	293611
NB626_RS01360	NZ_CP098239.1	+	293611	295581
NB626_RS01365	NZ_CP098239.1	+	295581	296483
NB626_RS01370	NZ_CP098239.1	+	296495	298024
NB626_RS01375	NZ_CP098239.1	+	298037	299851
NB626_RS01380	NZ_CP098239.1	+	299874	301079
NB626_RS01385	NZ_CP098239.1	+	301102	302145
NB626_RS01390	NZ_CP098239.1	-	302256	303314
NB626_RS01395	NZ_CP098239.1	-	303318	303935
NB626_RS01400	NZ_CP098239.1	-	304130	304708
NB626_RS01405	NZ_CP098239.1	-	304689	305240
NB626_RS01410	NZ_CP098239.1	+	306137	308733
NB626_RS01415	NZ_CP098239.1	+	308823	310109
NB626_RS01420	NZ_CP098239.1	+	310102	311805
NB626_RS01425	NZ_CP098239.1	+	311880	312335
NB626_RS01430	NZ_CP098239.1	+	312476	312748
NB626_RS01435	NZ_CP098239.1	-	312911	316543
NB626_RS01440	NZ_CP098239.1	-	316543	319185
NB626_RS01445	NZ_CP098239.1	-	319218	321470
NB626_RS01450	NZ_CP098239.1	-	321470	321778
NB626_RS01455	NZ_CP098239.1	-	321778	322557
NB626_RS01460	NZ_CP098239.1	+	322851	324209
NB626_RS01465	NZ_CP098239.1	+	324218	325459
NB626_RS01470	NZ_CP098239.1	+	325606	326142
NB626_RS01475	NZ_CP098239.1	-	326145	326945
NB626_RS01480	NZ_CP098239.1	-	326946	327944
NB626_RS01485	NZ_CP098239.1	-	327961	328296
NB626_RS01490	NZ_CP098239.1	+	328417	329814
NB626_RS01495	NZ_CP098239.1	+	329916	330569
NB626_RS01500	NZ_CP098239.1	+	330631	330912
NB626_RS01505	NZ_CP098239.1	+	330915	331499
NB626_RS01510	NZ_CP098239.1	+	331502	332137
NB626_RS01515	NZ_CP098239.1	+	332118	332990
NB626_RS01520	NZ_CP098239.1	+	332994	333727
NB626_RS01525	NZ_CP098239.1	+	333759	334295
NB626_RS01530	NZ_CP098239.1	+	334320	335138
NB626_RS01535	NZ_CP098239.1	+	335111	336013
NB626_RS01540	NZ_CP098239.1	+	336003	336965
NB626_RS01545	NZ_CP098239.1	+	336969	339047
NB626_RS01550	NZ_CP098239.1	+	339117	340070
NB626_RS01555	NZ_CP098239.1	-	340067	342682
NB626_RS01560	NZ_CP098239.1	+	342772	343209
NB626_RS01565	NZ_CP098239.1	+	343482	343835
NB626_RS01570	NZ_CP098239.1	-	343955	346987
NB626_RS01575	NZ_CP098239.1	-	347038	350136
NB626_RS01580	NZ_CP098239.1	+	350637	351317
NB626_RS01585	NZ_CP098239.1	+	351328	353484
NB626_RS01590	NZ_CP098239.1	+	353543	353740
NB626_RS01595	NZ_CP098239.1	+	353857	353931
NB626_RS01600	NZ_CP098239.1	+	353935	354010
NB626_RS01605	NZ_CP098239.1	+	354018	354093
NB626_RS01610	NZ_CP098239.1	+	354098	354174
NB626_RS01615	NZ_CP098239.1	+	354210	354293
NB626_RS01620	NZ_CP098239.1	+	354352	355194
NB626_RS01625	NZ_CP098239.1	+	355208	356017
NB626_RS01630	NZ_CP098239.1	+	356019	356855
NB626_RS01635	NZ_CP098239.1	-	356852	357667
NB626_RS01640	NZ_CP098239.1	+	358177	359781
NB626_RS01645	NZ_CP098239.1	-	359793	360380
NB626_RS01650	NZ_CP098239.1	-	360362	361009
NB626_RS01655	NZ_CP098239.1	-	361040	362950
NB626_RS01660	NZ_CP098239.1	-	362955	363320
NB626_RS01665	NZ_CP098239.1	-	363373	364056
NB626_RS01670	NZ_CP098239.1	-	364078	364344
NB626_RS01675	NZ_CP098239.1	-	364597	365049
