NZ_QQRD01000010.1	+	370	867	DR094_RS02860
NZ_QQRD01000010.1	+	881	1246	DR094_RS02865
NZ_QQRD01000010.1	+	1434	5087	DR094_RS02870
NZ_QQRD01000010.1	+	5145	9380	DR094_RS02875
NZ_QQRD01000010.1	+	9385	9804	DR094_RS02880
NZ_QQRD01000011.1	+	236	1786	DR094_RS02885
NZ_QQRD01000011.1	+	1818	2150	DR094_RS02890
NZ_QQRD01000011.1	-	2217	3749	DR094_RS02895
NZ_QQRD01000011.1	-	4186	5820	DR094_RS03520
NZ_QQRD01000011.1	+	5937	7511	DR094_RS02905
NZ_QQRD01000011.1	-	7698	8447	DR094_RS02910
NZ_QQRD01000011.1	-	8465	9984	DR094_RS02915
NZ_QQRD01000012.1	+	416	1606	DR094_RS02920
NZ_QQRD01000012.1	+	1590	2360	DR094_RS02925
NZ_QQRD01000012.1	+	2353	4050	DR094_RS02930
NZ_QQRD01000012.1	+	4168	4644	DR094_RS02935
NZ_QQRD01000012.1	+	4812	5948	DR094_RS03825
NZ_QQRD01000012.1	+	5867	6796	DR094_RS02945
NZ_QQRD01000012.1	-	7193	7420	DR094_RS03830
NZ_QQRD01000012.1	-	7437	7672	DR094_RS02955
NZ_QQRD01000013.1	-	1	392	DR094_RS03835
NZ_QQRD01000013.1	-	320	709	DR094_RS03840
NZ_QQRD01000013.1	-	762	1970	DR094_RS02970
NZ_QQRD01000014.1	-	1	670	DR094_RS02975
NZ_QQRD01000014.1	-	657	1037	DR094_RS02980
NZ_QQRD01000015.1	-	1	506	DR094_RS02985
NZ_QQRD01000015.1	-	553	627	DR094_RS02990
NZ_QQRD01000015.1	-	631	714	DR094_RS02995
NZ_QQRD01000016.1	+	1	898	DR094_RS03000
NZ_QQRD01000017.1	-	1	847	DR094_RS03005
NZ_QQRD01000018.1	-	1	670	DR094_RS03010
NZ_QQRD01000001.1	-	1	3567	DR094_RS00005
NZ_QQRD01000001.1	+	3762	4346	DR094_RS00010
NZ_QQRD01000001.1	+	4370	4975	DR094_RS00015
NZ_QQRD01000001.1	+	5118	5339	DR094_RS00020
NZ_QQRD01000001.1	+	5368	5805	DR094_RS00025
NZ_QQRD01000001.1	+	5783	6685	DR094_RS00030
NZ_QQRD01000001.1	+	6776	6868	DR094_RS00035
NZ_QQRD01000001.1	+	6874	6958	DR094_RS00040
NZ_QQRD01000001.1	+	7146	7589	DR094_RS00045
NZ_QQRD01000001.1	+	7589	8284	DR094_RS00050
NZ_QQRD01000001.1	-	8443	19722	DR094_RS00055
NZ_QQRD01000001.1	-	19791	30476	DR094_RS00060
NZ_QQRD01000001.1	-	30890	31420	DR094_RS00065
NZ_QQRD01000001.1	-	31655	33385	DR094_RS00070
NZ_QQRD01000001.1	-	33615	35597	DR094_RS00075
NZ_QQRD01000001.1	-	35928	37589	DR094_RS00080
NZ_QQRD01000001.1	-	37885	39258	DR094_RS00085
NZ_QQRD01000001.1	-	39404	40009	DR094_RS00090
NZ_QQRD01000001.1	-	40038	40988	DR094_RS00095
NZ_QQRD01000001.1	-	41216	42166	DR094_RS00100
NZ_QQRD01000001.1	-	42153	44270	DR094_RS00105
NZ_QQRD01000001.1	-	44270	44986	DR094_RS00110
NZ_QQRD01000001.1	-	44986	46761	DR094_RS00115
NZ_QQRD01000001.1	+	46909	47823	DR094_RS00120
NZ_QQRD01000001.1	+	48074	49810	DR094_RS00125
NZ_QQRD01000001.1	+	49952	50692	DR094_RS00130
NZ_QQRD01000001.1	+	50692	51417	DR094_RS00135
NZ_QQRD01000001.1	-	51497	52153	DR094_RS00140
NZ_QQRD01000001.1	-	52134	53219	DR094_RS00145
NZ_QQRD01000001.1	-	53223	54143	DR094_RS00150
NZ_QQRD01000001.1	-	54527	55900	DR094_RS00155
NZ_QQRD01000001.1	-	55903	57438	DR094_RS00160
NZ_QQRD01000001.1	-	57438	59663	DR094_RS00165
NZ_QQRD01000001.1	-	59656	60126	DR094_RS00170
NZ_QQRD01000001.1	-	60127	60993	DR094_RS03080
NZ_QQRD01000001.1	-	61013	61567	DR094_RS00180
NZ_QQRD01000001.1	-	61585	63168	DR094_RS00185
NZ_QQRD01000001.1	+	63466	64269	DR094_RS00190
NZ_QQRD01000001.1	-	64319	65014	DR094_RS00195
NZ_QQRD01000001.1	-	65098	66561	DR094_RS00200
NZ_QQRD01000001.1	-	66584	67192	DR094_RS00205
NZ_QQRD01000001.1	-	67366	68420	DR094_RS03085
NZ_QQRD01000001.1	-	68520	70152	DR094_RS03090
NZ_QQRD01000001.1	+	70524	71759	DR094_RS00215
NZ_QQRD01000001.1	+	72507	73424	DR094_RS00225
NZ_QQRD01000001.1	-	73540	79011	DR094_RS00230
NZ_QQRD01000001.1	-	79127	83191	DR094_RS03535
NZ_QQRD01000001.1	-	83487	87761	DR094_RS00235
NZ_QQRD01000001.1	-	88022	89353	DR094_RS00240
NZ_QQRD01000001.1	-	89488	91818	DR094_RS03540
NZ_QQRD01000001.1	-	91818	92867	DR094_RS00250
NZ_QQRD01000001.1	-	92867	94024	DR094_RS03545
NZ_QQRD01000001.1	-	94002	95057	DR094_RS00260
NZ_QQRD01000001.1	-	95057	97876	DR094_RS00265
NZ_QQRD01000001.1	+	98266	100608	DR094_RS00270
NZ_QQRD01000001.1	+	101250	102170	DR094_RS00275
NZ_QQRD01000001.1	+	102170	104005	DR094_RS00280
NZ_QQRD01000001.1	-	104247	105455	DR094_RS00285
NZ_QQRD01000001.1	-	105458	106408	DR094_RS00290
NZ_QQRD01000001.1	+	106844	108103	DR094_RS00295
NZ_QQRD01000001.1	+	108243	109781	DR094_RS00300
NZ_QQRD01000001.1	+	109781	111031	DR094_RS00305
NZ_QQRD01000001.1	+	111003	111620	DR094_RS00310
NZ_QQRD01000001.1	+	111607	112500	DR094_RS00315
NZ_QQRD01000001.1	-	112874	113707	DR094_RS00320
NZ_QQRD01000001.1	-	113881	114297	DR094_RS00325
NZ_QQRD01000001.1	-	114278	114676	DR094_RS00330
NZ_QQRD01000001.1	-	114686	115375	DR094_RS00335
NZ_QQRD01000001.1	-	115740	117563	DR094_RS00340
NZ_QQRD01000001.1	+	118018	122178	DR094_RS00345
NZ_QQRD01000001.1	+	122853	128801	DR094_RS00350
NZ_QQRD01000001.1	-	128910	130118	DR094_RS00355
NZ_QQRD01000001.1	-	130407	133025	DR094_RS00360
NZ_QQRD01000001.1	-	133193	133891	DR094_RS00365
NZ_QQRD01000001.1	-	133894	134508	DR094_RS00370
NZ_QQRD01000001.1	-	134590	135255	DR094_RS00375
NZ_QQRD01000001.1	+	135590	138160	DR094_RS00380
NZ_QQRD01000001.1	-	138257	138691	DR094_RS00385
NZ_QQRD01000001.1	-	138780	139109	DR094_RS00390
NZ_QQRD01000001.1	-	139475	140764	DR094_RS00395
NZ_QQRD01000001.1	-	140884	145317	DR094_RS00400
NZ_QQRD01000001.1	-	145344	146270	DR094_RS00405
NZ_QQRD01000001.1	-	146273	146833	DR094_RS00410
NZ_QQRD01000001.1	-	146836	147546	DR094_RS00415
NZ_QQRD01000001.1	+	147706	149046	DR094_RS00420
NZ_QQRD01000001.1	+	149104	149631	DR094_RS00425
NZ_QQRD01000001.1	-	149644	150480	DR094_RS00430
NZ_QQRD01000001.1	-	150552	152267	DR094_RS00435
NZ_QQRD01000001.1	-	152252	153076	DR094_RS00440
NZ_QQRD01000001.1	-	153069	153929	DR094_RS00445
NZ_QQRD01000001.1	-	153916	155250	DR094_RS00450
NZ_QQRD01000001.1	+	155687	156766	DR094_RS03120
NZ_QQRD01000001.1	+	157014	158744	DR094_RS00465
NZ_QQRD01000001.1	-	158826	159521	DR094_RS03550
NZ_QQRD01000001.1	+	159803	161287	DR094_RS00475
NZ_QQRD01000001.1	+	161570	161770	DR094_RS03135
NZ_QQRD01000001.1	+	161951	162415	DR094_RS03140
NZ_QQRD01000001.1	+	162562	163629	DR094_RS00485
NZ_QQRD01000001.1	-	163722	167852	DR094_RS00490
NZ_QQRD01000001.1	+	168268	168343	DR094_RS00495
NZ_QQRD01000001.1	-	168462	169466	DR094_RS00500
NZ_QQRD01000001.1	-	169466	170590	DR094_RS00505
NZ_QQRD01000001.1	-	170792	171307	DR094_RS00510
NZ_QQRD01000001.1	-	171334	172908	DR094_RS00515
NZ_QQRD01000001.1	-	172985	174226	DR094_RS00520
NZ_QQRD01000001.1	+	174451	174536	DR094_RS00525
NZ_QQRD01000001.1	+	174540	174615	DR094_RS00530
NZ_QQRD01000001.1	+	174718	175686	DR094_RS00535
NZ_QQRD01000001.1	+	175706	175828	DR094_RS03145
NZ_QQRD01000001.1	+	176079	177998	DR094_RS00540
NZ_QQRD01000001.1	+	178261	181452	DR094_RS00545
NZ_QQRD01000001.1	+	181492	184701	DR094_RS03555
NZ_QQRD01000001.1	+	184872	185300	DR094_RS00550
NZ_QQRD01000001.1	-	185354	185738	DR094_RS00555
NZ_QQRD01000001.1	-	185896	186162	DR094_RS00560
NZ_QQRD01000001.1	-	186282	187010	DR094_RS00565
NZ_QQRD01000001.1	+	187163	189241	DR094_RS00570
NZ_QQRD01000001.1	-	189247	192144	DR094_RS03560
NZ_QQRD01000001.1	-	192153	195413	DR094_RS00580
NZ_QQRD01000001.1	-	195446	196363	DR094_RS00585
NZ_QQRD01000001.1	-	196510	197490	DR094_RS00590
NZ_QQRD01000001.1	-	197633	198124	DR094_RS00595
NZ_QQRD01000001.1	-	198279	198352	DR094_RS00600
NZ_QQRD01000001.1	+	198532	199041	DR094_RS00605
NZ_QQRD01000001.1	-	199095	200540	DR094_RS03565
NZ_QQRD01000001.1	+	200706	201050	DR094_RS00615
NZ_QQRD01000001.1	+	201269	203734	DR094_RS00620
NZ_QQRD01000001.1	+	203779	206622	DR094_RS00625
NZ_QQRD01000001.1	-	206967	207683	DR094_RS00630
NZ_QQRD01000001.1	-	207931	208722	DR094_RS00635
NZ_QQRD01000001.1	+	208820	208896	DR094_RS00640
NZ_QQRD01000001.1	+	208962	209038	DR094_RS00645
NZ_QQRD01000001.1	+	209042	209118	DR094_RS00650
NZ_QQRD01000001.1	+	209121	209197	DR094_RS00655
NZ_QQRD01000001.1	+	209239	209314	DR094_RS00660
NZ_QQRD01000001.1	+	209319	209409	DR094_RS00665
NZ_QQRD01000001.1	+	209485	209559	DR094_RS00670
NZ_QQRD01000001.1	+	209562	209637	DR094_RS00675
NZ_QQRD01000001.1	+	209639	209714	DR094_RS00680
NZ_QQRD01000001.1	-	209873	210154	DR094_RS00685
NZ_QQRD01000001.1	+	210388	213381	DR094_RS00690
NZ_QQRD01000001.1	+	214056	214754	DR094_RS00695
NZ_QQRD01000001.1	+	214756	216039	DR094_RS00700
NZ_QQRD01000001.1	-	216111	217484	DR094_RS00705
NZ_QQRD01000001.1	-	217661	219019	DR094_RS00710
NZ_QQRD01000001.1	+	219582	220082	DR094_RS00715
NZ_QQRD01000001.1	+	220073	220597	DR094_RS00720
NZ_QQRD01000001.1	+	220590	220970	DR094_RS00725
NZ_QQRD01000001.1	+	221103	221528	DR094_RS00730
NZ_QQRD01000001.1	+	221572	222042	DR094_RS00735
NZ_QQRD01000001.1	+	222055	224139	DR094_RS00740
NZ_QQRD01000001.1	-	224489	225460	DR094_RS00745
NZ_QQRD01000001.1	-	225525	227321	DR094_RS00750
NZ_QQRD01000001.1	-	227322	227552	DR094_RS00755
NZ_QQRD01000001.1	-	227564	227836	DR094_RS00760
NZ_QQRD01000001.1	-	227876	229189	DR094_RS00765
NZ_QQRD01000001.1	-	229214	229897	DR094_RS00770
NZ_QQRD01000001.1	-	229960	231090	DR094_RS00775
NZ_QQRD01000001.1	-	231277	233079	DR094_RS00780
NZ_QQRD01000001.1	-	233270	233578	DR094_RS00785
NZ_QQRD01000001.1	+	233695	235248	DR094_RS00790
NZ_QQRD01000001.1	-	235268	238078	DR094_RS00795
NZ_QQRD01000001.1	-	238266	243023	DR094_RS03570
NZ_QQRD01000001.1	-	243085	244329	DR094_RS00805
NZ_QQRD01000001.1	-	244348	245178	DR094_RS00810
NZ_QQRD01000001.1	-	245172	245945	DR094_RS00815
NZ_QQRD01000001.1	-	245949	248024	DR094_RS00820
NZ_QQRD01000001.1	-	248024	249886	DR094_RS00825
NZ_QQRD01000001.1	-	249852	251219	DR094_RS00830
NZ_QQRD01000001.1	-	251247	252569	DR094_RS00835
NZ_QQRD01000001.1	-	252650	253570	DR094_RS00840
NZ_QQRD01000001.1	-	253573	254568	DR094_RS00845
NZ_QQRD01000001.1	-	254809	255294	DR094_RS00850
NZ_QQRD01000001.1	-	255400	255660	DR094_RS00855
NZ_QQRD01000001.1	-	255647	257062	DR094_RS00860
NZ_QQRD01000001.1	-	257082	257912	DR094_RS00865
NZ_QQRD01000001.1	-	257942	259465	DR094_RS00870
NZ_QQRD01000001.1	-	259481	260044	DR094_RS00875
NZ_QQRD01000001.1	-	260072	260611	DR094_RS00880
NZ_QQRD01000001.1	-	260642	260950	DR094_RS00885
NZ_QQRD01000001.1	-	260975	261703	DR094_RS00890
NZ_QQRD01000001.1	-	262127	263284	DR094_RS00895
NZ_QQRD01000001.1	-	263329	263754	DR094_RS00900
NZ_QQRD01000001.1	-	263756	264964	DR094_RS00905
NZ_QQRD01000001.1	-	264968	265330	DR094_RS00910
NZ_QQRD01000001.1	-	265399	266658	DR094_RS00915
NZ_QQRD01000001.1	-	266660	267382	DR094_RS00920
NZ_QQRD01000001.1	+	267636	268649	DR094_RS00925
NZ_QQRD01000001.1	+	268738	270198	DR094_RS03575
NZ_QQRD01000001.1	+	270262	270495	DR094_RS00935
NZ_QQRD01000001.1	+	270503	272587	DR094_RS00940
NZ_QQRD01000001.1	-	272636	274522	DR094_RS03050
NZ_QQRD01000001.1	-	274604	275614	DR094_RS00950
NZ_QQRD01000001.1	+	275821	277746	DR094_RS00955
NZ_QQRD01000001.1	+	277739	280291	DR094_RS00960
NZ_QQRD01000001.1	+	280294	282954	DR094_RS00965
NZ_QQRD01000001.1	+	282926	283540	DR094_RS00970
NZ_QQRD01000001.1	-	283632	284084	DR094_RS00975
NZ_QQRD01000001.1	+	284377	285378	DR094_RS00980
NZ_QQRD01000001.1	+	285398	286729	DR094_RS00985
NZ_QQRD01000001.1	+	286722	287084	DR094_RS00990
NZ_QQRD01000001.1	-	287156	288553	DR094_RS00995
NZ_QQRD01000001.1	-	288546	289865	DR094_RS01000
NZ_QQRD01000001.1	-	289858	290151	DR094_RS01005
NZ_QQRD01000001.1	-	290402	290590	DR094_RS03580
NZ_QQRD01000001.1	-	290619	290741	DR094_RS03850
NZ_QQRD01000001.1	-	291369	292241	DR094_RS01015
NZ_QQRD01000001.1	-	292248	293111	DR094_RS01020
NZ_QQRD01000001.1	-	293141	293386	DR094_RS01025
NZ_QQRD01000001.1	-	293390	294994	DR094_RS01030
NZ_QQRD01000001.1	-	294978	295733	DR094_RS01035
NZ_QQRD01000001.1	-	295736	296743	DR094_RS01040
NZ_QQRD01000001.1	-	296849	298870	DR094_RS01045
NZ_QQRD01000001.1	-	299009	300010	DR094_RS01050
NZ_QQRD01000001.1	-	300095	300664	DR094_RS01055
NZ_QQRD01000001.1	-	300780	301754	DR094_RS01060
NZ_QQRD01000001.1	-	301741	302748	DR094_RS03585
NZ_QQRD01000001.1	-	302762	303220	DR094_RS01070
NZ_QQRD01000001.1	-	303220	305079	DR094_RS01075
NZ_QQRD01000001.1	-	305190	306326	DR094_RS01080
NZ_QQRD01000001.1	-	306477	307868	DR094_RS01085
NZ_QQRD01000001.1	+	308076	308219	DR094_RS01090
NZ_QQRD01000001.1	+	308235	308573	DR094_RS01095
NZ_QQRD01000001.1	+	308563	310392	DR094_RS01100
NZ_QQRD01000001.1	+	310507	312858	DR094_RS01105
NZ_QQRD01000001.1	+	312922	313983	DR094_RS01110
NZ_QQRD01000001.1	-	313995	316466	DR094_RS01115
NZ_QQRD01000001.1	-	316476	318392	DR094_RS01120
NZ_QQRD01000001.1	-	318413	319378	DR094_RS01125
NZ_QQRD01000001.1	-	319466	321028	DR094_RS03590
NZ_QQRD01000001.1	-	321028	321510	DR094_RS01135
NZ_QQRD01000001.1	-	321526	322164	DR094_RS01140
NZ_QQRD01000001.1	+	322731	324271	DR094_RS01145
NZ_QQRD01000001.1	+	324660	327563	DR094_RS01150
NZ_QQRD01000001.1	-	327706	329307	DR094_RS03595
NZ_QQRD01000001.1	-	329291	330898	DR094_RS03600
NZ_QQRD01000001.1	-	330920	331267	DR094_RS01165
NZ_QQRD01000001.1	+	331730	335380	DR094_RS01170
NZ_QQRD01000001.1	+	335395	338925	DR094_RS01175
NZ_QQRD01000001.1	-	338994	340484	DR094_RS01180
NZ_QQRD01000001.1	-	340987	342021	DR094_RS01185
NZ_QQRD01000001.1	-	342023	342175	DR094_RS01190
NZ_QQRD01000001.1	-	342358	342807	DR094_RS01195
NZ_QQRD01000001.1	+	343150	343971	DR094_RS01200
NZ_QQRD01000001.1	+	343974	346292	DR094_RS01205
NZ_QQRD01000001.1	+	346382	348334	DR094_RS03605
NZ_QQRD01000001.1	+	348483	350165	DR094_RS01215
NZ_QQRD01000001.1	+	350170	352578	DR094_RS03610
NZ_QQRD01000001.1	-	353386	356325	DR094_RS03615
NZ_QQRD01000001.1	-	356501	358249	DR094_RS01230
NZ_QQRD01000001.1	-	358393	359004	DR094_RS01235
NZ_QQRD01000001.1	-	359026	360021	DR094_RS01240
NZ_QQRD01000001.1	+	360134	361360	DR094_RS03620
NZ_QQRD01000001.1	+	361362	362141	DR094_RS01250
NZ_QQRD01000001.1	+	362305	362739	DR094_RS01255
NZ_QQRD01000001.1	+	362744	363142	DR094_RS01260
NZ_QQRD01000001.1	+	363220	363296	DR094_RS01265
NZ_QQRD01000001.1	-	363342	364040	DR094_RS01270
NZ_QQRD01000001.1	-	364221	366209	DR094_RS01275
NZ_QQRD01000001.1	+	366411	368783	DR094_RS01280
NZ_QQRD01000001.1	+	368787	370784	DR094_RS03625
NZ_QQRD01000001.1	+	370765	371202	DR094_RS01290
NZ_QQRD01000001.1	+	371195	372586	DR094_RS01295
NZ_QQRD01000001.1	+	372586	373818	DR094_RS03630
NZ_QQRD01000001.1	+	373802	374485	DR094_RS01305
NZ_QQRD01000001.1	+	374472	375686	DR094_RS01310
NZ_QQRD01000001.1	+	375720	376409	DR094_RS01315
NZ_QQRD01000001.1	+	376433	376978	DR094_RS01320
NZ_QQRD01000001.1	+	377034	377174	DR094_RS01325
NZ_QQRD01000001.1	+	377138	377410	DR094_RS03635
NZ_QQRD01000001.1	+	377429	378001	DR094_RS03640
NZ_QQRD01000001.1	-	378598	378687	DR094_RS01340
NZ_QQRD01000001.1	+	378763	379737	DR094_RS01345
NZ_QQRD01000001.1	-	379715	382555	DR094_RS01350
NZ_QQRD01000001.1	-	382562	383149	DR094_RS01355
NZ_QQRD01000001.1	-	383139	383888	DR094_RS01360
NZ_QQRD01000001.1	-	383888	384625	DR094_RS03645
NZ_QQRD01000001.1	+	384915	387017	DR094_RS01370
NZ_QQRD01000001.1	+	387144	388892	DR094_RS01375
NZ_QQRD01000001.1	-	388980	390599	DR094_RS03650
NZ_QQRD01000001.1	-	390608	392218	DR094_RS03655
NZ_QQRD01000001.1	+	392563	394914	DR094_RS01390
NZ_QQRD01000001.1	-	395093	395671	DR094_RS01395
NZ_QQRD01000001.1	+	395865	397514	DR094_RS03660
NZ_QQRD01000001.1	-	397543	400029	DR094_RS01405
NZ_QQRD01000001.1	-	400039	402310	DR094_RS03665
NZ_QQRD01000019.1	-	1	314	DR094_RS03015
NZ_QQRD01000020.1	+	1	279	DR094_RS03020
NZ_QQRD01000021.1	-	1	274	DR094_RS03025
NZ_QQRD01000022.1	-	1	188	DR094_RS03030
NZ_QQRD01000023.1	-	1	231	DR094_RS03035
NZ_QQRD01000002.1	+	1	1228	DR094_RS03670
NZ_QQRD01000002.1	+	1495	2847	DR094_RS01420
NZ_QQRD01000002.1	+	2962	3402	DR094_RS01425
NZ_QQRD01000002.1	-	3512	4162	DR094_RS01430
NZ_QQRD01000002.1	-	4143	5000	DR094_RS01435
NZ_QQRD01000002.1	-	5001	5582	DR094_RS01440
NZ_QQRD01000002.1	-	5575	6135	DR094_RS01445
NZ_QQRD01000002.1	-	6200	6742	DR094_RS03675
NZ_QQRD01000002.1	-	7481	8362	DR094_RS01455
NZ_QQRD01000002.1	-	8370	8765	DR094_RS01460
NZ_QQRD01000002.1	-	8765	9217	DR094_RS01465
NZ_QQRD01000002.1	-	9234	9617	DR094_RS01470
NZ_QQRD01000002.1	-	9589	11628	DR094_RS03680
NZ_QQRD01000002.1	+	11704	12900	DR094_RS01480
NZ_QQRD01000002.1	+	13185	13952	DR094_RS03685
NZ_QQRD01000002.1	+	13924	14385	DR094_RS01490
NZ_QQRD01000002.1	+	14386	15105	DR094_RS01495
NZ_QQRD01000002.1	+	15092	16237	DR094_RS01500
NZ_QQRD01000002.1	+	16230	16661	DR094_RS01505
NZ_QQRD01000002.1	+	16639	17349	DR094_RS01510
NZ_QQRD01000002.1	-	17496	17858	DR094_RS01515
NZ_QQRD01000002.1	-	17861	18859	DR094_RS01520
NZ_QQRD01000002.1	-	18866	19270	DR094_RS01525
NZ_QQRD01000002.1	-	19273	19686	DR094_RS01530
NZ_QQRD01000002.1	-	19889	20002	DR094_RS01535
NZ_QQRD01000002.1	-	20047	20274	DR094_RS01540
NZ_QQRD01000002.1	-	20275	21027	DR094_RS01545
NZ_QQRD01000002.1	-	21018	21656	DR094_RS01550
NZ_QQRD01000002.1	-	21705	23126	DR094_RS01555
NZ_QQRD01000002.1	-	23126	23569	DR094_RS01560
