	ABKJ22_RS00005			
	seqID	strand	start	end
ABKJ22_RS00005	ID1257	+	49	1440
seqID	ABKJ22_RS00010			
ID1257	seqID	strand	start	end
ABKJ22_RS00010	ID1257	+	1585	2721
seqID	ABKJ22_RS00015			
ID1257	seqID	strand	start	end
ABKJ22_RS00015	ID1257	+	2825	4684
seqID	ABKJ22_RS00020			
ID1257	seqID	strand	start	end
ABKJ22_RS00020	ID1257	+	4684	5142
seqID	ABKJ22_RS00025			
ID1257	seqID	strand	start	end
ABKJ22_RS00025	ID1257	+	5156	6139
seqID	ABKJ22_RS00030			
ID1257	seqID	strand	start	end
ABKJ22_RS00030	ID1257	+	6132	7103
seqID	ABKJ22_RS00035			
ID1257	seqID	strand	start	end
ABKJ22_RS00035	ID1257	+	7206	7775
seqID	ABKJ22_RS00040			
ID1257	seqID	strand	start	end
ABKJ22_RS00040	ID1257	+	7858	8865
seqID	ABKJ22_RS00045			
ID1257	seqID	strand	start	end
ABKJ22_RS00045	ID1257	+	9035	11056
seqID	ABKJ22_RS00050			
ID1257	seqID	strand	start	end
ABKJ22_RS00050	ID1257	+	11141	12148
seqID	ABKJ22_RS00055			
ID1257	seqID	strand	start	end
ABKJ22_RS00055	ID1257	+	12151	12897
seqID	ABKJ22_RS00060			
ID1257	seqID	strand	start	end
ABKJ22_RS00060	ID1257	+	12881	14485
seqID	ABKJ22_RS00065			
ID1257	seqID	strand	start	end
ABKJ22_RS00065	ID1257	+	14490	14735
seqID	ABKJ22_RS00070			
ID1257	seqID	strand	start	end
ABKJ22_RS00070	ID1257	+	14798	15661
seqID	ABKJ22_RS00075			
ID1257	seqID	strand	start	end
ABKJ22_RS00075	ID1257	+	15668	16513
seqID	ABKJ22_RS00080			
ID1257	seqID	strand	start	end
ABKJ22_RS00080	ID1257	+	16547	16816
seqID	ABKJ22_RS00085			
ID1257	seqID	strand	start	end
ABKJ22_RS00085	ID1257	+	16955	17236
seqID	ABKJ22_RS00090			
ID1257	seqID	strand	start	end
ABKJ22_RS00090	ID1257	+	17382	17996
seqID	ABKJ22_RS00095			
ID1257	seqID	strand	start	end
ABKJ22_RS00095	ID1257	+	18691	20967
seqID	ABKJ22_RS00100			
ID1257	seqID	strand	start	end
ABKJ22_RS00100	ID1257	+	21169	23409
seqID	ABKJ22_RS00105			
ID1257	seqID	strand	start	end
ABKJ22_RS00105	ID1257	+	23483	25810
seqID	ABKJ22_RS00110			
ID1257	seqID	strand	start	end
ABKJ22_RS00110	ID1257	+	25797	26618
seqID	ABKJ22_RS00115			
ID1257	seqID	strand	start	end
ABKJ22_RS00115	ID1257	+	26784	29066
seqID	ABKJ22_RS00120			
ID1257	seqID	strand	start	end
ABKJ22_RS00120	ID1257	+	29177	31504
seqID	ABKJ22_RS00125			
ID1257	seqID	strand	start	end
ABKJ22_RS00125	ID1257	+	31491	32294
seqID	ABKJ22_RS00130			
ID1257	seqID	strand	start	end
ABKJ22_RS00130	ID1257	+	32666	33145
seqID	ABKJ22_RS00135			
ID1257	seqID	strand	start	end
ABKJ22_RS00135	ID1257	+	33347	33640
seqID	ABKJ22_RS00140			
ID1257	seqID	strand	start	end
ABKJ22_RS00140	ID1257	+	33633	34952
seqID	ABKJ22_RS00145			
ID1257	seqID	strand	start	end
ABKJ22_RS00145	ID1257	+	34945	36345
seqID	ABKJ22_RS00150			
ID1257	seqID	strand	start	end
ABKJ22_RS00150	ID1257	+	36688	37083
seqID	ABKJ22_RS00155			
ID1257	seqID	strand	start	end
ABKJ22_RS00155	ID1257	+	37200	37793
seqID	ABKJ22_RS00160			
ID1257	seqID	strand	start	end
ABKJ22_RS00160	ID1257	+	37771	40431
seqID	ABKJ22_RS00165			
ID1257	seqID	strand	start	end
ABKJ22_RS00165	ID1257	+	40431	42971
seqID	ABKJ22_RS00170			
ID1257	seqID	strand	start	end
ABKJ22_RS00170	ID1257	+	42964	44892
seqID	ABKJ22_RS00175			
ID1257	seqID	strand	start	end
ABKJ22_RS00175	ID1257	+	45103	46113
seqID	ABKJ22_RS00180			
ID1257	seqID	strand	start	end
ABKJ22_RS00180	ID1257	+	46242	48134
seqID	ABKJ22_RS00185			
ID1257	seqID	strand	start	end
