# BUSCO version is: 5.8.1 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	NZ_CP157277.1	805438	801200	-	1920.9	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	NZ_CP157277.1	809157	805495	-	1724.4	1198	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	NZ_CP157277.1	695647	691238	-	1367.7	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	NZ_CP157277.1	855235	858174	+	939.5	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	NZ_CP157277.1	116513	113670	-	1169.5	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	NZ_CP157277.1	521449	519557	-	256.9	340	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	NZ_CP157277.1	683494	680882	-	647.0	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	NZ_CP157277.1	94272	92188	-	1036.6	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	NZ_CP157277.1	36119	33459	-	769.8	599	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	NZ_CP157277.1	223366	226017	+	819.4	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	NZ_CP157277.1	514151	516412	+	436.4	495	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	NZ_CP157277.1	334716	332806	-	552.1	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Complete	NZ_CP157277.1	118962	116506	-	675.2	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	NZ_CP157277.1	844975	842603	-	736.4	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	NZ_CP157277.1	45970	43886	-	508.5	485	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	NZ_CP157277.1	83299	85101	+	834.8	490	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	NZ_CP157277.1	89061	90857	+	822.7	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	NZ_CP157277.1	2800	4659	+	788.7	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
