DR088_RS04475	NZ_QQRJ01000010.1	-	92	955	DR088_RS04475	IDMHP709	-	839926	840789
DR088_RS02155	NZ_QQRJ01000010.1	-	977	3016	DR088_RS02155	IDMHP709	-	837865	839904
DR088_RS02160	NZ_QQRJ01000010.1	+	3164	5536	DR088_RS02160	IDMHP709	-	835345	837717
DR088_RS04480	NZ_QQRJ01000010.1	+	5540	7537	DR088_RS04480	IDMHP709	-	833344	835341
DR088_RS02170	NZ_QQRJ01000010.1	+	7518	7955	DR088_RS02170	IDMHP709	-	832926	833363
DR088_RS02175	NZ_QQRJ01000010.1	+	7948	9339	DR088_RS02175	IDMHP709	-	831542	832933
DR088_RS02180	NZ_QQRJ01000010.1	+	9339	10571	DR088_RS02180	IDMHP709	-	830310	831542
DR088_RS02185	NZ_QQRJ01000010.1	+	10654	11238	DR088_RS02185	IDMHP709	-	829643	830227
DR088_RS02190	NZ_QQRJ01000010.1	+	11225	12439	DR088_RS02190	IDMHP709	-	828442	829656
DR088_RS02195	NZ_QQRJ01000010.1	+	12473	13174	DR088_RS02195	IDMHP709	-	827707	828408
DR088_RS02200	NZ_QQRJ01000010.1	+	13195	13740	DR088_RS02200	IDMHP709	-	827141	827686
DR088_RS02205	NZ_QQRJ01000010.1	+	13791	13931	DR088_RS02205	IDMHP709	-	826950	827090
DR088_RS02210	NZ_QQRJ01000010.1	+	14022	14168	DR088_RS02210	IDMHP709	-	826713	826859
DR088_RS04485	NZ_QQRJ01000010.1	+	14188	14760	DR088_RS04485	IDMHP709	-	826121	826693
DR088_RS02220	NZ_QQRJ01000010.1	-	15122	15212	DR088_RS02220	IDMHP709	-	825669	825759
DR088_RS02225	NZ_QQRJ01000010.1	+	15296	16264	DR088_RS02225	IDMHP709	-	824617	825585
DR088_RS04490	NZ_QQRJ01000010.1	-	16248	19088	DR088_RS04490	IDMHP709	-	821793	824633
DR088_RS02235	NZ_QQRJ01000010.1	-	19095	19682	DR088_RS02235	IDMHP709	-	821199	821786
DR088_RS02240	NZ_QQRJ01000010.1	-	19672	20421	DR088_RS02240	IDMHP709	-	820460	821209
DR088_RS04495	NZ_QQRJ01000010.1	-	20421	21158	DR088_RS04495	IDMHP709	-	819723	820460
DR088_RS02250	NZ_QQRJ01000010.1	+	21511	23655	DR088_RS02250	IDMHP709	-	817226	819370
DR088_RS02255	NZ_QQRJ01000010.1	+	23775	25526	DR088_RS02255	IDMHP709	-	815355	817106
DR088_RS04500	NZ_QQRJ01000010.1	-	25614	27233	DR088_RS04500	IDMHP709	-	813648	815267
DR088_RS04505	NZ_QQRJ01000010.1	-	27242	28852	DR088_RS04505	IDMHP709	-	812029	813639
DR088_RS02270	NZ_QQRJ01000010.1	+	29192	31549	DR088_RS02270	IDMHP709	-	809332	811689
DR088_RS02275	NZ_QQRJ01000011.1	+	1	498	DR088_RS02275	IDMHP709	-	394720	395217
DR088_RS02280	NZ_QQRJ01000011.1	+	884	985	DR088_RS02280	IDMHP709	-	394233	394334
DR088_RS04510	NZ_QQRJ01000011.1	-	1363	3780	DR088_RS04510	IDMHP709	-	391438	393855
DR088_RS04100	NZ_QQRJ01000011.1	-	3785	5122	DR088_RS04100	IDMHP709	-	390096	391433
DR088_RS04105	NZ_QQRJ01000011.1	-	5122	5502	DR088_RS04105	IDMHP709	-	389716	390096
DR088_RS04515	NZ_QQRJ01000011.1	-	5650	7602	DR088_RS04515	IDMHP709	-	387616	389568
DR088_RS02305	NZ_QQRJ01000011.1	-	7693	10011	DR088_RS02305	IDMHP709	-	385207	387525
DR088_RS02310	NZ_QQRJ01000011.1	-	10014	10865	DR088_RS02310	IDMHP709	-	384353	385204
DR088_RS02315	NZ_QQRJ01000011.1	+	11275	11607	DR088_RS02315	IDMHP709	-	383611	383943
DR088_RS02320	NZ_QQRJ01000011.1	+	11588	12451	DR088_RS02320	IDMHP709	-	382767	383630
DR088_RS02325	NZ_QQRJ01000011.1	+	12454	13485	DR088_RS02325	IDMHP709	-	381733	382764
DR088_RS02330	NZ_QQRJ01000011.1	+	13488	14660	DR088_RS02330	IDMHP709	-	380558	381730
DR088_RS02335	NZ_QQRJ01000011.1	-	14984	20911	DR088_RS02335	IDMHP709	-	374307	380234
DR088_RS04645	NZ_QQRJ01000011.1	+	21051	21200	DR088_RS04645	IDMHP709	-	374018	374167
DR088_RS02345	NZ_QQRJ01000011.1	+	21424	22308	DR088_RS02345	IDMHP709	-	372910	373794
DR088_RS04520	NZ_QQRJ01000011.1	+	22274	24556	DR088_RS04520	IDMHP709	-	370662	372944
DR088_RS02355	NZ_QQRJ01000011.1	+	24633	26597	DR088_RS02355	IDMHP709	-	368621	370585
DR088_RS02360	NZ_QQRJ01000011.1	-	26918	27202	DR088_RS02360	IDMHP709	-	368016	368300
DR088_RS02365	NZ_QQRJ01000011.1	-	27174	27908	DR088_RS02365	IDMHP709	-	367310	368044
DR088_RS02370	NZ_QQRJ01000011.1	-	27901	29334	DR088_RS02370	IDMHP709	-	365884	367317
DR088_RS02375	NZ_QQRJ01000012.1	+	1	8087	DR088_RS02375	IDMHP709	-	545816	553902
DR088_RS02380	NZ_QQRJ01000012.1	+	8540	10378	DR088_RS02380	IDMHP709	-	543525	545363
DR088_RS04120	NZ_QQRJ01000012.1	+	10575	10979	DR088_RS04120	IDMHP709	-	542924	543328
DR088_RS04125	NZ_QQRJ01000012.1	+	11466	12347	DR088_RS04125	IDMHP709	-	541556	542437
DR088_RS02390	NZ_QQRJ01000012.1	+	12418	14628	DR088_RS02390	IDMHP709	-	539275	541485
DR088_RS02395	NZ_QQRJ01000012.1	+	14941	15609	DR088_RS02395	IDMHP709	-	538294	538962
DR088_RS02400	NZ_QQRJ01000012.1	+	15584	16474	DR088_RS02400	IDMHP709	-	537429	538319
DR088_RS02405	NZ_QQRJ01000012.1	+	16464	17186	DR088_RS02405	IDMHP709	-	536717	537439
