	DR088_RS04475			
	seqID	strand	start	end
DR088_RS04475	IDMHP709	-	839926	840789
seqID	DR088_RS02155			
IDMHP709	seqID	strand	start	end
DR088_RS02155	IDMHP709	-	837865	839904
seqID	DR088_RS02160			
IDMHP709	seqID	strand	start	end
DR088_RS02160	IDMHP709	-	835345	837717
seqID	DR088_RS04480			
IDMHP709	seqID	strand	start	end
DR088_RS04480	IDMHP709	-	833344	835341
seqID	DR088_RS02170			
IDMHP709	seqID	strand	start	end
DR088_RS02170	IDMHP709	-	832926	833363
seqID	DR088_RS02175			
IDMHP709	seqID	strand	start	end
DR088_RS02175	IDMHP709	-	831542	832933
seqID	DR088_RS02180			
IDMHP709	seqID	strand	start	end
DR088_RS02180	IDMHP709	-	830310	831542
seqID	DR088_RS02185			
IDMHP709	seqID	strand	start	end
DR088_RS02185	IDMHP709	-	829643	830227
seqID	DR088_RS02190			
IDMHP709	seqID	strand	start	end
DR088_RS02190	IDMHP709	-	828442	829656
seqID	DR088_RS02195			
IDMHP709	seqID	strand	start	end
DR088_RS02195	IDMHP709	-	827707	828408
seqID	DR088_RS02200			
IDMHP709	seqID	strand	start	end
DR088_RS02200	IDMHP709	-	827141	827686
seqID	DR088_RS02205			
IDMHP709	seqID	strand	start	end
DR088_RS02205	IDMHP709	-	826950	827090
seqID	DR088_RS02210			
IDMHP709	seqID	strand	start	end
DR088_RS02210	IDMHP709	-	826713	826859
seqID	DR088_RS04485			
IDMHP709	seqID	strand	start	end
DR088_RS04485	IDMHP709	-	826121	826693
seqID	DR088_RS02220			
IDMHP709	seqID	strand	start	end
DR088_RS02220	IDMHP709	-	825669	825759
seqID	DR088_RS02225			
IDMHP709	seqID	strand	start	end
DR088_RS02225	IDMHP709	-	824617	825585
seqID	DR088_RS04490			
IDMHP709	seqID	strand	start	end
DR088_RS04490	IDMHP709	-	821793	824633
seqID	DR088_RS02235			
IDMHP709	seqID	strand	start	end
DR088_RS02235	IDMHP709	-	821199	821786
seqID	DR088_RS02240			
IDMHP709	seqID	strand	start	end
DR088_RS02240	IDMHP709	-	820460	821209
seqID	DR088_RS04495			
IDMHP709	seqID	strand	start	end
DR088_RS04495	IDMHP709	-	819723	820460
seqID	DR088_RS02250			
IDMHP709	seqID	strand	start	end
DR088_RS02250	IDMHP709	-	817226	819370
seqID	DR088_RS02255			
IDMHP709	seqID	strand	start	end
DR088_RS02255	IDMHP709	-	815355	817106
seqID	DR088_RS04500			
IDMHP709	seqID	strand	start	end
DR088_RS04500	IDMHP709	-	813648	815267
seqID	DR088_RS04505			
IDMHP709	seqID	strand	start	end
DR088_RS04505	IDMHP709	-	812029	813639
seqID	DR088_RS02270			
IDMHP709	seqID	strand	start	end
DR088_RS02270	IDMHP709	-	809332	811689
seqID	DR088_RS02275			
IDMHP709	seqID	strand	start	end
DR088_RS02275	IDMHP709	-	394720	395217
seqID	DR088_RS02280			
IDMHP709	seqID	strand	start	end
DR088_RS02280	IDMHP709	-	394233	394334
seqID	DR088_RS04510			
IDMHP709	seqID	strand	start	end
DR088_RS04510	IDMHP709	-	391438	393855
seqID	DR088_RS04100			
IDMHP709	seqID	strand	start	end
DR088_RS04100	IDMHP709	-	390096	391433
seqID	DR088_RS04105			
IDMHP709	seqID	strand	start	end
DR088_RS04105	IDMHP709	-	389716	390096
seqID	DR088_RS04515			
IDMHP709	seqID	strand	start	end
DR088_RS04515	IDMHP709	-	387616	389568
seqID	DR088_RS02305			
IDMHP709	seqID	strand	start	end
DR088_RS02305	IDMHP709	-	385207	387525
seqID	DR088_RS02310			
IDMHP709	seqID	strand	start	end
DR088_RS02310	IDMHP709	-	384353	385204
seqID	DR088_RS02315			
IDMHP709	seqID	strand	start	end
DR088_RS02315	IDMHP709	-	383611	383943
seqID	DR088_RS02320			
IDMHP709	seqID	strand	start	end
DR088_RS02320	IDMHP709	-	382767	383630
seqID	DR088_RS02325			
IDMHP709	seqID	strand	start	end
DR088_RS02325	IDMHP709	-	381733	382764
seqID	DR088_RS02330			
IDMHP709	seqID	strand	start	end
DR088_RS02330	IDMHP709	-	380558	381730
seqID	DR088_RS02335			
IDMHP709	seqID	strand	start	end
DR088_RS02335	IDMHP709	-	374307	380234
seqID	DR088_RS04645			
IDMHP709	seqID	strand	start	end
DR088_RS04645	IDMHP709	-	374018	374167
seqID	DR088_RS02345			
IDMHP709	seqID	strand	start	end
DR088_RS02345	IDMHP709	-	372910	373794
seqID	DR088_RS04520			
IDMHP709	seqID	strand	start	end
DR088_RS04520	IDMHP709	-	370662	372944
seqID	DR088_RS02355			
IDMHP709	seqID	strand	start	end
DR088_RS02355	IDMHP709	-	368621	370585
seqID	DR088_RS02360			
IDMHP709	seqID	strand	start	end
DR088_RS02360	IDMHP709	-	368016	368300
seqID	DR088_RS02365			
IDMHP709	seqID	strand	start	end
DR088_RS02365	IDMHP709	-	367310	368044
seqID	DR088_RS02370			
IDMHP709	seqID	strand	start	end
DR088_RS02370	IDMHP709	-	365884	367317
seqID	DR088_RS02375			
IDMHP709	seqID	strand	start	end
DR088_RS02375	IDMHP709	-	545816	553902
seqID	DR088_RS02380			
IDMHP709	seqID	strand	start	end
DR088_RS02380	IDMHP709	-	543525	545363
seqID	DR088_RS04120			
IDMHP709	seqID	strand	start	end
DR088_RS04120	IDMHP709	-	542924	543328
seqID	DR088_RS04125			
IDMHP709	seqID	strand	start	end
DR088_RS04125	IDMHP709	-	541556	542437
seqID	DR088_RS02390			
IDMHP709	seqID	strand	start	end
DR088_RS02390	IDMHP709	-	539275	541485
seqID	DR088_RS02395			
IDMHP709	seqID	strand	start	end
DR088_RS02395	IDMHP709	-	538294	538962
seqID	DR088_RS02400			
IDMHP709	seqID	strand	start	end
DR088_RS02400	IDMHP709	-	537429	538319
seqID	DR088_RS02405			
IDMHP709	seqID	strand	start	end
DR088_RS02405	IDMHP709	-	536717	537439
seqID	DR088_RS02410			
IDMHP709	seqID	strand	start	end
DR088_RS02410	IDMHP709	-	535837	536733
seqID	DR088_RS02415			
IDMHP709	seqID	strand	start	end
DR088_RS02415	IDMHP709	-	535332	535844
seqID	DR088_RS02420			
IDMHP709	seqID	strand	start	end
DR088_RS02420	IDMHP709	-	533290	535209
seqID	DR088_RS02425			
IDMHP709	seqID	strand	start	end
DR088_RS02425	IDMHP709	-	531680	533080
seqID	DR088_RS04525			
IDMHP709	seqID	strand	start	end
DR088_RS04525	IDMHP709	-	530056	531282
seqID	DR088_RS02435			
IDMHP709	seqID	strand	start	end
DR088_RS02435	IDMHP709	-	528898	530016
seqID	DR088_RS02440			
IDMHP709	seqID	strand	start	end
DR088_RS02440	IDMHP709	-	528002	528898
seqID	DR088_RS02450			
IDMHP709	seqID	strand	start	end
DR088_RS02450	IDMHP709	-	525982	527829
seqID	DR088_RS02455			
IDMHP709	seqID	strand	start	end
DR088_RS02455	IDMHP709	-	525386	525943
seqID	DR088_RS02460			
IDMHP709	seqID	strand	start	end
DR088_RS02460	IDMHP709	+	324155	324616
seqID	DR088_RS02465			
IDMHP709	seqID	strand	start	end
DR088_RS02465	IDMHP709	+	324686	325639
seqID	DR088_RS02470			
IDMHP709	seqID	strand	start	end
DR088_RS02470	IDMHP709	+	325636	328251
seqID	DR088_RS02475			
IDMHP709	seqID	strand	start	end
DR088_RS02475	IDMHP709	+	328341	328778
seqID	DR088_RS03675			
IDMHP709	seqID	strand	start	end
DR088_RS03675	IDMHP709	+	328854	329048
seqID	DR088_RS02480			
IDMHP709	seqID	strand	start	end
DR088_RS02480	IDMHP709	+	329051	329404
seqID	DR088_RS04530			
IDMHP709	seqID	strand	start	end
DR088_RS04530	IDMHP709	+	329535	332567
seqID	DR088_RS02490			
IDMHP709	seqID	strand	start	end
DR088_RS02490	IDMHP709	+	332615	335716
seqID	DR088_RS02495			
IDMHP709	seqID	strand	start	end
DR088_RS02495	IDMHP709	+	336216	336896
seqID	DR088_RS02500			
IDMHP709	seqID	strand	start	end
DR088_RS02500	IDMHP709	+	336907	339063
seqID	DR088_RS02505			
IDMHP709	seqID	strand	start	end
DR088_RS02505	IDMHP709	+	339122	339319
seqID	DR088_RS02510			
IDMHP709	seqID	strand	start	end
DR088_RS02510	IDMHP709	+	339442	339516
seqID	DR088_RS02515			
IDMHP709	seqID	strand	start	end
DR088_RS02515	IDMHP709	+	339520	339595
seqID	DR088_RS02520			
IDMHP709	seqID	strand	start	end
DR088_RS02520	IDMHP709	+	339603	339678
seqID	DR088_RS02525			
IDMHP709	seqID	strand	start	end
DR088_RS02525	IDMHP709	+	339683	339759
seqID	DR088_RS02530			
IDMHP709	seqID	strand	start	end
DR088_RS02530	IDMHP709	+	339795	339878
seqID	DR088_RS04535			
IDMHP709	seqID	strand	start	end
DR088_RS04535	IDMHP709	+	339934	340776
seqID	DR088_RS02540			
IDMHP709	seqID	strand	start	end
DR088_RS02540	IDMHP709	+	340790	341599
seqID	DR088_RS02545			
IDMHP709	seqID	strand	start	end
DR088_RS02545	IDMHP709	+	341601	342437
seqID	DR088_RS04540			
IDMHP709	seqID	strand	start	end
DR088_RS04540	IDMHP709	+	342434	343249
seqID	DR088_RS02555			
IDMHP709	seqID	strand	start	end
DR088_RS02555	IDMHP709	+	343768	345372
seqID	DR088_RS04545			
IDMHP709	seqID	strand	start	end
DR088_RS04545	IDMHP709	+	345384	345971
seqID	DR088_RS02565			
IDMHP709	seqID	strand	start	end
DR088_RS02565	IDMHP709	+	345953	346600
seqID	DR088_RS02570			
IDMHP709	seqID	strand	start	end
DR088_RS02570	IDMHP709	+	346631	348541
seqID	DR088_RS02575			
IDMHP709	seqID	strand	start	end
DR088_RS02575	IDMHP709	+	348546	348911
seqID	DR088_RS02580			
IDMHP709	seqID	strand	start	end
DR088_RS02580	IDMHP709	+	348964	349647
seqID	DR088_RS02585			
IDMHP709	seqID	strand	start	end
DR088_RS02585	IDMHP709	+	349669	349935
seqID	DR088_RS02590			
