IDMs42	IDATCC27716	99.974	341792	23	31	17041	358798	1	341761	0.0	6.159e+05
IDMs42	IDATCC27716	99.980	206611	15	21	402577	609182	386448	593036	0.0	3.723e+05
IDMs42	IDATCC27716	99.968	69156	9	10	619904	689052	594767	663916	0.0	1.246e+05
IDMs42	IDATCC27716	99.981	46170	0	3	732699	778866	707750	753912	0.0	83215
IDMs42	IDATCC27716	99.986	43582	0	5	689069	732649	664073	707649	0.0	78550
IDMs42	IDATCC27716	99.984	38243	1	4	222984	261225	794677	832915	0.0	68926
IDMs42	IDATCC27716	99.973	32854	2	6	358489	391339	341862	374711	0.0	59187
IDMs42	IDATCC27716	99.995	19551	0	1	271498	291048	794676	775127	0.0	35249
IDMs42	IDATCC27716	99.994	17034	0	1	1	17034	753913	770945	0.0	30710
IDMs42	IDATCC27716	99.965	11525	0	2	391316	402836	374823	386347	0.0	20761
IDMs42	IDATCC27716	99.991	10899	0	1	260908	271805	232984	243882	0.0	19647
IDMs42	IDATCC27716	99.991	10899	0	1	250028	260926	243864	254761	0.0	19647
IDMs42	IDATCC27716	99.982	10899	1	1	260908	271805	821718	832616	0.0	19643
IDMs42	IDATCC27716	99.570	4182	9	1	610932	615104	770946	775127	0.0	7465
IDMs42	IDATCC27716	98.397	4179	48	4	614819	618984	770955	775127	0.0	7234
IDMs42	IDATCC27716	96.637	2498	71	7	608734	611229	772641	775127	0.0	4107
IDMs42	IDATCC27716	95.450	2088	46	6	618699	620781	770955	772998	0.0	3355
IDMs42	IDATCC27716	75.108	4395	985	36	188252	192602	127106	122777	0.0	2929
IDMs42	IDATCC27716	75.108	4395	985	36	139817	144146	175562	171212	0.0	2929
IDMs42	IDATCC27716	93.757	881	8	6	612140	612975	594767	595645	0.0	1357
IDMs42	IDATCC27716	93.871	881	12	6	616015	616855	594767	595645	0.0	1357
IDMs42	IDATCC27716	97.022	806	16	1	358167	358964	373120	372315	0.0	1348
IDMs42	IDATCC27716	95.192	832	24	3	402342	403171	372315	373132	0.0	1321
IDMs42	IDATCC27716	100.000	726	0	0	618694	619419	593941	594666	0.0	1310
IDMs42	IDATCC27716	99.858	704	0	1	614835	615537	593137	593840	0.0	1261
IDMs42	IDATCC27716	76.149	1719	336	19	341963	343636	326722	328411	0.0	1232
IDMs42	IDATCC27716	76.105	1720	336	19	343755	345445	324930	326603	0.0	1231
IDMs42	IDATCC27716	97.521	726	18	0	614814	615539	593941	594666	0.0	1229
IDMs42	IDATCC27716	97.301	704	18	1	618715	619417	593137	593840	0.0	1180
IDMs42	IDATCC27716	94.460	722	37	1	610941	611662	593946	594664	0.0	1121
IDMs42	IDATCC27716	95.912	685	28	0	610978	611662	593156	593840	0.0	1110
IDMs42	IDATCC27716	85.438	982	129	7	403752	404724	340484	339508	0.0	1108
IDMs42	IDATCC27716	85.438	982	129	7	356544	357520	388591	387619	0.0	1108
