IDATCC27716	IDATCC27716	100.000	341761	0	0	1	341761	1	341761	0.0	6.163e+05
IDATCC27716	IDATCC27716	100.000	206589	0	0	386448	593036	386448	593036	0.0	3.726e+05
IDATCC27716	IDATCC27716	100.000	125166	0	0	707750	832915	707750	832915	0.0	2.257e+05
IDATCC27716	IDATCC27716	100.000	69150	0	0	594767	663916	594767	663916	0.0	1.247e+05
IDATCC27716	IDATCC27716	100.000	43633	0	0	664017	707649	664017	707649	0.0	78676
IDATCC27716	IDATCC27716	99.984	38243	1	4	794677	832915	205940	244181	0.0	68926
IDATCC27716	IDATCC27716	99.984	38243	1	4	205940	244181	794677	832915	0.0	68926
IDATCC27716	IDATCC27716	100.000	32854	0	0	341862	374715	341862	374715	0.0	59249
IDATCC27716	IDATCC27716	99.939	19555	5	4	775123	794676	274002	254454	0.0	35199
IDATCC27716	IDATCC27716	99.939	19555	5	4	254454	274002	794676	775123	0.0	35199
IDATCC27716	IDATCC27716	100.000	11532	0	0	374816	386347	374816	386347	0.0	20797
IDATCC27716	IDATCC27716	99.991	10899	0	1	243864	254761	232984	243882	0.0	19647
IDATCC27716	IDATCC27716	99.991	10899	0	1	232984	243882	243864	254761	0.0	19647
IDATCC27716	IDATCC27716	99.982	10899	1	1	821718	832616	243864	254761	0.0	19643
IDATCC27716	IDATCC27716	99.982	10899	1	1	243864	254761	821718	832616	0.0	19643
IDATCC27716	IDATCC27716	75.108	4395	985	36	171212	175562	127106	122777	0.0	2929
IDATCC27716	IDATCC27716	75.108	4395	985	36	122777	127106	175562	171212	0.0	2929
IDATCC27716	IDATCC27716	93.757	881	8	6	772163	772998	594767	595645	0.0	1357
IDATCC27716	IDATCC27716	93.757	881	8	6	594767	595645	772163	772998	0.0	1357
IDATCC27716	IDATCC27716	100.000	726	0	0	593941	594666	593941	594666	0.0	1310
IDATCC27716	IDATCC27716	100.000	704	0	0	593137	593840	593137	593840	0.0	1270
IDATCC27716	IDATCC27716	76.149	1719	336	19	326722	328411	324930	326603	0.0	1232
IDATCC27716	IDATCC27716	76.149	1719	336	19	324930	326603	326722	328411	0.0	1232
IDATCC27716	IDATCC27716	97.301	704	18	1	593962	594664	593137	593840	0.0	1180
IDATCC27716	IDATCC27716	97.301	704	18	1	593137	593840	593962	594664	0.0	1180
IDATCC27716	IDATCC27716	94.460	722	37	1	770955	771676	593946	594664	0.0	1121
IDATCC27716	IDATCC27716	94.460	722	37	1	593946	594664	770955	771676	0.0	1121
IDATCC27716	IDATCC27716	95.912	685	28	0	770992	771676	593156	593840	0.0	1110
IDATCC27716	IDATCC27716	95.912	685	28	0	593156	593840	770992	771676	0.0	1110
IDATCC27716	IDATCC27716	85.438	982	129	7	387619	388591	340484	339508	0.0	1108
IDATCC27716	IDATCC27716	85.438	982	129	7	339508	340484	388591	387619	0.0	1108
IDATCC27716	IDATCC27716	96.250	640	15	2	372481	373120	341761	341131	0.0	1045
IDATCC27716	IDATCC27716	96.250	640	15	2	341131	341761	373120	372481	0.0	1045
IDATCC27716	IDATCC27716	74.282	1637	316	27	777881	779472	268916	267340	0.0	1027
IDATCC27716	IDATCC27716	74.282	1637	316	27	269659	271250	267340	268916	0.0	1027
IDATCC27716	IDATCC27716	74.282	1637	316	27	780215	781791	271250	269659	0.0	1027
IDATCC27716	IDATCC27716	74.282	1637	316	27	267340	268916	269659	271250	0.0	1027
IDATCC27716	IDATCC27716	74.282	1637	316	27	267340	268916	779472	777881	0.0	1027
IDATCC27716	IDATCC27716	74.282	1637	316	27	780215	781791	777881	779472	0.0	1027
IDATCC27716	IDATCC27716	74.282	1637	316	27	269659	271250	781791	780215	0.0	1027
IDATCC27716	IDATCC27716	74.282	1637	316	27	777881	779472	780215	781791	0.0	1027
IDATCC27716	IDATCC27716	98.446	579	6	2	386448	387026	341706	341131	0.0	998
IDATCC27716	IDATCC27716	98.446	579	6	2	341131	341706	387026	386448	0.0	998
IDATCC27716	IDATCC27716	96.488	598	13	3	386448	387038	372536	373132	0.0	978
IDATCC27716	IDATCC27716	96.488	598	13	3	372536	373132	386448	387038	0.0	978
IDATCC27716	IDATCC27716	97.633	507	10	1	468256	468762	372323	372827	0.0	857
IDATCC27716	IDATCC27716	97.633	507	10	1	372323	372827	468256	468762	0.0	857
IDATCC27716	IDATCC27716	97.275	477	12	1	372315	372790	342338	341862	0.0	798
IDATCC27716	IDATCC27716	97.275	477	12	1	341862	342338	372790	372315	0.0	798
IDATCC27716	IDATCC27716	94.970	497	6	4	385847	386342	342340	341862	0.0	783
IDATCC27716	IDATCC27716	94.970	497	6	4	341862	342340	386342	385847	0.0	783
IDATCC27716	IDATCC27716	96.170	470	17	1	468256	468725	342330	341862	0.0	764
IDATCC27716	IDATCC27716	93.939	495	13	2	385853	386347	372318	372795	0.0	764
IDATCC27716	IDATCC27716	93.939	495	13	2	372318	372795	385853	386347	0.0	764
IDATCC27716	IDATCC27716	96.170	470	17	1	341862	342330	468725	468256	0.0	764
IDATCC27716	IDATCC27716	97.763	447	10	0	631043	631489	630332	630778	0.0	762
IDATCC27716	IDATCC27716	97.763	447	10	0	630332	630778	631043	631489	0.0	762
IDATCC27716	IDATCC27716	93.293	492	14	3	468256	468730	385858	386347	0.0	742
IDATCC27716	IDATCC27716	93.293	492	14	3	385858	386347	468256	468730	0.0	742
IDATCC27716	IDATCC27716	93.348	451	26	4	772641	773089	592588	593036	0.0	664
IDATCC27716	IDATCC27716	93.348	451	26	4	592588	593036	772641	773089	0.0	664
IDATCC27716	IDATCC27716	89.775	489	47	2	375717	376205	373812	374297	0.0	650
IDATCC27716	IDATCC27716	89.775	489	47	2	373812	374297	375717	376205	0.0	650
IDATCC27716	IDATCC27716	99.687	319	0	1	832598	832915	232984	233302	9.85e-160	567
IDATCC27716	IDATCC27716	99.687	319	0	1	832598	832915	821718	822036	9.85e-160	567
IDATCC27716	IDATCC27716	99.687	319	0	1	232984	233302	832598	832915	9.85e-160	567
IDATCC27716	IDATCC27716	99.687	319	0	1	821718	822036	832598	832915	9.85e-160	567
IDATCC27716	IDATCC27716	100.000	308	0	0	794369	794676	243882	243575	1.78e-156	556
IDATCC27716	IDATCC27716	100.000	308	0	0	832309	832616	794676	794369	1.78e-156	556
IDATCC27716	IDATCC27716	100.000	308	0	0	243575	243882	794676	794369	1.78e-156	556
