query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQSN01000024.1	1.0	1.0	1.0
NZ_QQSN01000001.1	1.0	1.0	1.0
NZ_QQSN01000029.1	1.0	1.0	1.0
NZ_QQSN01000051.1	1.0	1.0	1.0
NZ_QQSN01000048.1	1.0	1.0	1.0
NZ_QQSN01000015.1	1.0	0.08429169420577219	1.0
NZ_QQSN01000031.1	1.0	1.0	1.0
NZ_QQSN01000027.1	1.0	1.0	1.0
NZ_QQSN01000007.1	1.0	1.0	1.0
NZ_QQSN01000017.1	1.0	1.0	1.0
NZ_QQSN01000011.1	1.0	1.0	1.0
NZ_QQSN01000006.1	1.0	1.0	1.0
NZ_QQSN01000034.1	1.0	1.0	1.0
NZ_QQSN01000037.1	1.0	1.0	1.0
NZ_QQSN01000042.1	1.0	1.0	1.0
NZ_QQSN01000041.1	1.0	1.0	1.0
NZ_QQSN01000038.1	1.0	1.0	1.0
NZ_QQSN01000012.1	1.0	1.0	1.0
NZ_QQSN01000079.1	1.0	1.0	1.0
NZ_QQSN01000014.1	1.0	1.0	1.0
NZ_QQSN01000008.1	1.0	1.0	1.0
NZ_QQSN01000020.1	1.0	1.0	1.0
NZ_QQSN01000072.1	1.0	1.0	1.0
NZ_QQSN01000081.1	1.0	1.0	1.0
NZ_QQSN01000040.1	1.0	1.0	1.0
NZ_QQSN01000044.1	1.0	1.0	1.0
NZ_QQSN01000036.1	1.0	1.0	1.0
NZ_QQSN01000018.1	1.0	0.035429983327750096	1.0
NZ_QQSN01000023.1	1.0	1.0	1.0
NZ_QQSN01000043.1	1.0	1.0	1.0
NZ_QQSN01000030.1	1.0	1.0	1.0
NZ_QQSN01000026.1	1.0	0.18718387183871837	0.8464275411097221
NZ_QQSN01000039.1	1.0	1.0	1.0
NZ_QQSN01000002.1	1.0	1.0	1.0
NZ_QQSN01000073.1	1.0	1.0	1.0
NZ_QQSN01000077.1	1.0	1.0	1.0
NZ_QQSN01000076.1	1.0	1.0	1.0
NZ_QQSN01000047.1	1.0	1.0	1.0
NZ_QQSN01000010.1	1.0	1.0	1.0
NZ_QQSN01000013.1	1.0	1.0	1.0
NZ_QQSN01000032.1	1.0	1.0	1.0
NZ_QQSN01000004.1	1.0	0.126634283418755	0.9958316092746694
NZ_QQSN01000009.1	1.0	0.06465622889507623	0.9958000381814711
NZ_QQSN01000057.1	1.0	1.0	1.0
NZ_QQSN01000062.1	1.0	1.0	1.0
NZ_QQSN01000055.1	1.0	1.0	1.0
NZ_QQSN01000063.1	1.0	1.0	1.0
NZ_QQSN01000035.1	1.0	1.0	1.0
NZ_QQSN01000019.1	1.0	1.0	1.0
NZ_QQSN01000025.1	1.0	0.017242722824888545	0.9933653846153846
NZ_QQSN01000022.1	1.0	1.0	1.0
NZ_QQSN01000028.1	1.0	1.0	1.0
NZ_QQSN01000003.1	1.0	0.056980113721233606	1.0
NZ_QQSN01000005.1	1.0	0.061202032644849844	1.0
