NC_021831.1	+	207	1598	ID7422	+	207	1598	+
NC_021831.1	+	1743	2879	ID7422	+	1743	2879	+
NC_021831.1	+	2983	4842	ID7422	+	2983	4842	+
NC_021831.1	+	4842	5300	ID7422	+	4842	5300	+
NC_021831.1	+	5314	6297	ID7422	+	5314	6297	+
NC_021831.1	+	6290	7261	ID7422	+	6290	7261	+
NC_021831.1	+	7365	7934	ID7422	+	7365	7934	+
NC_021831.1	+	8024	9025	ID7422	+	8024	9025	+
NC_021831.1	+	9213	11234	ID7422	+	9213	11234	+
NC_021831.1	+	11319	12326	ID7422	+	11319	12326	+
NC_021831.1	+	12329	13075	ID7422	+	12329	13075	+
NC_021831.1	+	13059	14663	ID7422	+	13059	14663	+
NC_021831.1	+	14668	14913	ID7422	+	14668	14913	+
NC_021831.1	+	14979	15842	ID7422	+	14979	15842	+
NC_021831.1	+	15849	16694	ID7422	+	15849	16694	+
NC_021831.1	-	16728	16853	ID7422	+	16728	16853	-
NC_021831.1	+	17144	17425	ID7422	+	17144	17425	+
NC_021831.1	+	17571	17849	ID7422	+	17571	17849	+
NC_021831.1	-	17865	18116	ID7422	+	17865	18116	-
NC_021831.1	-	18495	18719	ID7422	+	18495	18719	-
NC_021831.1	-	18883	21159	ID7422	+	18883	21159	-
NC_021831.1	-	21360	23063	ID7422	+	21360	23063	-
NC_021831.1	-	23199	23390	ID7422	+	20758	20949	-
NC_021831.1	-	23387	23599	seqID	strand	start	end	+
NC_021831.1	-	23673	26000	seqID	strand	start	end	+
NC_021831.1	-	25987	26808	seqID	strand	start	end	+
NC_021831.1	-	26966	29263	seqID	strand	start	end	+
NC_021831.1	-	29374	31701	seqID	strand	start	end	+
NC_021831.1	-	31688	32491	seqID	strand	start	end	+
NC_021831.1	+	32865	33347	seqID	strand	start	end	-
NC_021831.1	+	33454	33747	seqID	strand	start	end	-
NC_021831.1	+	33740	35059	seqID	strand	start	end	-
NC_021831.1	+	35052	36452	seqID	strand	start	end	-
NC_021831.1	+	36689	37192	seqID	strand	start	end	-
NC_021831.1	-	37309	37902	seqID	strand	start	end	+
NC_021831.1	-	37880	40540	seqID	strand	start	end	+
NC_021831.1	-	40540	43080	seqID	strand	start	end	+
NC_021831.1	-	43073	45001	seqID	strand	start	end	+
NC_021831.1	+	45212	46222	seqID	strand	start	end	-
NC_021831.1	+	46321	48222	seqID	strand	start	end	-
NC_021831.1	-	48322	50406	seqID	strand	start	end	+
NC_021831.1	-	50412	50645	seqID	strand	start	end	+
NC_021831.1	-	50699	52120	seqID	strand	start	end	+
NC_021831.1	-	52242	53255	seqID	strand	start	end	+
NC_021831.1	+	53408	54217	seqID	strand	start	end	-
NC_021831.1	+	54219	55478	seqID	strand	start	end	-
NC_021831.1	+	55563	55934	seqID	strand	start	end	-
NC_021831.1	+	55938	57146	seqID	strand	start	end	-
NC_021831.1	+	57241	57573	seqID	strand	start	end	-
NC_021831.1	+	57618	58775	seqID	strand	start	end	-
NC_021831.1	+	59211	59939	seqID	strand	start	end	-
NC_021831.1	+	59967	60272	seqID	strand	start	end	-
NC_021831.1	+	60326	60892	seqID	strand	start	end	-
NC_021831.1	+	60892	61455	seqID	strand	start	end	-
NC_021831.1	+	61472	62995	seqID	strand	start	end	-
NC_021831.1	+	63024	63854	seqID	strand	start	end	-
NC_021831.1	+	63872	65287	seqID	strand	start	end	-
NC_021831.1	+	65274	65534	seqID	strand	start	end	-
NC_021831.1	+	65642	66127	seqID	strand	start	end	-
NC_021831.1	+	66343	67299	seqID	strand	start	end	-
NC_021831.1	+	67324	68235	seqID	strand	start	end	-
NC_021831.1	+	68320	69642	seqID	strand	start	end	-
NC_021831.1	+	69670	71037	seqID	strand	start	end	-
NC_021831.1	+	71030	72871	seqID	strand	start	end	-
NC_021831.1	+	72892	74922	seqID	strand	start	end	-
NC_021831.1	+	74929	75702	seqID	strand	start	end	-
NC_021831.1	+	75696	76526	seqID	strand	start	end	-
NC_021831.1	+	76543	77787	seqID	strand	start	end	-
NC_021831.1	+	77860	82560	seqID	strand	start	end	-
NC_021831.1	+	82674	85511	seqID	strand	start	end	-
NC_021831.1	-	85569	87119	seqID	strand	start	end	+
NC_021831.1	+	87237	87545	seqID	strand	start	end	-
NC_021831.1	+	87733	89535	seqID	strand	start	end	-
NC_021831.1	+	89750	90874	seqID	strand	start	end	-
NC_021831.1	+	90933	91622	seqID	strand	start	end	-
NC_021831.1	+	91640	92940	seqID	strand	start	end	-
NC_021831.1	+	92992	93264	seqID	strand	start	end	-
NC_021831.1	+	93267	93497	seqID	strand	start	end	-
NC_021831.1	+	93498	95294	seqID	strand	start	end	-
NC_021831.1	+	95365	96312	seqID	strand	start	end	-
NC_021831.1	-	96628	98712	seqID	strand	start	end	+
NC_021831.1	-	98725	99195	seqID	strand	start	end	+
NC_021831.1	-	99248	99667	seqID	strand	start	end	+
NC_021831.1	-	99798	100178	seqID	strand	start	end	+
NC_021831.1	-	100182	100694	seqID	strand	start	end	+
NC_021831.1	-	100685	101185	seqID	strand	start	end	+
NC_021831.1	+	101450	102796	seqID	strand	start	end	-
NC_021831.1	+	103011	104393	seqID	strand	start	end	-
NC_021831.1	-	104581	105864	seqID	strand	start	end	+
NC_021831.1	-	105869	106567	seqID	strand	start	end	+
NC_021831.1	-	107281	110232	seqID	strand	start	end	+
