ABLE99_RS00005	NZ_CP157501.1	+	47	1438	ABLE99_RS00005	ID4284	+	47	1438
ABLE99_RS00010	NZ_CP157501.1	+	1583	2719	ABLE99_RS00010	ID4284	+	1583	2719
ABLE99_RS00015	NZ_CP157501.1	+	2823	4682	ABLE99_RS00015	ID4284	+	2823	4682
ABLE99_RS00020	NZ_CP157501.1	+	4682	5140	ABLE99_RS00020	ID4284	+	4682	5140
ABLE99_RS00025	NZ_CP157501.1	+	5154	6137	ABLE99_RS00025	ID4284	+	5154	6137
ABLE99_RS00030	NZ_CP157501.1	+	6130	7101	ABLE99_RS00030	ID4284	+	6130	7101
ABLE99_RS00035	NZ_CP157501.1	+	7204	7773	ABLE99_RS00035	ID4284	+	7204	7773
ABLE99_RS00040	NZ_CP157501.1	+	7863	8864	ABLE99_RS00040	ID4284	+	7863	8864
ABLE99_RS00045	NZ_CP157501.1	+	9034	11055	ABLE99_RS00045	ID4284	+	9034	11055
ABLE99_RS00050	NZ_CP157501.1	+	11140	12147	ABLE99_RS00050	ID4284	+	11140	12147
ABLE99_RS00055	NZ_CP157501.1	+	12150	12896	ABLE99_RS00055	ID4284	+	12150	12896
ABLE99_RS00060	NZ_CP157501.1	+	12880	14484	ABLE99_RS00060	ID4284	+	12880	14484
ABLE99_RS00065	NZ_CP157501.1	+	14489	14734	ABLE99_RS00065	ID4284	+	14489	14734
ABLE99_RS00070	NZ_CP157501.1	+	14800	15663	ABLE99_RS00070	ID4284	+	14800	15663
ABLE99_RS00075	NZ_CP157501.1	+	15670	16515	ABLE99_RS00075	ID4284	+	15670	16515
ABLE99_RS00080	NZ_CP157501.1	-	16549	17013	ABLE99_RS00080	ID4284	+	16549	17013
ABLE99_RS00085	NZ_CP157501.1	+	17785	18654	ABLE99_RS00085	ID4284	+	17785	18654
ABLE99_RS00090	NZ_CP157501.1	+	18800	19414	ABLE99_RS00090	ID4284	+	18800	19414
ABLE99_RS00095	NZ_CP157501.1	-	19725	20050	ABLE99_RS00095	ID4284	+	19725	20050
ABLE99_RS00100	NZ_CP157501.1	-	20109	22385	ABLE99_RS00100	ID4284	+	20109	22385
ABLE99_RS00105	NZ_CP157501.1	-	22587	24827	ABLE99_RS00105	ID4284	+	22587	24827
ABLE99_RS00110	NZ_CP157501.1	-	24901	27228	ABLE99_RS00110	ID4284	+	24901	27228
ABLE99_RS00115	NZ_CP157501.1	-	27215	28036	ABLE99_RS00115	ID4284	+	27215	28036
ABLE99_RS00120	NZ_CP157501.1	-	28205	30487	ABLE99_RS00120	ID4284	+	28205	30487
ABLE99_RS00125	NZ_CP157501.1	-	30599	32926	ABLE99_RS00125	ID4284	+	30599	32926
ABLE99_RS00130	NZ_CP157501.1	-	32913	33716	ABLE99_RS00130	ID4284	+	32913	33716
ABLE99_RS00135	NZ_CP157501.1	+	34090	34569	ABLE99_RS00135	ID4284	+	34090	34569
ABLE99_RS00140	NZ_CP157501.1	+	34772	35065	ABLE99_RS00140	ID4284	+	34772	35065
ABLE99_RS00145	NZ_CP157501.1	+	35058	36377	ABLE99_RS00145	ID4284	+	35058	36377
