NZ_CP157501.1	+	47	1438	ID4284	+	47	1438	+
NZ_CP157501.1	+	1583	2719	ID4284	+	1583	2719	+
NZ_CP157501.1	+	2823	4682	ID4284	+	2823	4682	+
NZ_CP157501.1	+	4682	5140	ID4284	+	4682	5140	+
NZ_CP157501.1	+	5154	6137	ID4284	+	5154	6137	+
NZ_CP157501.1	+	6130	7101	ID4284	+	6130	7101	+
NZ_CP157501.1	+	7204	7773	ID4284	+	7204	7773	+
NZ_CP157501.1	+	7863	8864	ID4284	+	7863	8864	+
NZ_CP157501.1	+	9034	11055	ID4284	+	9034	11055	+
NZ_CP157501.1	+	11140	12147	ID4284	+	11140	12147	+
NZ_CP157501.1	+	12150	12896	ID4284	+	12150	12896	+
NZ_CP157501.1	+	12880	14484	ID4284	+	12880	14484	+
NZ_CP157501.1	+	14489	14734	ID4284	+	14489	14734	+
NZ_CP157501.1	+	14800	15663	ID4284	+	14800	15663	+
NZ_CP157501.1	+	15670	16515	ID4284	+	15670	16515	+
NZ_CP157501.1	-	16549	17013	ID4284	+	16549	17013	-
NZ_CP157501.1	+	17785	18654	ID4284	+	17785	18654	+
NZ_CP157501.1	+	18800	19414	ID4284	+	18800	19414	+
NZ_CP157501.1	-	19725	20050	ID4284	+	19725	20050	-
NZ_CP157501.1	-	20109	22385	ID4284	+	20109	22385	-
NZ_CP157501.1	-	22587	24827	ID4284	+	22587	24827	-
NZ_CP157501.1	-	24901	27228	ID4284	+	24901	27228	-
NZ_CP157501.1	-	27215	28036	ID4284	+	27215	28036	-
NZ_CP157501.1	-	28205	30487	ID4284	+	28205	30487	-
NZ_CP157501.1	-	30599	32926	ID4284	+	30599	32926	-
NZ_CP157501.1	-	32913	33716	ID4284	+	32913	33716	-
NZ_CP157501.1	+	34090	34569	ID4284	+	34090	34569	+
NZ_CP157501.1	+	34772	35065	ID4284	+	34772	35065	+
NZ_CP157501.1	+	35058	36377	ID4284	+	35058	36377	+
NZ_CP157501.1	+	36370	37770	ID4284	+	36370	37770	+
NZ_CP157501.1	+	38006	38509	ID4284	+	38006	38509	+
NZ_CP157501.1	-	38626	39219	ID4284	+	38626	39219	-
NZ_CP157501.1	-	39197	41857	ID4284	+	39197	41857	-
NZ_CP157501.1	-	41857	44397	ID4284	+	41857	44397	-
NZ_CP157501.1	-	44390	46318	ID4284	+	44390	46318	-
NZ_CP157501.1	+	46529	47539	ID4284	+	46529	47539	+
NZ_CP157501.1	+	47668	49686	ID4284	+	47668	49686	+
NZ_CP157501.1	-	49786	51870	ID4284	+	49786	51870	-
NZ_CP157501.1	-	51876	52109	ID4284	+	51876	52109	-
NZ_CP157501.1	-	52163	53689	ID4284	+	52163	53689	-
NZ_CP157501.1	-	53706	54719	ID4284	+	53706	54719	-
NZ_CP157501.1	+	54960	55682	ID4284	+	54960	55682	+
NZ_CP157501.1	+	55684	56943	ID4284	+	55684	56943	+
NZ_CP157501.1	+	57028	57399	ID4284	+	57028	57399	+
NZ_CP157501.1	+	57403	58611	ID4284	+	57403	58611	+
NZ_CP157501.1	+	58706	59038	ID4284	+	58706	59038	+
NZ_CP157501.1	+	59083	60240	ID4284	+	59083	60240	+
NZ_CP157501.1	+	60676	61404	ID4284	+	60676	61404	+
NZ_CP157501.1	+	61432	61737	ID4284	+	61432	61737	+
NZ_CP157501.1	+	61791	62357	ID4284	+	61791	62357	+
NZ_CP157501.1	+	62357	62920	ID4284	+	62357	62920	+
NZ_CP157501.1	+	62938	64461	ID4284	+	62938	64461	+
NZ_CP157501.1	+	64490	65320	ID4284	+	64490	65320	+
NZ_CP157501.1	+	65338	66753	ID4284	+	65338	66753	+
NZ_CP157501.1	+	66740	67000	ID4284	+	66740	67000	+
NZ_CP157501.1	+	67108	67593	ID4284	+	67108	67593	+
NZ_CP157501.1	+	67809	68765	ID4284	+	67809	68765	+
