	ABLE99_RS00005			
	seqID	strand	start	end
ABLE99_RS00005	ID4284	+	47	1438
seqID	ABLE99_RS00010			
ID4284	seqID	strand	start	end
ABLE99_RS00010	ID4284	+	1583	2719
seqID	ABLE99_RS00015			
ID4284	seqID	strand	start	end
ABLE99_RS00015	ID4284	+	2823	4682
seqID	ABLE99_RS00020			
ID4284	seqID	strand	start	end
ABLE99_RS00020	ID4284	+	4682	5140
seqID	ABLE99_RS00025			
ID4284	seqID	strand	start	end
ABLE99_RS00025	ID4284	+	5154	6137
seqID	ABLE99_RS00030			
ID4284	seqID	strand	start	end
ABLE99_RS00030	ID4284	+	6130	7101
seqID	ABLE99_RS00035			
ID4284	seqID	strand	start	end
ABLE99_RS00035	ID4284	+	7204	7773
seqID	ABLE99_RS00040			
ID4284	seqID	strand	start	end
ABLE99_RS00040	ID4284	+	7863	8864
seqID	ABLE99_RS00045			
ID4284	seqID	strand	start	end
ABLE99_RS00045	ID4284	+	9034	11055
seqID	ABLE99_RS00050			
ID4284	seqID	strand	start	end
ABLE99_RS00050	ID4284	+	11140	12147
seqID	ABLE99_RS00055			
ID4284	seqID	strand	start	end
ABLE99_RS00055	ID4284	+	12150	12896
seqID	ABLE99_RS00060			
ID4284	seqID	strand	start	end
ABLE99_RS00060	ID4284	+	12880	14484
seqID	ABLE99_RS00065			
ID4284	seqID	strand	start	end
ABLE99_RS00065	ID4284	+	14489	14734
seqID	ABLE99_RS00070			
ID4284	seqID	strand	start	end
ABLE99_RS00070	ID4284	+	14800	15663
seqID	ABLE99_RS00075			
ID4284	seqID	strand	start	end
ABLE99_RS00075	ID4284	+	15670	16515
seqID	ABLE99_RS00080			
ID4284	seqID	strand	start	end
ABLE99_RS00080	ID4284	+	16549	17013
seqID	ABLE99_RS00085			
ID4284	seqID	strand	start	end
ABLE99_RS00085	ID4284	+	17785	18654
seqID	ABLE99_RS00090			
ID4284	seqID	strand	start	end
ABLE99_RS00090	ID4284	+	18800	19414
seqID	ABLE99_RS00095			
ID4284	seqID	strand	start	end
ABLE99_RS00095	ID4284	+	19725	20050
seqID	ABLE99_RS00100			
ID4284	seqID	strand	start	end
ABLE99_RS00100	ID4284	+	20109	22385
seqID	ABLE99_RS00105			
ID4284	seqID	strand	start	end
ABLE99_RS00105	ID4284	+	22587	24827
seqID	ABLE99_RS00110			
ID4284	seqID	strand	start	end
ABLE99_RS00110	ID4284	+	24901	27228
seqID	ABLE99_RS00115			
ID4284	seqID	strand	start	end
ABLE99_RS00115	ID4284	+	27215	28036
seqID	ABLE99_RS00120			
ID4284	seqID	strand	start	end
ABLE99_RS00120	ID4284	+	28205	30487
seqID	ABLE99_RS00125			
ID4284	seqID	strand	start	end
ABLE99_RS00125	ID4284	+	30599	32926
seqID	ABLE99_RS00130			
ID4284	seqID	strand	start	end
ABLE99_RS00130	ID4284	+	32913	33716
seqID	ABLE99_RS00135			
ID4284	seqID	strand	start	end
ABLE99_RS00135	ID4284	+	34090	34569
seqID	ABLE99_RS00140			
ID4284	seqID	strand	start	end
ABLE99_RS00140	ID4284	+	34772	35065
seqID	ABLE99_RS00145			
ID4284	seqID	strand	start	end
ABLE99_RS00145	ID4284	+	35058	36377
seqID	ABLE99_RS00150			
ID4284	seqID	strand	start	end
ABLE99_RS00150	ID4284	+	36370	37770
seqID	ABLE99_RS00155			
ID4284	seqID	strand	start	end
