# BUSCO version is: 5.8.0 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	seq00000028	6894	2656	-	1921.7	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	seq00000028	10613	6951	-	1725.1	1197	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	seq00000006	16231	20637	+	1373.7	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	seq00000005	38774	41713	+	938.6	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	seq00000036	1996	4839	+	1168.3	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	seq00000029	1466	3358	+	256.3	334	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	seq00000006	28390	31002	+	647.0	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	scf00000000	15185	17278	+	1026.5	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	scf00000000	73340	76000	+	769.5	628	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	seq00000013	1709	4360	+	821.3	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	seq00000029	8764	6503	-	435.9	495	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	scf00000002	24398	22488	-	552.8	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Fragmented	seq00000036	3	2003	+	442.0	350	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	seq00000005	28601	26229	-	737.3	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	scf00000000	63510	65594	+	511.6	500	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	scf00000000	26181	24379	-	834.8	490	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	scf00000000	20408	18612	-	821.9	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	seq00000012	17683	19542	+	787.2	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	seq00000012	6154	8622	+	871.4	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	scf00000001	7643	9382	+	815.3	541	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Complete	scf00000001	17947	20892	+	596.4	531	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Complete	seq00000010	10194	8041	-	360.3	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	scf00000001	1969	452	-	550.3	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Complete	seq00000005	28749	30788	+	729.9	532	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	seq00000006	31311	32519	+	612.5	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
