query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRB01000017.1	1.0	1.0	1.0
NZ_QQRB01000001.1	1.0	1.0	1.0
NZ_QQRB01000032.1	1.0	0.02225902981759579	1.0
NZ_QQRB01000018.1	1.0	1.0	1.0
NZ_QQRB01000019.1	1.0	1.0	1.0
NZ_QQRB01000015.1	1.0	1.0	1.0
NZ_QQRB01000013.1	1.0	0.09270457332760748	1.0
NZ_QQRB01000052.1	1.0	1.0	1.0
NZ_QQRB01000043.1	1.0	1.0	1.0
NZ_QQRB01000046.1	1.0	1.0	1.0
NZ_QQRB01000029.1	1.0	1.0	1.0
NZ_QQRB01000061.1	1.0	1.0	1.0
NZ_QQRB01000030.1	1.0	1.0	1.0
NZ_QQRB01000011.1	1.0	1.0	1.0
NZ_QQRB01000063.1	1.0	1.0	1.0
NZ_QQRB01000014.1	1.0	1.0	1.0
NZ_QQRB01000008.1	1.0	1.0	1.0
NZ_QQRB01000006.1	1.0	1.0	1.0
NZ_QQRB01000012.1	1.0	1.0	1.0
NZ_QQRB01000054.1	1.0	1.0	1.0
NZ_QQRB01000031.1	1.0	1.0	1.0
NZ_QQRB01000044.1	1.0	1.0	1.0
NZ_QQRB01000067.1	1.0	1.0	1.0
NZ_QQRB01000057.1	1.0	1.0	1.0
NZ_QQRB01000058.1	1.0	1.0	1.0
NZ_QQRB01000051.1	1.0	1.0	1.0
NZ_QQRB01000033.1	1.0	1.0	1.0
NZ_QQRB01000002.1	1.0	1.0	1.0
NZ_QQRB01000039.1	1.0	1.0	1.0
NZ_QQRB01000025.1	1.0	1.0	1.0
NZ_QQRB01000074.1	1.0	1.0	1.0
NZ_QQRB01000020.1	1.0	0.031733349928033866	0.8672191295546559
NZ_QQRB01000041.1	1.0	1.0	1.0
NZ_QQRB01000038.1	1.0	1.0	1.0
NZ_QQRB01000040.1	1.0	0.010211848281111251	1.0
NZ_QQRB01000034.1	1.0	1.0	1.0
NZ_QQRB01000028.1	1.0	0.1626249750433861	0.6415147794881481
NZ_QQRB01000009.1	1.0	1.0	1.0
NZ_QQRB01000037.1	1.0	1.0	1.0
NZ_QQRB01000022.1	1.0	0.16148793799915714	0.9959900706511361
NZ_QQRB01000021.1	1.0	1.0	1.0
NZ_QQRB01000016.1	1.0	1.0	1.0
NZ_QQRB01000007.1	1.0	1.0	1.0
NZ_QQRB01000005.1	1.0	0.253875870049863	1.0
NZ_QQRB01000003.1	1.0	1.0	1.0
NZ_QQRB01000048.1	1.0	1.0	1.0
NZ_QQRB01000045.1	1.0	1.0	1.0
NZ_QQRB01000053.1	1.0	1.0	1.0
NZ_QQRB01000042.1	1.0	1.0	1.0
NZ_QQRB01000047.1	1.0	1.0	1.0
NZ_QQRB01000065.1	1.0	1.0	1.0
NZ_QQRB01000023.1	1.0	1.0	1.0
NZ_QQRB01000024.1	1.0	1.0	1.0
NZ_QQRB01000026.1	1.0	1.0	1.0
NZ_QQRB01000004.1	1.0	1.0	1.0
NZ_QQRB01000036.1	1.0	1.0	1.0
NZ_QQRB01000027.1	1.0	1.0	1.0
NZ_QQRB01000010.1	1.0	0.03313799906185685	1.0
