	MHP7448_RS00005			
	seqID	strand	start	end
MHP7448_RS00005	ID7448	+	207	1598
seqID	MHP7448_RS00010			
ID7448	seqID	strand	start	end
MHP7448_RS00010	ID7448	+	1743	2879
seqID	MHP7448_RS00015			
ID7448	seqID	strand	start	end
MHP7448_RS00015	ID7448	+	2983	4842
seqID	MHP7448_RS00020			
ID7448	seqID	strand	start	end
MHP7448_RS00020	ID7448	+	4842	5300
seqID	MHP7448_RS00025			
ID7448	seqID	strand	start	end
MHP7448_RS00025	ID7448	+	5314	6297
seqID	MHP7448_RS00030			
ID7448	seqID	strand	start	end
MHP7448_RS00030	ID7448	+	6290	7261
seqID	MHP7448_RS00035			
ID7448	seqID	strand	start	end
MHP7448_RS00035	ID7448	+	7365	7934
seqID	MHP7448_RS00040			
ID7448	seqID	strand	start	end
MHP7448_RS00040	ID7448	+	8024	9025
seqID	MHP7448_RS00045			
ID7448	seqID	strand	start	end
MHP7448_RS00045	ID7448	+	9195	11216
seqID	MHP7448_RS00050			
ID7448	seqID	strand	start	end
MHP7448_RS00050	ID7448	+	11302	12309
seqID	MHP7448_RS00055			
ID7448	seqID	strand	start	end
MHP7448_RS00055	ID7448	+	12312	13058
seqID	MHP7448_RS00060			
ID7448	seqID	strand	start	end
MHP7448_RS00060	ID7448	+	13042	14646
seqID	MHP7448_RS00065			
ID7448	seqID	strand	start	end
MHP7448_RS00065	ID7448	+	14651	14896
seqID	MHP7448_RS00070			
ID7448	seqID	strand	start	end
MHP7448_RS00070	ID7448	+	14965	15828
seqID	MHP7448_RS00075			
ID7448	seqID	strand	start	end
MHP7448_RS00075	ID7448	+	15835	16680
seqID	MHP7448_RS00080			
ID7448	seqID	strand	start	end
MHP7448_RS00080	ID7448	+	16714	16983
seqID	MHP7448_RS00085			
ID7448	seqID	strand	start	end
MHP7448_RS00085	ID7448	+	17122	17403
seqID	MHP7448_RS00090			
ID7448	seqID	strand	start	end
MHP7448_RS00090	ID7448	+	17549	18163
seqID	MHP7448_RS00095			
ID7448	seqID	strand	start	end
MHP7448_RS00095	ID7448	+	18472	18696
seqID	MHP7448_RS00100			
ID7448	seqID	strand	start	end
MHP7448_RS00100	ID7448	+	18860	21136
seqID	MHP7448_RS00105			
ID7448	seqID	strand	start	end
MHP7448_RS00105	ID7448	+	21337	23577
seqID	MHP7448_RS00110			
ID7448	seqID	strand	start	end
MHP7448_RS00110	ID7448	+	23651	25978
seqID	MHP7448_RS00115			
ID7448	seqID	strand	start	end
MHP7448_RS00115	ID7448	+	25965	26786
seqID	MHP7448_RS00120			
ID7448	seqID	strand	start	end
MHP7448_RS00120	ID7448	+	26944	29241
seqID	MHP7448_RS00125			
ID7448	seqID	strand	start	end
MHP7448_RS00125	ID7448	+	29352	31679
seqID	MHP7448_RS00130			
ID7448	seqID	strand	start	end
MHP7448_RS00130	ID7448	+	31666	32469
seqID	MHP7448_RS00135			
ID7448	seqID	strand	start	end
MHP7448_RS00135	ID7448	+	32843	33325
seqID	MHP7448_RS00140			
ID7448	seqID	strand	start	end
MHP7448_RS00140	ID7448	+	33432	33725
seqID	MHP7448_RS00145			
ID7448	seqID	strand	start	end
MHP7448_RS00145	ID7448	+	33718	35037
seqID	MHP7448_RS00150			
ID7448	seqID	strand	start	end
MHP7448_RS00150	ID7448	+	35030	36430
seqID	MHP7448_RS00155			
ID7448	seqID	strand	start	end
MHP7448_RS00155	ID7448	+	36667	37170
seqID	MHP7448_RS00160			
ID7448	seqID	strand	start	end
MHP7448_RS00160	ID7448	+	37287	37880
seqID	MHP7448_RS00165			
ID7448	seqID	strand	start	end
