NC_007332.1	+	207	1598	ID7448	+	207	1598
NC_007332.1	+	1743	2879	ID7448	+	1743	2879
NC_007332.1	+	2983	4842	ID7448	+	2983	4842
NC_007332.1	+	4842	5300	ID7448	+	4842	5300
NC_007332.1	+	5314	6297	ID7448	+	5314	6297
NC_007332.1	+	6290	7261	ID7448	+	6290	7261
NC_007332.1	+	7365	7934	ID7448	+	7365	7934
NC_007332.1	+	8024	9025	ID7448	+	8024	9025
NC_007332.1	+	9195	11216	ID7448	+	9195	11216
NC_007332.1	+	11302	12309	ID7448	+	11302	12309
NC_007332.1	+	12312	13058	ID7448	+	12312	13058
NC_007332.1	+	13042	14646	ID7448	+	13042	14646
NC_007332.1	+	14651	14896	ID7448	+	14651	14896
NC_007332.1	+	14965	15828	ID7448	+	14965	15828
NC_007332.1	+	15835	16680	ID7448	+	15835	16680
NC_007332.1	-	16714	16983	ID7448	-	16714	16983
NC_007332.1	+	17122	17403	ID7448	+	17122	17403
NC_007332.1	+	17549	18163	ID7448	+	17549	18163
NC_007332.1	-	18472	18696	ID7448	-	18472	18696
NC_007332.1	-	18860	21136	ID7448	-	18860	21136
NC_007332.1	-	21337	23577	ID7448	-	21337	23577
NC_007332.1	-	23651	25978	ID7448	-	23651	25978
NC_007332.1	-	25965	26786	ID7448	-	25965	26786
NC_007332.1	-	26944	29241	ID7448	-	26944	29241
NC_007332.1	-	29352	31679	ID7448	-	29352	31679
NC_007332.1	-	31666	32469	ID7448	-	31666	32469
NC_007332.1	+	32843	33325	ID7448	+	32843	33325
NC_007332.1	+	33432	33725	ID7448	+	33432	33725
NC_007332.1	+	33718	35037	ID7448	+	33718	35037
NC_007332.1	+	35030	36430	ID7448	+	35030	36430
NC_007332.1	+	36667	37170	ID7448	+	36667	37170
NC_007332.1	-	37287	37880	ID7448	-	37287	37880
NC_007332.1	-	37858	40518	ID7448	-	37858	40518
NC_007332.1	-	40518	43058	ID7448	-	40518	43058
NC_007332.1	-	43051	44979	ID7448	-	43051	44979
NC_007332.1	+	45190	46200	ID7448	+	45190	46200
NC_007332.1	+	46299	48326	ID7448	+	46299	48326
NC_007332.1	-	48426	50510	ID7448	-	48426	50510
NC_007332.1	-	50516	50749	ID7448	-	50516	50749
NC_007332.1	-	50803	52224	ID7448	-	50803	52224
NC_007332.1	-	52346	53359	ID7448	-	52346	53359
NC_007332.1	+	53512	54321	ID7448	+	53512	54321
NC_007332.1	+	54323	55582	ID7448	+	54323	55582
NC_007332.1	+	55667	56038	ID7448	+	55667	56038
NC_007332.1	+	56042	57250	ID7448	+	56042	57250
NC_007332.1	+	57345	57677	ID7448	+	57345	57677
NC_007332.1	+	57722	58879	ID7448	+	57722	58879
NC_007332.1	+	59315	60043	ID7448	+	59315	60043
NC_007332.1	+	60071	60376	ID7448	+	60071	60376
NC_007332.1	+	60430	60996	ID7448	+	60430	60996
NC_007332.1	+	60996	61559	ID7448	+	60996	61559
NC_007332.1	+	61578	63101	ID7448	+	61578	63101
NC_007332.1	+	63130	63960	ID7448	+	63130	63960
NC_007332.1	+	63978	65393	ID7448	+	63978	65393
NC_007332.1	+	65380	65640	ID7448	+	65380	65640
