query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRK01000002.1	1.0	0.06797834639925847	1.0
NZ_QQRK01000015.1	1.0	1.0	1.0
NZ_QQRK01000010.1	1.0	1.0	1.0
NZ_QQRK01000022.1	1.0	1.0	1.0
NZ_QQRK01000030.1	1.0	1.0	1.0
NZ_QQRK01000020.1	1.0	1.0	1.0
NZ_QQRK01000018.1	1.0	1.0	1.0
NZ_QQRK01000017.1	1.0	1.0	1.0
NZ_QQRK01000014.1	1.0	1.0	1.0
NZ_QQRK01000056.1	1.0	1.0	1.0
NZ_QQRK01000040.1	1.0	1.0	1.0
NZ_QQRK01000055.1	1.0	1.0	1.0
NZ_QQRK01000054.1	1.0	1.0	1.0
NZ_QQRK01000023.1	1.0	1.0	1.0
NZ_QQRK01000032.1	1.0	1.0	1.0
NZ_QQRK01000011.1	1.0	1.0	1.0
NZ_QQRK01000019.1	1.0	1.0	1.0
NZ_QQRK01000044.1	1.0	1.0	1.0
NZ_QQRK01000026.1	1.0	1.0	1.0
NZ_QQRK01000005.1	1.0	1.0	1.0
NZ_QQRK01000029.1	1.0	1.0	1.0
NZ_QQRK01000024.1	1.0	1.0	1.0
NZ_QQRK01000012.1	1.0	1.0	1.0
NZ_QQRK01000035.1	1.0	1.0	1.0
NZ_QQRK01000008.1	1.0	1.0	1.0
NZ_QQRK01000001.1	1.0	0.4145624120700529	0.6101107324137326
NZ_QQRK01000043.1	1.0	1.0	1.0
NZ_QQRK01000053.1	1.0	1.0	1.0
NZ_QQRK01000051.1	1.0	1.0	1.0
NZ_QQRK01000033.1	1.0	1.0	1.0
NZ_QQRK01000037.1	1.0	1.0	1.0
NZ_QQRK01000031.1	1.0	1.0	1.0
NZ_QQRK01000046.1	1.0	1.0	1.0
NZ_QQRK01000009.1	1.0	1.0	1.0
NZ_QQRK01000016.1	1.0	1.0	1.0
NZ_QQRK01000036.1	1.0	1.0	1.0
NZ_QQRK01000021.1	1.0	1.0	1.0
NZ_QQRK01000006.1	1.0	1.0	1.0
NZ_QQRK01000034.1	1.0	1.0	1.0
NZ_QQRK01000025.1	1.0	1.0	1.0
NZ_QQRK01000007.1	1.0	1.0	1.0
NZ_QQRK01000027.1	1.0	1.0	1.0
NZ_QQRK01000028.1	1.0	1.0	1.0
NZ_QQRK01000004.1	1.0	1.0	1.0
NZ_QQRK01000013.1	1.0	1.0	1.0
NZ_QQRK01000003.1	1.0	1.0	1.0
