# BUSCO version is: 5.8.1 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	scf00000000	437987	433749	-	1919.5	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	scf00000000	441706	438044	-	1723.5	1198	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	scf00000000	341265	336856	-	1367.9	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	scf00000000	493061	496000	+	933.2	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	scf00000001	224987	227830	+	1169.0	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	scf00000000	161120	159228	-	257.4	335	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	scf00000000	329109	326497	-	647.0	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	scf00000000	634717	632633	-	1036.6	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	scf00000000	574533	571873	-	772.9	629	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	scf00000001	117675	115024	-	820.6	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	scf00000000	153822	156083	+	436.3	493	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	scf00000001	8170	10080	+	554.1	464	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Complete	scf00000001	222531	224972	+	674.8	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	scf00000000	482892	480520	-	737.0	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	scf00000000	584453	582369	-	508.7	501	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	scf00000000	621786	623588	+	833.0	489	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	scf00000000	627549	629345	+	822.7	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	scf00000000	535567	537426	+	785.8	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	scf00000000	524037	526505	+	869.1	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	scf00000000	399722	397983	-	814.8	540	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Complete	scf00000000	389411	386454	-	594.3	530	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Complete	scf00000001	42805	40640	-	360.2	289	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	scf00000000	405396	406913	+	553.1	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Complete	scf00000000	483040	485079	+	728.1	532	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	scf00000000	326202	324994	-	613.2	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
759at2085	Complete	scf00000001	110415	108949	-	518.5	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
801at2085	Complete	scf00000000	391602	389803	-	628.7	483	https://v10-1.orthodb.org/?query=801at2085	Translation initiation factor IF-2
812at2085	Complete	scf00000000	532793	534184	+	270.0	295	https://v10-1.orthodb.org/?query=812at2085	Chromosomal replication initiator protein DnaA
886at2085	Complete	scf00000001	163939	162536	-	547.9	372	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
887at2085	Complete	scf00000000	595520	597043	+	664.0	397	https://v10-1.orthodb.org/?query=887at2085	ATP synthase subunit alpha
908at2085	Complete	scf00000001	61091	59388	-	481.7	381	https://v10-1.orthodb.org/?query=908at2085	Aspartate--tRNA ligase
913at2085	Complete	scf00000000	145586	147127	+	447.3	385	https://v10-1.orthodb.org/?query=913at2085	Methionine--tRNA ligase
946at2085	Complete	scf00000000	541777	543798	+	425.7	433	https://v10-1.orthodb.org/?query=946at2085	hydrolase
955at2085	Complete	scf00000000	603718	605085	+	448.8	349	https://v10-1.orthodb.org/?query=955at2085	Glycine--tRNA ligase
1041at2085	Complete	scf00000001	34177	32099	-	425.9	491	https://v10-1.orthodb.org/?query=1041at2085	DNA ligase
1043at2085	Complete	scf00000000	597920	599335	+	697.3	399	https://v10-1.orthodb.org/?query=1043at2085	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
1064at2085	Complete	scf00000000	351166	349832	-	490.6	349	https://v10-1.orthodb.org/?query=1064at2085	Spermidine/putrescine import ATP-binding protein PotA
1140at2085	Complete	scf00000000	625690	626991	+	390.6	346	https://v10-1.orthodb.org/?query=1140at2085	GTPase Der
1146at2085	Complete	scf00000000	602369	603691	+	467.5	361	https://v10-1.orthodb.org/?query=1146at2085	Signal recognition particle protein
1180at2085	Complete	scf00000000	579201	580211	+	396.6	266	https://v10-1.orthodb.org/?query=1180at2085	Glyceraldehyde-3-phosphate dehydrogenase
1182at2085	Complete	scf00000000	569046	570446	+	394.8	358	https://v10-1.orthodb.org/?query=1182at2085	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
1184at2085	Complete	scf00000000	151816	153165	+	456.6	356	https://v10-1.orthodb.org/?query=1184at2085	Asparagine--tRNA ligase
1307at2085	Complete	scf00000000	545623	547227	+	430.5	406	https://v10-1.orthodb.org/?query=1307at2085	Arginine--tRNA ligase
1328at2085	Complete	scf00000001	46971	45730	-	419.6	326	https://v10-1.orthodb.org/?query=1328at2085	Serine--tRNA ligase
1338at2085	Complete	scf00000001	106800	108128	+	361.5	324	https://v10-1.orthodb.org/?query=1338at2085	tRNA modification GTPase MnmE
1371at2085	Complete	scf00000001	147287	149326	+	279.9	431	https://v10-1.orthodb.org/?query=1371at2085	ABC transporter type 1, transmembrane domain
1384at2085	Complete	scf00000001	135840	137261	+	463.0	365	https://v10-1.orthodb.org/?query=1384at2085	Protein translocase subunit SecY
1410at2085	Complete	scf00000000	621171	619621	-	299.1	399	https://v10-1.orthodb.org/?query=1410at2085	GIY-YIG endonuclease
1416at2085	Complete	scf00000000	393713	391869	-	223.2	302	https://v10-1.orthodb.org/?query=1416at2085	Transcription termination/antitermination protein NusA
1451at2085	Complete	scf00000000	336717	335428	-	316.6	331	https://v10-1.orthodb.org/?query=1451at2085	Glucose-6-phosphate isomerase
1484at2085	Complete	scf00000000	263543	264757	+	420.7	326	https://v10-1.orthodb.org/?query=1484at2085	Phosphoglycerate kinase
1490at2085	Complete	scf00000000	478108	476717	-	296.2	289	https://v10-1.orthodb.org/?query=1490at2085	DNA helicase, DnaB-like, N-terminal
1519at2085	Complete	scf00000001	140047	141045	+	272.5	245	https://v10-1.orthodb.org/?query=1519at2085	DNA-directed RNA polymerase, insert domain
1529at2085	Complete	scf00000000	135896	134457	-	504.1	386	https://v10-1.orthodb.org/?query=1529at2085	Proline--tRNA ligase
1617at2085	Complete	scf00000001	128345	129193	+	443.6	245	https://v10-1.orthodb.org/?query=1617at2085	Ribosomal protein L2
1633at2085	Complete	scf00000000	540607	541608	+	326.5	257	https://v10-1.orthodb.org/?query=1633at2085	Signal recognition particle receptor FtsY
1647at2085	Complete	scf00000000	496276	497313	+	336.1	259	https://v10-1.orthodb.org/?query=1647at2085	Creatinase, N-terminal
1679at2085	Complete	scf00000001	234384	233593	-	259.4	245	https://v10-1.orthodb.org/?query=1679at2085	Ribosome biogenesis GTPase A
