	NB624_RS00005			
	seqID	strand	start	end
NB624_RS00005	ID154B	+	1	1392
seqID	NB624_RS00010			
ID154B	seqID	strand	start	end
NB624_RS00010	ID154B	+	1537	2673
seqID	NB624_RS00015			
ID154B	seqID	strand	start	end
NB624_RS00015	ID154B	+	2777	4636
seqID	NB624_RS00020			
ID154B	seqID	strand	start	end
NB624_RS00020	ID154B	+	4636	5094
seqID	NB624_RS00025			
ID154B	seqID	strand	start	end
NB624_RS00025	ID154B	+	5108	6091
seqID	NB624_RS00030			
ID154B	seqID	strand	start	end
NB624_RS00030	ID154B	+	6084	7055
seqID	NB624_RS00035			
ID154B	seqID	strand	start	end
NB624_RS00035	ID154B	+	7158	7727
seqID	NB624_RS00040			
ID154B	seqID	strand	start	end
NB624_RS00040	ID154B	+	7817	8818
seqID	NB624_RS00045			
ID154B	seqID	strand	start	end
NB624_RS00045	ID154B	+	8987	11007
seqID	NB624_RS00050			
ID154B	seqID	strand	start	end
NB624_RS00050	ID154B	+	11092	12099
seqID	NB624_RS00055			
ID154B	seqID	strand	start	end
NB624_RS00055	ID154B	+	12102	12848
seqID	NB624_RS00060			
ID154B	seqID	strand	start	end
NB624_RS00060	ID154B	+	12832	14436
seqID	NB624_RS00065			
ID154B	seqID	strand	start	end
NB624_RS00065	ID154B	+	14441	14686
seqID	NB624_RS00070			
ID154B	seqID	strand	start	end
NB624_RS00070	ID154B	+	14782	15621
seqID	NB624_RS00075			
ID154B	seqID	strand	start	end
NB624_RS00075	ID154B	+	15628	16473
seqID	NB624_RS00080			
ID154B	seqID	strand	start	end
NB624_RS00080	ID154B	+	16507	16776
seqID	NB624_RS00085			
ID154B	seqID	strand	start	end
NB624_RS00085	ID154B	+	16918	17199
seqID	NB624_RS00090			
ID154B	seqID	strand	start	end
NB624_RS00090	ID154B	+	17345	17959
seqID	NB624_RS00095			
ID154B	seqID	strand	start	end
NB624_RS00095	ID154B	+	18271	18597
seqID	NB624_RS00100			
ID154B	seqID	strand	start	end
NB624_RS00100	ID154B	+	18656	20932
seqID	NB624_RS00105			
ID154B	seqID	strand	start	end
NB624_RS00105	ID154B	+	21006	23333
seqID	NB624_RS00110			
ID154B	seqID	strand	start	end
NB624_RS00110	ID154B	+	23320	24141
seqID	NB624_RS00115			
ID154B	seqID	strand	start	end
NB624_RS00115	ID154B	+	24307	26588
seqID	NB624_RS00120			
ID154B	seqID	strand	start	end
NB624_RS00120	ID154B	+	26699	29025
seqID	NB624_RS00125			
ID154B	seqID	strand	start	end
NB624_RS00125	ID154B	+	29012	29815
seqID	NB624_RS00130			
ID154B	seqID	strand	start	end
NB624_RS00130	ID154B	+	30192	30671
seqID	NB624_RS00135			
ID154B	seqID	strand	start	end
NB624_RS00135	ID154B	+	30894	32552
seqID	NB624_RS00140			
ID154B	seqID	strand	start	end
NB624_RS00140	ID154B	+	32893	33186
seqID	NB624_RS00145			
ID154B	seqID	strand	start	end
NB624_RS00145	ID154B	+	33179	34498
seqID	NB624_RS00150			
ID154B	seqID	strand	start	end
NB624_RS00150	ID154B	+	34491	35891
seqID	NB624_RS00155			
ID154B	seqID	strand	start	end
NB624_RS00155	ID154B	+	36127	36630
seqID	NB624_RS00160			
ID154B	seqID	strand	start	end
NB624_RS00160	ID154B	+	36747	37340
seqID	NB624_RS00165			
ID154B	seqID	strand	start	end
NB624_RS00165	ID154B	+	37318	39978
seqID	NB624_RS00170			
ID154B	seqID	strand	start	end
NB624_RS00170	ID154B	+	39978	42518
seqID	NB624_RS00175			
ID154B	seqID	strand	start	end
NB624_RS00175	ID154B	+	42511	44439
seqID	NB624_RS00180			
ID154B	seqID	strand	start	end
NB624_RS00180	ID154B	+	44650	45660
seqID	NB624_RS00185			
ID154B	seqID	strand	start	end
NB624_RS00185	ID154B	+	45759	47660
seqID	NB624_RS00190			
ID154B	seqID	strand	start	end
NB624_RS00190	ID154B	+	47760	49844
seqID	NB624_RS00195			
ID154B	seqID	strand	start	end
NB624_RS00195	ID154B	+	49850	50083
seqID	NB624_RS00200			
ID154B	seqID	strand	start	end
NB624_RS00200	ID154B	+	50137	51663
seqID	NB624_RS00205			
ID154B	seqID	strand	start	end
NB624_RS00205	ID154B	+	51680	52693
seqID	NB624_RS00210			
ID154B	seqID	strand	start	end
NB624_RS00210	ID154B	+	52933	53655
seqID	NB624_RS00215			
ID154B	seqID	strand	start	end
NB624_RS00215	ID154B	+	53657	54916
seqID	NB624_RS00220			
ID154B	seqID	strand	start	end
NB624_RS00220	ID154B	+	55001	55372
seqID	NB624_RS00225			
ID154B	seqID	strand	start	end
NB624_RS00225	ID154B	+	55376	56584
seqID	NB624_RS00230			
ID154B	seqID	strand	start	end
NB624_RS00230	ID154B	+	56679	57011
seqID	NB624_RS00235			
ID154B	seqID	strand	start	end
NB624_RS00235	ID154B	+	57056	58213
seqID	NB624_RS00240			
ID154B	seqID	strand	start	end
NB624_RS00240	ID154B	+	58649	59377
seqID	NB624_RS00245			
ID154B	seqID	strand	start	end
NB624_RS00245	ID154B	+	59405	59710
seqID	NB624_RS00250			
ID154B	seqID	strand	start	end
NB624_RS00250	ID154B	+	59764	60330
seqID	NB624_RS00255			
ID154B	seqID	strand	start	end
NB624_RS00255	ID154B	+	60330	60893
seqID	NB624_RS00260			
ID154B	seqID	strand	start	end
NB624_RS00260	ID154B	+	60912	62435
seqID	NB624_RS00265			
ID154B	seqID	strand	start	end
NB624_RS00265	ID154B	+	62464	63294
seqID	NB624_RS00270			
ID154B	seqID	strand	start	end
NB624_RS00270	ID154B	+	63312	64727
seqID	NB624_RS00275			
ID154B	seqID	strand	start	end
NB624_RS00275	ID154B	+	64714	64974
seqID	NB624_RS00280			
ID154B	seqID	strand	start	end
NB624_RS00280	ID154B	+	65082	65567
seqID	NB624_RS00285			
ID154B	seqID	strand	start	end
NB624_RS00285	ID154B	+	65783	66739
seqID	NB624_RS00290			
ID154B	seqID	strand	start	end
NB624_RS00290	ID154B	+	66764	67675
seqID	NB624_RS00295			
ID154B	seqID	strand	start	end
NB624_RS00295	ID154B	+	67760	69082
seqID	NB624_RS00300			
ID154B	seqID	strand	start	end
NB624_RS00300	ID154B	+	69110	70477
seqID	NB624_RS00305			
ID154B	seqID	strand	start	end
NB624_RS00305	ID154B	+	70470	72311
seqID	NB624_RS00310			
ID154B	seqID	strand	start	end
NB624_RS00310	ID154B	+	72893	74362
seqID	NB624_RS00315			
ID154B	seqID	strand	start	end
NB624_RS00315	ID154B	+	74369	75142
seqID	NB624_RS00320			
ID154B	seqID	strand	start	end
NB624_RS00320	ID154B	+	75136	75966
seqID	NB624_RS00325			
ID154B	seqID	strand	start	end
NB624_RS00325	ID154B	+	75984	77228
seqID	NB624_RS00330			
ID154B	seqID	strand	start	end
NB624_RS00330	ID154B	+	77301	82001
seqID	NB624_RS00335			
ID154B	seqID	strand	start	end
NB624_RS00335	ID154B	+	82115	84952
seqID	NB624_RS00340			
ID154B	seqID	strand	start	end
NB624_RS00340	ID154B	+	85010	86560
seqID	NB624_RS00345			
ID154B	seqID	strand	start	end
NB624_RS00345	ID154B	+	86678	86986
seqID	NB624_RS00350			
ID154B	seqID	strand	start	end
NB624_RS00350	ID154B	+	87174	88975
seqID	NB624_RS00355			
ID154B	seqID	strand	start	end
NB624_RS00355	ID154B	+	89186	90310
seqID	NB624_RS00360			
ID154B	seqID	strand	start	end
NB624_RS00360	ID154B	+	90369	91058
seqID	NB624_RS00365			
ID154B	seqID	strand	start	end
NB624_RS00365	ID154B	+	91076	92377
seqID	NB624_RS00370			
ID154B	seqID	strand	start	end
NB624_RS00370	ID154B	+	92429	92701
seqID	NB624_RS00375			
ID154B	seqID	strand	start	end
NB624_RS00375	ID154B	+	92704	92934
seqID	NB624_RS00380			
ID154B	seqID	strand	start	end
NB624_RS00380	ID154B	+	92935	94731
seqID	NB624_RS00385			
ID154B	seqID	strand	start	end
NB624_RS00385	ID154B	+	94803	95750
seqID	NB624_RS00390			
ID154B	seqID	strand	start	end
NB624_RS00390	ID154B	+	96064	98148
seqID	NB624_RS00395			
ID154B	seqID	strand	start	end
NB624_RS00395	ID154B	+	98161	98631
seqID	NB624_RS00400			
ID154B	seqID	strand	start	end
NB624_RS00400	ID154B	+	98682	99101
seqID	NB624_RS00405			
ID154B	seqID	strand	start	end
NB624_RS00405	ID154B	+	99232	99612
seqID	NB624_RS00410			
ID154B	seqID	strand	start	end
NB624_RS00410	ID154B	+	99616	100128
seqID	NB624_RS00415			
ID154B	seqID	strand	start	end
NB624_RS00415	ID154B	+	100119	100619
seqID	NB624_RS00420			
ID154B	seqID	strand	start	end
NB624_RS00420	ID154B	+	100884	102257
seqID	NB624_RS00425			
ID154B	seqID	strand	start	end
NB624_RS00425	ID154B	+	102444	103826
seqID	NB624_RS00430			
ID154B	seqID	strand	start	end
NB624_RS00430	ID154B	+	104009	105292
seqID	NB624_RS00435			
ID154B	seqID	strand	start	end
NB624_RS00435	ID154B	+	105297	105995
seqID	NB624_RS00440			
ID154B	seqID	strand	start	end
NB624_RS00440	ID154B	+	106712	109663
seqID	NB624_RS00445			
ID154B	seqID	strand	start	end
NB624_RS00445	ID154B	+	109974	110049
seqID	NB624_RS00450			
ID154B	seqID	strand	start	end
NB624_RS00450	ID154B	+	110051	110126
seqID	NB624_RS00455			
ID154B	seqID	strand	start	end
NB624_RS00455	ID154B	+	110129	110203
seqID	NB624_RS00460			
ID154B	seqID	strand	start	end
NB624_RS00460	ID154B	+	110255	110345
seqID	NB624_RS00465			
ID154B	seqID	strand	start	end
NB624_RS00465	ID154B	+	110350	110425
seqID	NB624_RS00470			
ID154B	seqID	strand	start	end
NB624_RS00470	ID154B	+	110486	110562
seqID	NB624_RS00475			
ID154B	seqID	strand	start	end
NB624_RS00475	ID154B	+	110567	110643
seqID	NB624_RS00480			
ID154B	seqID	strand	start	end
NB624_RS00480	ID154B	+	110650	110726
seqID	NB624_RS00485			
ID154B	seqID	strand	start	end
NB624_RS00485	ID154B	+	110808	110884
seqID	NB624_RS00490			
ID154B	seqID	strand	start	end
NB624_RS00490	ID154B	+	110962	111753
seqID	NB624_RS00495			
ID154B	seqID	strand	start	end
