NZ_CP098237.1	+	1	1392	NB624_RS00005	protein_coding
NZ_CP098237.1	+	1537	2673	NB624_RS00010	protein_coding
NZ_CP098237.1	+	2777	4636	NB624_RS00015	protein_coding
NZ_CP098237.1	+	4636	5094	NB624_RS00020	protein_coding
NZ_CP098237.1	+	5108	6091	NB624_RS00025	protein_coding
NZ_CP098237.1	+	6084	7055	NB624_RS00030	protein_coding
NZ_CP098237.1	+	7158	7727	NB624_RS00035	protein_coding
NZ_CP098237.1	+	7817	8818	NB624_RS00040	protein_coding
NZ_CP098237.1	+	8987	11007	NB624_RS00045	pseudogene
NZ_CP098237.1	+	11092	12099	NB624_RS00050	protein_coding
NZ_CP098237.1	+	12102	12848	NB624_RS00055	protein_coding
NZ_CP098237.1	+	12832	14436	NB624_RS00060	protein_coding
NZ_CP098237.1	+	14441	14686	NB624_RS00065	protein_coding
NZ_CP098237.1	+	14782	15621	NB624_RS00070	protein_coding
NZ_CP098237.1	+	15628	16473	NB624_RS00075	protein_coding
NZ_CP098237.1	-	16507	16776	NB624_RS00080	protein_coding
NZ_CP098237.1	+	16918	17199	NB624_RS00085	protein_coding
NZ_CP098237.1	+	17345	17959	NB624_RS00090	protein_coding
NZ_CP098237.1	-	18271	18597	NB624_RS00095	pseudogene
NZ_CP098237.1	-	18656	20932	NB624_RS00100	protein_coding
NZ_CP098237.1	-	21006	23333	NB624_RS00105	protein_coding
NZ_CP098237.1	-	23320	24141	NB624_RS00110	protein_coding
NZ_CP098237.1	-	24307	26588	NB624_RS00115	pseudogene
NZ_CP098237.1	-	26699	29025	NB624_RS00120	pseudogene
NZ_CP098237.1	-	29012	29815	NB624_RS00125	protein_coding
NZ_CP098237.1	+	30192	30671	NB624_RS00130	protein_coding
NZ_CP098237.1	-	30894	32552	NB624_RS00135	protein_coding
NZ_CP098237.1	+	32893	33186	NB624_RS00140	protein_coding
NZ_CP098237.1	+	33179	34498	NB624_RS00145	protein_coding
NZ_CP098237.1	+	34491	35891	NB624_RS00150	protein_coding
NZ_CP098237.1	+	36127	36630	NB624_RS00155	protein_coding
NZ_CP098237.1	-	36747	37340	NB624_RS00160	protein_coding
NZ_CP098237.1	-	37318	39978	NB624_RS00165	protein_coding
NZ_CP098237.1	-	39978	42518	NB624_RS00170	protein_coding
NZ_CP098237.1	-	42511	44439	NB624_RS00175	protein_coding
NZ_CP098237.1	+	44650	45660	NB624_RS00180	protein_coding
NZ_CP098237.1	+	45759	47660	NB624_RS00185	protein_coding
NZ_CP098237.1	-	47760	49844	NB624_RS00190	protein_coding
NZ_CP098237.1	-	49850	50083	NB624_RS00195	protein_coding
NZ_CP098237.1	-	50137	51663	NB624_RS00200	protein_coding
NZ_CP098237.1	-	51680	52693	NB624_RS00205	protein_coding
NZ_CP098237.1	+	52933	53655	NB624_RS00210	protein_coding
NZ_CP098237.1	+	53657	54916	NB624_RS00215	protein_coding
NZ_CP098237.1	+	55001	55372	NB624_RS00220	protein_coding
NZ_CP098237.1	+	55376	56584	NB624_RS00225	protein_coding
NZ_CP098237.1	+	56679	57011	NB624_RS00230	protein_coding
NZ_CP098237.1	+	57056	58213	NB624_RS00235	protein_coding
NZ_CP098237.1	+	58649	59377	NB624_RS00240	protein_coding
NZ_CP098237.1	+	59405	59710	NB624_RS00245	protein_coding
NZ_CP098237.1	+	59764	60330	NB624_RS00250	protein_coding
NZ_CP098237.1	+	60330	60893	NB624_RS00255	protein_coding
NZ_CP098237.1	+	60912	62435	NB624_RS00260	protein_coding
NZ_CP098237.1	+	62464	63294	NB624_RS00265	protein_coding
NZ_CP098237.1	+	63312	64727	NB624_RS00270	protein_coding
