ID98	+	732899	734116
ID98	+	734238	734444
ID98	+	734425	736029
ID98	+	736229	736552
ID98	+	736569	740147
ID98	+	740190	741062
ID98	+	741055	743754
ID98	+	743732	745432
ID98	+	745453	745836
ID98	+	745838	746029
ID98	+	746161	747162
ID98	+	747190	749418
ID98	+	749459	749725
ID98	+	750039	751142
ID98	+	751135	751323
ID98	+	751349	752359
ID98	+	752375	752818
ID98	+	752836	754233
ID98	+	754394	755221
ID98	+	755326	755979
ID98	+	756069	756194
ID98	+	756763	757635
ID98	+	757604	758305
ID98	+	758470	758664
ID98	+	758720	759073
ID98	+	759118	759312
ID98	+	759305	759958
ID98	+	760188	761624
ID98	+	761720	762511
ID98	+	762586	762861
ID98	+	762890	763960
ID98	+	764012	764671
ID98	+	764822	765121
ID98	+	765130	765384
ID98	+	765642	766466
ID98	+	766596	766692
ID98	+	766719	767822
ID98	+	768036	769490
ID98	+	769616	770563
ID98	+	770850	770933
ID98	+	770995	773835
ID98	+	773880	774965
ID98	+	774952	775668
ID98	+	775729	777132
ID98	+	777123	777527
ID98	+	777520	778044
ID98	+	778031	778789
ID98	+	778796	778870
ID98	+	778929	779534
ID98	+	779518	780168
ID98	+	780178	780990
ID98	+	781006	782241
ID98	+	782437	783834
ID98	+	783909	784331
ID98	+	784407	785057
ID98	+	785038	785895
ID98	+	785896	786489
ID98	+	786470	787030
ID98	+	787057	787737
ID98	+	788217	789098
ID98	+	789105	789500
ID98	+	789500	789952
ID98	+	789970	790353
ID98	+	790325	792364
ID98	+	792442	793638
ID98	+	793860	794621
ID98	+	794593	795054
ID98	+	795055	795768
ID98	+	795761	796906
ID98	+	796899	797327
ID98	+	797308	798030
ID98	+	798200	799674
ID98	+	799805	800377
ID98	+	800397	800543
ID98	+	800634	800774
ID98	+	800825	801370
ID98	+	801391	802092
ID98	+	802126	803340
ID98	+	803327	804010
ID98	+	803994	805226
ID98	+	805226	806617
ID98	+	806610	807047
ID98	+	807028	809025
ID98	+	809029	811401
ID98	+	811549	813588
ID98	+	813610	814473
ID98	+	814515	814591
ID98	+	814662	815060
ID98	+	815064	815498
ID98	+	815631	816410
ID98	+	816391	817638
ID98	+	817734	818726
ID98	+	818749	819357
ID98	+	819495	821378
ID98	+	821576	824515
ID98	+	824637	824789
ID98	+	824791	825828
ID98	+	825882	827567
ID98	+	827631	829196
ID98	+	829750	833346
ID98	+	833375	837298
ID98	+	837821	839419
ID98	+	839412	840404
ID98	+	840350	841027
ID98	+	841344	844247
ID98	+	844741	846271
ID98	+	846817	847431
ID98	+	847471	847953
ID98	+	847953	849515
ID98	+	849596	850561
ID98	+	850574	852487
ID98	+	852498	854966
ID98	+	854973	856052
ID98	+	856030	858666
ID98	+	858760	860589
