	DR090_RS02225			
	seqID	strand	start	end
DR090_RS02225	IDMHP696	+	770792	773143
seqID	DR090_RS04515			
IDMHP696	seqID	strand	start	end
DR090_RS04515	IDMHP696	+	773489	775099
seqID	DR090_RS04520			
IDMHP696	seqID	strand	start	end
DR090_RS04520	IDMHP696	+	775108	776727
seqID	DR090_RS02240			
IDMHP696	seqID	strand	start	end
DR090_RS02240	IDMHP696	+	776815	778566
seqID	DR090_RS02245			
IDMHP696	seqID	strand	start	end
DR090_RS02245	IDMHP696	+	778684	780828
seqID	DR090_RS04525			
IDMHP696	seqID	strand	start	end
DR090_RS04525	IDMHP696	+	781181	781918
seqID	DR090_RS02255			
IDMHP696	seqID	strand	start	end
DR090_RS02255	IDMHP696	+	781918	782667
seqID	DR090_RS02260			
IDMHP696	seqID	strand	start	end
DR090_RS02260	IDMHP696	+	782657	783244
seqID	DR090_RS04530			
IDMHP696	seqID	strand	start	end
DR090_RS04530	IDMHP696	+	783251	786091
seqID	DR090_RS02270			
IDMHP696	seqID	strand	start	end
DR090_RS02270	IDMHP696	+	786075	787043
seqID	DR090_RS02275			
IDMHP696	seqID	strand	start	end
DR090_RS02275	IDMHP696	+	787127	787217
seqID	DR090_RS04535			
IDMHP696	seqID	strand	start	end
DR090_RS04535	IDMHP696	+	787579	788151
seqID	DR090_RS02285			
IDMHP696	seqID	strand	start	end
DR090_RS02285	IDMHP696	+	788171	788317
seqID	DR090_RS02290			
IDMHP696	seqID	strand	start	end
DR090_RS02290	IDMHP696	+	788408	788548
seqID	DR090_RS02295			
IDMHP696	seqID	strand	start	end
DR090_RS02295	IDMHP696	+	788599	789144
seqID	DR090_RS02300			
IDMHP696	seqID	strand	start	end
DR090_RS02300	IDMHP696	+	789165	789866
seqID	DR090_RS02305			
IDMHP696	seqID	strand	start	end
DR090_RS02305	IDMHP696	+	789900	791114
seqID	DR090_RS02310			
IDMHP696	seqID	strand	start	end
DR090_RS02310	IDMHP696	+	791101	791784
seqID	DR090_RS02315			
IDMHP696	seqID	strand	start	end
DR090_RS02315	IDMHP696	+	791768	793000
seqID	DR090_RS02320			
IDMHP696	seqID	strand	start	end
DR090_RS02320	IDMHP696	+	793000	794391
seqID	DR090_RS02325			
IDMHP696	seqID	strand	start	end
DR090_RS02325	IDMHP696	+	794384	794821
seqID	DR090_RS04540			
IDMHP696	seqID	strand	start	end
DR090_RS04540	IDMHP696	+	794802	796799
seqID	DR090_RS02335			
IDMHP696	seqID	strand	start	end
DR090_RS02335	IDMHP696	+	796803	799175
seqID	DR090_RS02340			
IDMHP696	seqID	strand	start	end
DR090_RS02340	IDMHP696	+	799323	801362
seqID	DR090_RS04545			
IDMHP696	seqID	strand	start	end
DR090_RS04545	IDMHP696	+	801384	802247
seqID	DR090_RS04120			
IDMHP696	seqID	strand	start	end
DR090_RS04120	IDMHP696	-	350002	350336
seqID	DR090_RS04125			
IDMHP696	seqID	strand	start	end
DR090_RS04125	IDMHP696	-	349629	350027
seqID	DR090_RS04550			
IDMHP696	seqID	strand	start	end
DR090_RS04550	IDMHP696	-	347529	349481
seqID	DR090_RS02365			
IDMHP696	seqID	strand	start	end
DR090_RS02365	IDMHP696	-	345120	347438
seqID	DR090_RS02370			
IDMHP696	seqID	strand	start	end
DR090_RS02370	IDMHP696	-	344266	345117
seqID	DR090_RS02375			
IDMHP696	seqID	strand	start	end
DR090_RS02375	IDMHP696	-	343524	343856
seqID	DR090_RS02380			
IDMHP696	seqID	strand	start	end
DR090_RS02380	IDMHP696	-	342680	343543
seqID	DR090_RS02385			
IDMHP696	seqID	strand	start	end
DR090_RS02385	IDMHP696	-	341646	342677
seqID	DR090_RS02390			
IDMHP696	seqID	strand	start	end
