NZ_KZ266894.1	+	1	707	B5M19_RS00005	protein_coding
NZ_KZ266894.1	-	741	1082	B5M19_RS03995	protein_coding
NZ_KZ266894.1	-	1440	1664	B5M19_RS00015	protein_coding
NZ_KZ266894.1	-	1828	4113	B5M19_RS00020	protein_coding
NZ_KZ266894.1	-	4381	6672	B5M19_RS00030	protein_coding
NZ_KZ266894.1	-	6717	7424	B5M19_RS04000	protein_coding
NZ_KZ266894.1	-	7506	8455	B5M19_RS04005	pseudogene
NZ_KZ266894.1	-	8537	9094	B5M19_RS04010	protein_coding
NZ_KZ266894.1	-	9081	9839	B5M19_RS00040	protein_coding
NZ_KZ266894.1	+	10243	10725	B5M19_RS00045	protein_coding
NZ_KZ266894.1	+	10927	11220	B5M19_RS00050	protein_coding
NZ_KZ266894.1	+	11213	12532	B5M19_RS00055	protein_coding
NZ_KZ266894.1	+	12525	13925	B5M19_RS00060	protein_coding
NZ_KZ266894.1	+	14162	14665	B5M19_RS00065	protein_coding
NZ_KZ266894.1	-	14782	15375	B5M19_RS00070	protein_coding
NZ_KZ266894.1	-	15353	18013	B5M19_RS00075	protein_coding
NZ_KZ266894.1	-	18013	19805	B5M19_RS00080	protein_coding
NZ_KZ266894.1	-	19885	20555	B5M19_RS04015	protein_coding
NZ_KZ266894.1	-	20548	22476	B5M19_RS00085	protein_coding
NZ_KZ266894.1	+	22687	23697	B5M19_RS00090	protein_coding
NZ_KZ266894.1	+	23796	24173	B5M19_RS03880	pseudogene
NZ_KZ266894.1	+	24223	25734	B5M19_RS00100	protein_coding
NZ_KZ266894.1	-	25831	27915	B5M19_RS00105	protein_coding
NZ_KZ266894.1	-	27921	28154	B5M19_RS00110	protein_coding
NZ_KZ266894.1	-	28208	29629	B5M19_RS00115	protein_coding
NZ_KZ266894.1	-	29751	30764	B5M19_RS00120	protein_coding
NZ_KZ266894.1	+	30917	31726	B5M19_RS00125	protein_coding
NZ_KZ266894.1	+	31728	32987	B5M19_RS00130	protein_coding
NZ_KZ266894.1	+	33072	33443	B5M19_RS00135	protein_coding
NZ_KZ266894.1	+	33447	34655	B5M19_RS00140	protein_coding
NZ_KZ266894.1	+	34750	35082	B5M19_RS00145	protein_coding
NZ_KZ266894.1	+	35127	36284	B5M19_RS00150	protein_coding
NZ_KZ266894.1	+	36720	37448	B5M19_RS00160	protein_coding
NZ_KZ266894.1	+	37476	37781	B5M19_RS00165	protein_coding
NZ_KZ266894.1	+	37835	38401	B5M19_RS00170	protein_coding
NZ_KZ266894.1	+	38401	38964	B5M19_RS00175	protein_coding
NZ_KZ266894.1	+	38983	40506	B5M19_RS00180	protein_coding
NZ_KZ266894.1	+	40535	41368	B5M19_RS00185	protein_coding
NZ_KZ266894.1	+	41386	42801	B5M19_RS00190	protein_coding
NZ_KZ266894.1	+	42788	43048	B5M19_RS00195	protein_coding
NZ_KZ266894.1	+	43157	43642	B5M19_RS00200	protein_coding
NZ_KZ266894.1	+	43858	44057	B5M19_RS04020	pseudogene
NZ_KZ266894.1	+	44122	44816	B5M19_RS00205	protein_coding
NZ_KZ266894.1	+	44847	45758	B5M19_RS00210	protein_coding
NZ_KZ266894.1	+	45843	47165	B5M19_RS00215	protein_coding
NZ_KZ266894.1	+	47192	48559	B5M19_RS00220	protein_coding
NZ_KZ266894.1	+	48552	50393	B5M19_RS00225	protein_coding
NZ_KZ266894.1	+	50414	52444	B5M19_RS00230	protein_coding
NZ_KZ266894.1	+	52451	53224	B5M19_RS00235	protein_coding
NZ_KZ266894.1	+	53218	54048	B5M19_RS00240	protein_coding
NZ_KZ266894.1	+	54065	55309	B5M19_RS00245	protein_coding
NZ_KZ266894.1	+	55380	60080	B5M19_RS00250	protein_coding
NZ_KZ266894.1	+	60384	63034	B5M19_RS00260	protein_coding
NZ_KZ266894.1	-	63092	64642	B5M19_RS00265	protein_coding
NZ_KZ266894.1	+	64760	65068	B5M19_RS00270	protein_coding
NZ_KZ266894.1	+	65256	67058	B5M19_RS00275	protein_coding
NZ_KZ266894.1	+	67269	68393	B5M19_RS00280	protein_coding
NZ_KZ266894.1	+	68452	68900	B5M19_RS00285	protein_coding
NZ_KZ266894.1	+	69143	69466	B5M19_RS00290	protein_coding
NZ_KZ266894.1	+	69618	70521	B5M19_RS00295	protein_coding
NZ_KZ266894.1	+	70573	70845	B5M19_RS00300	protein_coding
NZ_KZ266894.1	+	70848	71078	B5M19_RS00305	protein_coding
NZ_KZ266894.1	+	71121	71825	B5M19_RS04025	pseudogene
