	B5M19_RS00005			
	seqID	strand	start	end
B5M19_RS00005	IDTB1	+	1223	1929
seqID	B5M19_RS03995			
IDTB1	seqID	strand	start	end
B5M19_RS03995	IDTB1	+	1963	2304
seqID	B5M19_RS00015			
IDTB1	seqID	strand	start	end
B5M19_RS00015	IDTB1	+	2662	2886
seqID	B5M19_RS00020			
IDTB1	seqID	strand	start	end
B5M19_RS00020	IDTB1	+	3050	5335
seqID	B5M19_RS00030			
IDTB1	seqID	strand	start	end
B5M19_RS00030	IDTB1	+	5603	7894
seqID	B5M19_RS04000			
IDTB1	seqID	strand	start	end
B5M19_RS04000	IDTB1	+	7939	8646
seqID	B5M19_RS04005			
IDTB1	seqID	strand	start	end
B5M19_RS04005	IDTB1	+	8728	9677
seqID	B5M19_RS04010			
IDTB1	seqID	strand	start	end
B5M19_RS04010	IDTB1	+	9759	10316
seqID	B5M19_RS00040			
IDTB1	seqID	strand	start	end
B5M19_RS00040	IDTB1	+	10303	11061
seqID	B5M19_RS00045			
IDTB1	seqID	strand	start	end
B5M19_RS00045	IDTB1	+	11465	11947
seqID	B5M19_RS00050			
IDTB1	seqID	strand	start	end
B5M19_RS00050	IDTB1	+	12149	12442
seqID	B5M19_RS00055			
IDTB1	seqID	strand	start	end
B5M19_RS00055	IDTB1	+	12435	13754
seqID	B5M19_RS00060			
IDTB1	seqID	strand	start	end
B5M19_RS00060	IDTB1	+	13747	15147
seqID	B5M19_RS00065			
IDTB1	seqID	strand	start	end
B5M19_RS00065	IDTB1	+	15384	15887
seqID	B5M19_RS00070			
IDTB1	seqID	strand	start	end
B5M19_RS00070	IDTB1	+	16004	16597
seqID	B5M19_RS00075			
IDTB1	seqID	strand	start	end
B5M19_RS00075	IDTB1	+	16575	19235
seqID	B5M19_RS00080			
IDTB1	seqID	strand	start	end
B5M19_RS00080	IDTB1	+	19235	21027
seqID	B5M19_RS04015			
IDTB1	seqID	strand	start	end
B5M19_RS04015	IDTB1	+	21107	21777
seqID	B5M19_RS00085			
IDTB1	seqID	strand	start	end
B5M19_RS00085	IDTB1	+	21770	23698
seqID	B5M19_RS00090			
IDTB1	seqID	strand	start	end
B5M19_RS00090	IDTB1	+	23909	24919
seqID	B5M19_RS03880			
IDTB1	seqID	strand	start	end
B5M19_RS03880	IDTB1	+	25018	25395
seqID	B5M19_RS00100			
IDTB1	seqID	strand	start	end
B5M19_RS00100	IDTB1	+	25445	26956
seqID	B5M19_RS00105			
IDTB1	seqID	strand	start	end
B5M19_RS00105	IDTB1	+	27053	29137
seqID	B5M19_RS00110			
IDTB1	seqID	strand	start	end
B5M19_RS00110	IDTB1	+	29143	29376
seqID	B5M19_RS00115			
IDTB1	seqID	strand	start	end
B5M19_RS00115	IDTB1	+	29430	30851
seqID	B5M19_RS00120			
IDTB1	seqID	strand	start	end
B5M19_RS00120	IDTB1	+	30973	31986
seqID	B5M19_RS00125			
IDTB1	seqID	strand	start	end
B5M19_RS00125	IDTB1	+	32139	32948
seqID	B5M19_RS00130			
IDTB1	seqID	strand	start	end
B5M19_RS00130	IDTB1	+	32950	34209
seqID	B5M19_RS00135			
IDTB1	seqID	strand	start	end
B5M19_RS00135	IDTB1	+	34294	34665
seqID	B5M19_RS00140			
IDTB1	seqID	strand	start	end
B5M19_RS00140	IDTB1	+	34669	35877
seqID	B5M19_RS00145			
IDTB1	seqID	strand	start	end
B5M19_RS00145	IDTB1	+	35972	36304
seqID	B5M19_RS00150			
IDTB1	seqID	strand	start	end
B5M19_RS00150	IDTB1	+	36349	37506
seqID	B5M19_RS00160			
IDTB1	seqID	strand	start	end
B5M19_RS00160	IDTB1	+	37942	38670
seqID	B5M19_RS00165			
IDTB1	seqID	strand	start	end
B5M19_RS00165	IDTB1	+	38698	39003
seqID	B5M19_RS00170			
IDTB1	seqID	strand	start	end
B5M19_RS00170	IDTB1	+	39057	39623
seqID	B5M19_RS00175			
IDTB1	seqID	strand	start	end
B5M19_RS00175	IDTB1	+	39623	40186
seqID	B5M19_RS00180			
IDTB1	seqID	strand	start	end
B5M19_RS00180	IDTB1	+	40205	41728
seqID	B5M19_RS00185			
IDTB1	seqID	strand	start	end
B5M19_RS00185	IDTB1	+	41757	42590
seqID	B5M19_RS00190			
IDTB1	seqID	strand	start	end
B5M19_RS00190	IDTB1	+	42608	44023
seqID	B5M19_RS00195			
IDTB1	seqID	strand	start	end
B5M19_RS00195	IDTB1	+	44010	44270
seqID	B5M19_RS00200			
IDTB1	seqID	strand	start	end
B5M19_RS00200	IDTB1	+	44379	44864
seqID	B5M19_RS04020			
IDTB1	seqID	strand	start	end
B5M19_RS04020	IDTB1	+	45080	45279
seqID	B5M19_RS00205			
IDTB1	seqID	strand	start	end
B5M19_RS00205	IDTB1	+	45344	46038
seqID	B5M19_RS00210			
IDTB1	seqID	strand	start	end
B5M19_RS00210	IDTB1	+	46069	46980
seqID	B5M19_RS00215			
IDTB1	seqID	strand	start	end
B5M19_RS00215	IDTB1	+	47065	48387
seqID	B5M19_RS00220			
IDTB1	seqID	strand	start	end
B5M19_RS00220	IDTB1	+	48414	49781
seqID	B5M19_RS00225			
IDTB1	seqID	strand	start	end
B5M19_RS00225	IDTB1	+	49774	51615
seqID	B5M19_RS00230			
IDTB1	seqID	strand	start	end
B5M19_RS00230	IDTB1	+	51636	53666
seqID	B5M19_RS00235			
IDTB1	seqID	strand	start	end
B5M19_RS00235	IDTB1	+	53673	54446
seqID	B5M19_RS00240			
IDTB1	seqID	strand	start	end
B5M19_RS00240	IDTB1	+	54440	55270
seqID	B5M19_RS00245			
IDTB1	seqID	strand	start	end
B5M19_RS00245	IDTB1	+	55287	56531
seqID	B5M19_RS00250			
IDTB1	seqID	strand	start	end
B5M19_RS00250	IDTB1	+	56602	61302
seqID	B5M19_RS00260			
IDTB1	seqID	strand	start	end
B5M19_RS00260	IDTB1	+	61606	64256
seqID	B5M19_RS00265			
IDTB1	seqID	strand	start	end
B5M19_RS00265	IDTB1	+	64314	65864
seqID	B5M19_RS00270			
IDTB1	seqID	strand	start	end
B5M19_RS00270	IDTB1	+	65982	66290
seqID	B5M19_RS00275			
IDTB1	seqID	strand	start	end
B5M19_RS00275	IDTB1	+	66478	68280
seqID	B5M19_RS00280			
IDTB1	seqID	strand	start	end
B5M19_RS00280	IDTB1	+	68491	69615
seqID	B5M19_RS00285			
IDTB1	seqID	strand	start	end
B5M19_RS00285	IDTB1	+	69674	70122
seqID	B5M19_RS00290			
IDTB1	seqID	strand	start	end
B5M19_RS00290	IDTB1	+	70365	70688
seqID	B5M19_RS00295			
IDTB1	seqID	strand	start	end
B5M19_RS00295	IDTB1	+	70840	71743
seqID	B5M19_RS00300			
IDTB1	seqID	strand	start	end
B5M19_RS00300	IDTB1	+	71795	72067
seqID	B5M19_RS00305			
IDTB1	seqID	strand	start	end
B5M19_RS00305	IDTB1	+	72070	72300
seqID	B5M19_RS04025			
IDTB1	seqID	strand	start	end
B5M19_RS04025	IDTB1	+	72343	73047
seqID	B5M19_RS04030			
IDTB1	seqID	strand	start	end
B5M19_RS04030	IDTB1	+	73131	74099
seqID	B5M19_RS00315			
IDTB1	seqID	strand	start	end
B5M19_RS00315	IDTB1	+	74244	75150
seqID	B5M19_RS00320			
IDTB1	seqID	strand	start	end
B5M19_RS00320	IDTB1	+	75467	77551
seqID	B5M19_RS00325			
IDTB1	seqID	strand	start	end
B5M19_RS00325	IDTB1	+	77564	77697
seqID	B5M19_RS00330			
IDTB1	seqID	strand	start	end
B5M19_RS00330	IDTB1	+	77857	78115
seqID	B5M19_RS00335			
IDTB1	seqID	strand	start	end
B5M19_RS00335	IDTB1	+	78167	78586
seqID	B5M19_RS00340			
IDTB1	seqID	strand	start	end
B5M19_RS00340	IDTB1	+	78717	79097
seqID	B5M19_RS00345			
IDTB1	seqID	strand	start	end
B5M19_RS00345	IDTB1	+	79101	79613
seqID	B5M19_RS00350			
IDTB1	seqID	strand	start	end
B5M19_RS00350	IDTB1	+	79604	80104
seqID	B5M19_RS04035			
IDTB1	seqID	strand	start	end
B5M19_RS04035	IDTB1	+	80369	80609
seqID	B5M19_RS00355			
IDTB1	seqID	strand	start	end
B5M19_RS00355	IDTB1	+	80688	81717
seqID	B5M19_RS00360			
IDTB1	seqID	strand	start	end
B5M19_RS00360	IDTB1	+	81932	82962
seqID	B5M19_RS04040			
IDTB1	seqID	strand	start	end
B5M19_RS04040	IDTB1	+	82997	83271
seqID	B5M19_RS00365			
IDTB1	seqID	strand	start	end
B5M19_RS00365	IDTB1	-	835866	839744
seqID	B5M19_RS00370			
IDTB1	seqID	strand	start	end
B5M19_RS00370	IDTB1	-	832232	835837
seqID	B5M19_RS00375			
IDTB1	seqID	strand	start	end
B5M19_RS00375	IDTB1	-	830053	831618
seqID	B5M19_RS00380			
IDTB1	seqID	strand	start	end
B5M19_RS00380	IDTB1	-	828303	829973
seqID	B5M19_RS00385			
IDTB1	seqID	strand	start	end
B5M19_RS00385	IDTB1	-	827212	828249
seqID	B5M19_RS00390			
IDTB1	seqID	strand	start	end
B5M19_RS00390	IDTB1	-	827058	827210
seqID	B5M19_RS00395			
IDTB1	seqID	strand	start	end
B5M19_RS00395	IDTB1	-	823914	826696
seqID	B5M19_RS00400			
IDTB1	seqID	strand	start	end
B5M19_RS00400	IDTB1	-	821833	823716
seqID	B5M19_RS00405			
IDTB1	seqID	strand	start	end
B5M19_RS00405	IDTB1	-	821120	821674
seqID	B5M19_RS00410			
