B5M19_RS00005	NZ_KZ266894.1	+	1	707
B5M19_RS03995	NZ_KZ266894.1	-	741	1082
B5M19_RS00015	NZ_KZ266894.1	-	1440	1664
B5M19_RS00020	NZ_KZ266894.1	-	1828	4113
B5M19_RS00030	NZ_KZ266894.1	-	4381	6672
B5M19_RS04000	NZ_KZ266894.1	-	6717	7424
B5M19_RS04005	NZ_KZ266894.1	-	7506	8455
B5M19_RS04010	NZ_KZ266894.1	-	8537	9094
B5M19_RS00040	NZ_KZ266894.1	-	9081	9839
B5M19_RS00045	NZ_KZ266894.1	+	10243	10725
B5M19_RS00050	NZ_KZ266894.1	+	10927	11220
B5M19_RS00055	NZ_KZ266894.1	+	11213	12532
B5M19_RS00060	NZ_KZ266894.1	+	12525	13925
B5M19_RS00065	NZ_KZ266894.1	+	14162	14665
B5M19_RS00070	NZ_KZ266894.1	-	14782	15375
B5M19_RS00075	NZ_KZ266894.1	-	15353	18013
B5M19_RS00080	NZ_KZ266894.1	-	18013	19805
B5M19_RS04015	NZ_KZ266894.1	-	19885	20555
B5M19_RS00085	NZ_KZ266894.1	-	20548	22476
B5M19_RS00090	NZ_KZ266894.1	+	22687	23697
B5M19_RS03880	NZ_KZ266894.1	+	23796	24173
B5M19_RS00100	NZ_KZ266894.1	+	24223	25734
B5M19_RS00105	NZ_KZ266894.1	-	25831	27915
B5M19_RS00110	NZ_KZ266894.1	-	27921	28154
B5M19_RS00115	NZ_KZ266894.1	-	28208	29629
B5M19_RS00120	NZ_KZ266894.1	-	29751	30764
B5M19_RS00125	NZ_KZ266894.1	+	30917	31726
B5M19_RS00130	NZ_KZ266894.1	+	31728	32987
B5M19_RS00135	NZ_KZ266894.1	+	33072	33443
B5M19_RS00140	NZ_KZ266894.1	+	33447	34655
B5M19_RS00145	NZ_KZ266894.1	+	34750	35082
B5M19_RS00150	NZ_KZ266894.1	+	35127	36284
B5M19_RS00160	NZ_KZ266894.1	+	36720	37448
B5M19_RS00165	NZ_KZ266894.1	+	37476	37781
B5M19_RS00170	NZ_KZ266894.1	+	37835	38401
B5M19_RS00175	NZ_KZ266894.1	+	38401	38964
B5M19_RS00180	NZ_KZ266894.1	+	38983	40506
B5M19_RS00185	NZ_KZ266894.1	+	40535	41368
B5M19_RS00190	NZ_KZ266894.1	+	41386	42801
B5M19_RS00195	NZ_KZ266894.1	+	42788	43048
B5M19_RS00200	NZ_KZ266894.1	+	43157	43642
B5M19_RS04020	NZ_KZ266894.1	+	43858	44057
B5M19_RS00205	NZ_KZ266894.1	+	44122	44816
B5M19_RS00210	NZ_KZ266894.1	+	44847	45758
B5M19_RS00215	NZ_KZ266894.1	+	45843	47165
B5M19_RS00220	NZ_KZ266894.1	+	47192	48559
B5M19_RS00225	NZ_KZ266894.1	+	48552	50393
B5M19_RS00230	NZ_KZ266894.1	+	50414	52444
B5M19_RS00235	NZ_KZ266894.1	+	52451	53224
B5M19_RS00240	NZ_KZ266894.1	+	53218	54048
B5M19_RS00245	NZ_KZ266894.1	+	54065	55309
B5M19_RS00250	NZ_KZ266894.1	+	55380	60080
B5M19_RS00260	NZ_KZ266894.1	+	60384	63034
B5M19_RS00265	NZ_KZ266894.1	-	63092	64642
B5M19_RS00270	NZ_KZ266894.1	+	64760	65068
B5M19_RS00275	NZ_KZ266894.1	+	65256	67058
B5M19_RS00280	NZ_KZ266894.1	+	67269	68393
B5M19_RS00285	NZ_KZ266894.1	+	68452	68900
B5M19_RS00290	NZ_KZ266894.1	+	69143	69466
B5M19_RS00295	NZ_KZ266894.1	+	69618	70521
B5M19_RS00300	NZ_KZ266894.1	+	70573	70845
B5M19_RS00305	NZ_KZ266894.1	+	70848	71078
B5M19_RS04025	NZ_KZ266894.1	+	71121	71825
B5M19_RS04030	NZ_KZ266894.1	+	71909	72877
B5M19_RS00315	NZ_KZ266894.1	+	73022	73928
B5M19_RS00320	NZ_KZ266894.1	-	74245	76329
B5M19_RS00325	NZ_KZ266894.1	-	76342	76475
B5M19_RS00330	NZ_KZ266894.1	-	76635	76893
B5M19_RS00335	NZ_KZ266894.1	-	76945	77364
B5M19_RS00340	NZ_KZ266894.1	-	77495	77875
B5M19_RS00345	NZ_KZ266894.1	-	77879	78391
B5M19_RS00350	NZ_KZ266894.1	-	78382	78882
B5M19_RS04035	NZ_KZ266894.1	+	79147	79387
B5M19_RS00355	NZ_KZ266894.1	+	79466	80495
B5M19_RS00360	NZ_KZ266894.1	+	80710	81740
B5M19_RS04040	NZ_KZ266894.1	+	81775	82049
B5M19_RS00365	NZ_KZ266895.1	+	318	4196
B5M19_RS00370	NZ_KZ266895.1	+	4225	7830
B5M19_RS00375	NZ_KZ266895.1	-	8444	10009
B5M19_RS00380	NZ_KZ266895.1	-	10089	11759
B5M19_RS00385	NZ_KZ266895.1	-	11813	12850
B5M19_RS00390	NZ_KZ266895.1	-	12852	13004
B5M19_RS00395	NZ_KZ266895.1	-	13366	16148
B5M19_RS00400	NZ_KZ266895.1	-	16346	18229
B5M19_RS00405	NZ_KZ266895.1	-	18388	18942
B5M19_RS00410	NZ_KZ266895.1	-	19038	20030
B5M19_RS00415	NZ_KZ266895.1	+	20126	21101
B5M19_RS04045	NZ_KZ266895.1	+	21185	21375
B5M19_RS00420	NZ_KZ266895.1	+	21356	22135
B5M19_RS00425	NZ_KZ266895.1	+	22268	22702
B5M19_RS00430	NZ_KZ266895.1	+	22706	23104
B5M19_RS00435	NZ_KZ266895.1	+	23175	23251
B5M19_RS00440	NZ_KZ266895.1	-	23292	24155
B5M19_RS04050	NZ_KZ266895.1	-	24177	24817
B5M19_RS04055	NZ_KZ266895.1	-	24898	26164
B5M19_RS00450	NZ_KZ266895.1	+	26366	28738
B5M19_RS00455	NZ_KZ266895.1	+	28742	30739
B5M19_RS00460	NZ_KZ266895.1	+	30720	31157
B5M19_RS00465	NZ_KZ266895.1	+	31150	32541
B5M19_RS00470	NZ_KZ266895.1	+	32541	33773
B5M19_RS00475	NZ_KZ266895.1	+	33757	34440
B5M19_RS00480	NZ_KZ266895.1	+	34427	35641
B5M19_RS00485	NZ_KZ266895.1	+	35675	36376
B5M19_RS00490	NZ_KZ266895.1	+	36397	36942
B5M19_RS00495	NZ_KZ266895.1	+	36993	37133
B5M19_RS04590	NZ_KZ266895.1	+	37224	37370
B5M19_RS00505	NZ_KZ266895.1	+	37390	37962
B5M19_RS00510	NZ_KZ266895.1	-	38353	38443
B5M19_RS00515	NZ_KZ266895.1	+	38527	39495
B5M19_RS00520	NZ_KZ266895.1	-	39479	42316
B5M19_RS00525	NZ_KZ266895.1	-	42323	42910
B5M19_RS00530	NZ_KZ266895.1	-	42900	43649
B5M19_RS00535	NZ_KZ266895.1	-	43649	44386
B5M19_RS00540	NZ_KZ266895.1	+	44739	46871
B5M19_RS00545	NZ_KZ266895.1	+	47030	48769
B5M19_RS00550	NZ_KZ266895.1	-	48857	50473
B5M19_RS00555	NZ_KZ266895.1	-	50482	52092
B5M19_RS00560	NZ_KZ266895.1	+	52438	54789
B5M19_RS00565	NZ_KZ266895.1	-	55544	57157
B5M19_RS00570	NZ_KZ266895.1	-	57168	58778
B5M19_RS00575	NZ_KZ266895.1	+	59443	61092
B5M19_RS00580	NZ_KZ266895.1	-	61130	63598
B5M19_RS00585	NZ_KZ266895.1	-	63612	65842
B5M19_RS00590	NZ_KZ266896.1	+	1	223
B5M19_RS04060	NZ_KZ266896.1	-	355	705
B5M19_RS04065	NZ_KZ266896.1	-	687	1025
B5M19_RS00600	NZ_KZ266896.1	-	1124	2545
B5M19_RS00605	NZ_KZ266896.1	-	2714	3601
B5M19_RS00610	NZ_KZ266896.1	-	3702	4637
B5M19_RS00615	NZ_KZ266896.1	-	4639	5547
B5M19_RS00620	NZ_KZ266896.1	-	5737	5964
B5M19_RS00625	NZ_KZ266896.1	-	6168	6800
B5M19_RS00630	NZ_KZ266896.1	+	7212	8276
B5M19_RS00635	NZ_KZ266896.1	+	8346	8993
B5M19_RS00640	NZ_KZ266896.1	-	9556	10002
B5M19_RS00645	NZ_KZ266896.1	+	10498	11295
B5M19_RS00650	NZ_KZ266896.1	-	11909	13381
B5M19_RS04070	NZ_KZ266896.1	-	13383	14825
B5M19_RS03885	NZ_KZ266896.1	-	14812	15207
B5M19_RS04075	NZ_KZ266896.1	-	15464	15655
B5M19_RS00670	NZ_KZ266896.1	-	15744	18131
B5M19_RS00675	NZ_KZ266896.1	-	18118	20007
B5M19_RS00680	NZ_KZ266896.1	-	20010	20678
B5M19_RS03870	NZ_KZ266896.1	+	22050	22142
B5M19_RS00685	NZ_KZ266896.1	-	22284	23297
B5M19_RS03820	NZ_KZ266896.1	-	23660	23812
B5M19_RS00700	NZ_KZ266896.1	+	24268	25179
B5M19_RS04570	NZ_KZ266896.1	-	26039	26161
B5M19_RS04575	NZ_KZ266896.1	-	26744	26869
B5M19_RS00715	NZ_KZ266896.1	-	27185	27261
B5M19_RS00720	NZ_KZ266896.1	-	27271	27345
B5M19_RS00725	NZ_KZ266896.1	-	27413	28249
B5M19_RS00735	NZ_KZ266896.1	-	29270	30061
B5M19_RS00740	NZ_KZ266896.1	-	30260	31231
B5M19_RS00745	NZ_KZ266896.1	-	31252	32592
B5M19_RS00750	NZ_KZ266896.1	+	32752	34857
B5M19_RS00755	NZ_KZ266896.1	+	34873	36471
B5M19_RS00760	NZ_KZ266896.1	+	36503	36835
B5M19_RS00765	NZ_KZ266896.1	-	36890	38536
B5M19_RS00770	NZ_KZ266896.1	-	38650	39688
B5M19_RS04080	NZ_KZ266896.1	-	39761	40216
B5M19_RS00780	NZ_KZ266896.1	+	40331	41887
B5M19_RS00785	NZ_KZ266896.1	-	42281	43027
B5M19_RS00790	NZ_KZ266896.1	-	43041	44573
B5M19_RS00795	NZ_KZ266896.1	+	44912	46177
B5M19_RS00800	NZ_KZ266896.1	+	46161	46754
B5M19_RS00805	NZ_KZ266896.1	+	47003	48709
B5M19_RS00810	NZ_KZ266896.1	+	48818	49294
B5M19_RS00815	NZ_KZ266896.1	+	49231	50598
B5M19_RS00820	NZ_KZ266896.1	+	50517	51446
B5M19_RS00825	NZ_KZ266896.1	+	51755	53968
B5M19_RS00830	NZ_KZ266896.1	+	53989	56100
B5M19_RS00835	NZ_KZ266896.1	+	56127	57059
B5M19_RS00840	NZ_KZ266896.1	+	57074	59251
B5M19_RS00845	NZ_KZ266896.1	+	59251	60261
B5M19_RS00850	NZ_KZ266896.1	+	60224	61189
B5M19_RS03895	NZ_KZ266896.1	+	61193	61360
B5M19_RS00855	NZ_KZ266897.1	+	557	3346
B5M19_RS00860	NZ_KZ266897.1	+	3346	4386
B5M19_RS00865	NZ_KZ266897.1	+	4509	5538
B5M19_RS00870	NZ_KZ266897.1	+	5538	6590
B5M19_RS04580	NZ_KZ266897.1	+	6590	8914
B5M19_RS00880	NZ_KZ266897.1	+	9122	10177
B5M19_RS00885	NZ_KZ266897.1	+	10179	11807
B5M19_RS00890	NZ_KZ266897.1	+	11791	13071
B5M19_RS00895	NZ_KZ266897.1	+	13361	17602
