query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQQX01000004.1	1.0	0.05878497452057886	1.0
NZ_QQQX01000002.1	1.0	1.0	1.0
NZ_QQQX01000040.1	1.0	1.0	1.0
NZ_QQQX01000049.1	1.0	1.0	1.0
NZ_QQQX01000015.1	1.0	0.05133770743500014	0.9971579729788815
NZ_QQQX01000045.1	1.0	1.0	1.0
NZ_QQQX01000003.1	1.0	1.0	1.0
NZ_QQQX01000039.1	1.0	1.0	1.0
NZ_QQQX01000033.1	1.0	1.0	1.0
NZ_QQQX01000031.1	1.0	1.0	1.0
NZ_QQQX01000018.1	1.0	0.04917055934842496	0.9960416539796602
NZ_QQQX01000032.1	1.0	1.0	1.0
NZ_QQQX01000001.1	1.0	0.34342978234606775	1.0
NZ_QQQX01000012.1	1.0	1.0	1.0
NZ_QQQX01000055.1	1.0	1.0	1.0
NZ_QQQX01000028.1	1.0	1.0	1.0
NZ_QQQX01000043.1	1.0	0.003249022359035643	0.8719211822660099
NZ_QQQX01000034.1	1.0	1.0	1.0
NZ_QQQX01000006.1	1.0	0.20472269683341027	0.72309708187742
NZ_QQQX01000014.1	1.0	0.18237261869550547	1.0
NZ_QQQX01000017.1	1.0	1.0	1.0
NZ_QQQX01000009.1	1.0	1.0	1.0
NZ_QQQX01000029.1	1.0	1.0	1.0
NZ_QQQX01000011.1	1.0	1.0	1.0
NZ_QQQX01000016.1	1.0	1.0	1.0
NZ_QQQX01000074.1	1.0	1.0	1.0
NZ_QQQX01000044.1	1.0	1.0	1.0
NZ_QQQX01000008.1	1.0	1.0	1.0
NZ_QQQX01000013.1	1.0	1.0	1.0
NZ_QQQX01000025.1	1.0	1.0	1.0
NZ_QQQX01000007.1	1.0	1.0	1.0
NZ_QQQX01000021.1	1.0	1.0	1.0
NZ_QQQX01000036.1	1.0	1.0	1.0
NZ_QQQX01000026.1	1.0	1.0	1.0
NZ_QQQX01000042.1	1.0	1.0	1.0
NZ_QQQX01000053.1	1.0	1.0	1.0
NZ_QQQX01000035.1	1.0	1.0	1.0
NZ_QQQX01000037.1	1.0	1.0	1.0
NZ_QQQX01000020.1	1.0	1.0	1.0
NZ_QQQX01000022.1	1.0	1.0	1.0
NZ_QQQX01000024.1	1.0	1.0	1.0
NZ_QQQX01000005.1	1.0	0.1407174406505723	0.9986148994203887
NZ_QQQX01000030.1	1.0	1.0	1.0
