DR083_RS01930	NZ_QQSN01000011.1	+	1	299	DR083_RS01930	IDMHP650	-	409057	409355
DR083_RS01935	NZ_QQSN01000011.1	+	429	1097	DR083_RS01935	IDMHP650	-	408259	408927
DR083_RS04745	NZ_QQSN01000011.1	-	1188	3866	DR083_RS04745	IDMHP650	-	405490	408168
DR083_RS01945	NZ_QQSN01000011.1	-	3877	10020	DR083_RS01945	IDMHP650	-	399336	405479
DR083_RS01950	NZ_QQSN01000011.1	-	10007	11338	DR083_RS01950	IDMHP650	-	398018	399349
DR083_RS01955	NZ_QQSN01000011.1	-	11328	12740	DR083_RS01955	IDMHP650	-	396616	398028
DR083_RS01960	NZ_QQSN01000011.1	-	12742	13707	DR083_RS01960	IDMHP650	-	395649	396614
DR083_RS01965	NZ_QQSN01000011.1	-	13707	14807	DR083_RS01965	IDMHP650	-	394549	395649
DR083_RS01975	NZ_QQSN01000011.1	-	15266	16318	DR083_RS01975	IDMHP650	-	393038	394090
DR083_RS01980	NZ_QQSN01000011.1	+	16488	18104	DR083_RS01980	IDMHP650	-	391252	392868
DR083_RS01985	NZ_QQSN01000011.1	+	18148	19476	DR083_RS01985	IDMHP650	-	389880	391208
DR083_RS01990	NZ_QQSN01000011.1	-	19465	20295	DR083_RS01990	IDMHP650	-	389061	389891
DR083_RS01995	NZ_QQSN01000011.1	-	20297	21763	DR083_RS01995	IDMHP650	-	387593	389059
DR083_RS02000	NZ_QQSN01000011.1	-	21885	24032	DR083_RS02000	IDMHP650	-	385324	387471
DR083_RS02005	NZ_QQSN01000011.1	-	24072	24965	DR083_RS02005	IDMHP650	-	384391	385284
DR083_RS02010	NZ_QQSN01000011.1	-	24943	25497	DR083_RS02010	IDMHP650	-	383859	384413
DR083_RS02015	NZ_QQSN01000011.1	-	25531	25959	DR083_RS02015	IDMHP650	-	383397	383825
DR083_RS02020	NZ_QQSN01000011.1	-	25965	26396	DR083_RS02020	IDMHP650	-	382960	383391
DR083_RS02025	NZ_QQSN01000011.1	-	26372	29023	DR083_RS02025	IDMHP650	-	380333	382984
