MHP_RS00005 WP_011205840.1
MHP_RS00010 WP_011205841.1
MHP_RS00015 WP_011205842.1
MHP_RS00020 WP_011205843.1
MHP_RS00025 WP_011205844.1
MHP_RS00030 WP_044284766.1
MHP_RS00035 WP_011205846.1
MHP_RS00040 WP_011205847.1
MHP_RS00045 WP_011205848.1
MHP_RS00050 WP_011205849.1
MHP_RS00055 WP_011205850.1
MHP_RS00060 WP_011205851.1
MHP_RS00065 WP_011283834.1
MHP_RS00070 WP_011205853.1
MHP_RS00075 WP_011205854.1
MHP_RS03835 WP_011205855.1
MHP_RS00085 WP_011205856.1
MHP_RS00090 WP_232039500.1
MHP_RS00095 WP_228366119.1
MHP_RS00100 WP_011205860.1
MHP_RS00105 WP_011205861.1
MHP_RS00110 WP_011205862.1
MHP_RS00115 WP_011205863.1
MHP_RS00120 WP_011205864.1
MHP_RS00125 WP_011205865.1
MHP_RS00130 WP_011205866.1
MHP_RS00145 WP_011205867.1
MHP_RS00150 WP_232039502.1
MHP_RS00155 WP_011205868.1
MHP_RS00160 WP_011205869.1
MHP_RS00165 WP_011205870.1
MHP_RS00170 WP_011205871.1
MHP_RS00175 WP_011205872.1
MHP_RS00180 WP_011205873.1
MHP_RS00185 WP_011205874.1
MHP_RS00190 WP_011205875.1
MHP_RS03840 WP_011205876.1
MHP_RS00200 WP_011205877.1
MHP_RS03590 WP_011205878.1
MHP_RS00205 WP_228365405.1
MHP_RS00210 WP_011205880.1
MHP_RS00215 WP_011205881.1
MHP_RS00220 WP_011205882.1
MHP_RS00225 WP_011205883.1
MHP_RS00230 WP_011205884.1
MHP_RS00235 WP_011205885.1
MHP_RS00240 WP_011205886.1
MHP_RS00250 WP_011205888.1
MHP_RS00255 WP_011205889.1
MHP_RS00260 WP_011205890.1
MHP_RS00265 WP_011205891.1
MHP_RS00270 WP_011205892.1
MHP_RS00275 WP_011205893.1
MHP_RS00280 WP_011205894.1
MHP_RS00285 WP_225973008.1
MHP_RS00290 WP_011283871.1
MHP_RS00295 WP_011205896.1
MHP_RS00300 WP_011205897.1
MHP_RS00305 WP_011205898.1
MHP_RS00310 WP_011205899.1
MHP_RS00315 WP_011205900.1
MHP_RS00320 WP_232039509.1
MHP_RS00325 WP_011205902.1
MHP_RS00330 WP_011205903.1
MHP_RS00335 WP_011205904.1
MHP_RS00340 WP_011205905.1
MHP_RS00345 WP_044284770.1
MHP_RS00350 WP_011205908.1
MHP_RS00355 WP_011205909.1
MHP_RS00360 WP_044284771.1
MHP_RS00365 WP_044284772.1
MHP_RS00370 WP_011205912.1
MHP_RS00375 WP_011205913.1
MHP_RS00380 WP_041361533.1
MHP_RS00385 WP_011205916.1
MHP_RS00390 WP_011205917.1
MHP_RS00395 WP_044284579.1
MHP_RS00400 WP_011205920.1
MHP_RS00405 WP_011205921.1
MHP_RS00410 WP_011205922.1
MHP_RS00415 WP_011205923.1
MHP_RS00420 WP_011205924.1
MHP_RS00425 WP_011205925.1
MHP_RS00430 WP_044284773.1
MHP_RS00435 WP_011205927.1
MHP_RS00440 WP_011205928.1
MHP_RS03845 WP_011205929.1
MHP_RS00445 WP_011205930.1
MHP_RS00450 WP_011205931.1
MHP_RS00455 WP_011205932.1
MHP_RS00460 WP_011205933.1
MHP_RS00465 WP_011205934.1
MHP_RS00470 WP_011205935.1
MHP_RS00475 WP_011205936.1
MHP_RS00480 WP_011205937.1
MHP_RS00485 WP_011205938.1
MHP_RS00490 WP_011205939.1
MHP_RS00495 WP_011205940.1
MHP_RS00500 WP_011205941.1
MHP_RS00505 WP_044284819.1
MHP_RS00535 WP_011284046.1
MHP_RS00540 WP_011205943.1
MHP_RS00545 WP_011205944.1
MHP_RS00550 WP_011205945.1
MHP_RS00555 WP_011205946.1
MHP_RS03990 WP_318023859.1
MHP_RS00565 WP_011205948.1
MHP_RS00570 WP_011205949.1
MHP_RS00575 WP_011205950.1
MHP_RS00580 WP_011205951.1
MHP_RS00585 WP_011205952.1
MHP_RS00590 WP_011205953.1
MHP_RS00595 WP_011205954.1
MHP_RS00600 WP_011205955.1
MHP_RS00605 WP_011205956.1
MHP_RS00610 WP_011205957.1
MHP_RS00615 WP_011205958.1
MHP_RS00620 WP_011205959.1
MHP_RS00625 WP_011205960.1
MHP_RS00630 WP_044284774.1
MHP_RS00635 WP_011205962.1
MHP_RS00640 WP_044284614.1
MHP_RS00645 WP_011205964.1
MHP_RS00650 WP_011205965.1
MHP_RS00655 WP_011205966.1
MHP_RS00660 WP_011205967.1
MHP_RS00665 WP_044284775.1
MHP_RS00670 WP_011205969.1
MHP_RS00675 WP_011205970.1
MHP_RS00680 WP_011205971.1
MHP_RS00685 WP_011205972.1
MHP_RS00690 WP_011205973.1
MHP_RS00695 WP_044284820.1
MHP_RS00700 WP_044284776.1
MHP_RS00705 WP_011205976.1
MHP_RS00710 WP_011205977.1
MHP_RS03855 WP_014579710.1
MHP_RS00720 WP_011205979.1
MHP_RS00725 WP_232039579.1
MHP_RS00730 WP_011205981.1
MHP_RS00735 WP_011205982.1
MHP_RS00740 WP_011205983.1
MHP_RS03860 WP_011205984.1
MHP_RS00750 WP_014579703.1
MHP_RS00755 WP_011205986.1
MHP_RS00760 WP_011205987.1
MHP_RS00765 WP_011205988.1
