query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRB01000017.1	1.0	1.0	1.0
NZ_QQRB01000001.1	1.0	1.0	1.0
NZ_QQRB01000067.1	1.0	1.0	1.0
NZ_QQRB01000057.1	1.0	1.0	1.0
NZ_QQRB01000058.1	1.0	1.0	1.0
NZ_QQRB01000051.1	1.0	1.0	1.0
NZ_QQRB01000032.1	1.0	0.02375826319401799	1.0
NZ_QQRB01000018.1	1.0	1.0	1.0
NZ_QQRB01000030.1	1.0	1.0	1.0
NZ_QQRB01000061.1	1.0	1.0	1.0
NZ_QQRB01000029.1	1.0	1.0	1.0
NZ_QQRB01000014.1	1.0	1.0	1.0
NZ_QQRB01000008.1	1.0	1.0	1.0
NZ_QQRB01000006.1	1.0	1.0	1.0
NZ_QQRB01000012.1	1.0	1.0	1.0
NZ_QQRB01000054.1	1.0	1.0	1.0
NZ_QQRB01000031.1	1.0	0.06311629713739318	1.0
NZ_QQRB01000044.1	1.0	1.0	1.0
NZ_QQRB01000039.1	1.0	0.020716453260306418	0.5407288317256163
NZ_QQRB01000034.1	1.0	1.0	1.0
NZ_QQRB01000040.1	1.0	0.008892228693092868	0.9635083226632523
NZ_QQRB01000038.1	1.0	0.3372905696505505	0.8081180811808119
NZ_QQRB01000041.1	1.0	1.0	1.0
NZ_QQRB01000020.1	1.0	0.03039477010041591	1.0
NZ_QQRB01000074.1	1.0	1.0	1.0
NZ_QQRB01000025.1	1.0	1.0	1.0
NZ_QQRB01000028.1	1.0	1.0	1.0
NZ_QQRB01000009.1	1.0	1.0	1.0
NZ_QQRB01000037.1	1.0	1.0	1.0
NZ_QQRB01000022.1	1.0	1.0	1.0
NZ_QQRB01000021.1	1.0	1.0	1.0
NZ_QQRB01000016.1	1.0	0.05747507949934152	1.0
NZ_QQRB01000007.1	1.0	0.09552315045668487	1.0
NZ_QQRB01000005.1	1.0	0.23476850640857966	1.0
NZ_QQRB01000003.1	1.0	1.0	1.0
NZ_QQRB01000048.1	1.0	1.0	1.0
NZ_QQRB01000045.1	1.0	1.0	1.0
NZ_QQRB01000060.1	1.0	1.0	1.0
NZ_QQRB01000064.1	1.0	1.0	1.0
NZ_QQRB01000047.1	1.0	1.0	1.0
NZ_QQRB01000042.1	1.0	1.0	1.0
NZ_QQRB01000023.1	1.0	1.0	1.0
NZ_QQRB01000024.1	1.0	1.0	1.0
NZ_QQRB01000026.1	1.0	1.0	1.0
NZ_QQRB01000004.1	1.0	0.07908584340545863	0.9674649050371593
NZ_QQRB01000036.1	1.0	1.0	1.0
NZ_QQRB01000027.1	1.0	1.0	1.0
NZ_QQRB01000010.1	1.0	0.03186077037487637	1.0
