query	grouping_confidence	location_confidence	orientation_confidence
NZ_WTQC01000017.1	1.0	1.0	1.0
NZ_WTQC01000003.1	1.0	0.6987469081542959	0.8166359487449535
NZ_WTQC01000016.1	1.0	1.0	1.0
NZ_WTQC01000001.1	1.0	0.16322533549720067	1.0
NZ_WTQC01000007.1	1.0	1.0	1.0
NZ_WTQC01000010.1	1.0	0.2898509136916796	0.9846548465484655
NZ_WTQC01000006.1	1.0	0.45916472989059576	0.9947377355287728
NZ_WTQC01000018.1	1.0	0.034656489597561894	1.0
NZ_WTQC01000015.1	1.0	1.0	1.0
NZ_WTQC01000008.1	1.0	0.7162429987074537	0.9815126724414501
NZ_WTQC01000019.1	1.0	1.0	1.0
NZ_WTQC01000014.1	1.0	0.03365184661454001	1.0
NZ_WTQC01000012.1	1.0	1.0	1.0
NZ_WTQC01000011.1	1.0	1.0	1.0
NZ_WTQC01000005.1	1.0	1.0	1.0
NZ_WTQC01000004.1	1.0	0.21367303438388366	1.0
NZ_WTQC01000009.1	1.0	1.0	1.0
NZ_WTQC01000002.1	1.0	0.2551720643606527	1.0
