DR097_RS03800	NZ_QQRA01000085.1	+	1	207	DR097_RS03800	IDMHP682	-	413909	414115	-
DR097_RS01720	NZ_QQRA01000010.1	+	116	2728	DR097_RS01720	IDMHP682	-	697076	699688	-
DR097_RS01725	NZ_QQRA01000010.1	+	3042	4250	DR097_RS01725	IDMHP682	-	695554	696762	-
DR097_RS04670	NZ_QQRA01000010.1	-	4352	10273	DR097_RS04670	IDMHP682	-	689531	695452	+
DR097_RS01735	NZ_QQRA01000010.1	+	10502	12325	DR097_RS01735	IDMHP682	-	687479	689302	-
DR097_RS04140	NZ_QQRA01000010.1	+	13030	13155	DR097_RS04140	IDMHP682	-	686649	686774	-
DR097_RS04145	NZ_QQRA01000010.1	+	13531	13713	DR097_RS04145	IDMHP682	-	686091	686273	-
DR097_RS04150	NZ_QQRA01000010.1	+	13821	14708	DR097_RS04150	IDMHP682	-	685096	685983	-
DR097_RS01750	NZ_QQRA01000010.1	+	14744	15772	DR097_RS01750	IDMHP682	-	684032	685060	-
DR097_RS01755	NZ_QQRA01000010.1	-	15990	16907	DR097_RS01755	IDMHP682	-	682897	683814	+
DR097_RS01760	NZ_QQRA01000010.1	-	16894	17490	DR097_RS01760	IDMHP682	-	682314	682910	+
DR097_RS01765	NZ_QQRA01000010.1	-	17462	18712	DR097_RS01765	IDMHP682	-	681092	682342	+
DR097_RS01770	NZ_QQRA01000010.1	-	18712	20250	DR097_RS01770	IDMHP682	-	679554	681092	+
DR097_RS01775	NZ_QQRA01000010.1	-	20377	21636	DR097_RS01775	IDMHP682	-	678168	679427	+
DR097_RS01780	NZ_QQRA01000010.1	+	21920	22771	DR097_RS01780	IDMHP682	-	677033	677884	-
DR097_RS04155	NZ_QQRA01000010.1	+	22752	24131	DR097_RS04155	IDMHP682	-	675673	677052	-
DR097_RS01795	NZ_QQRA01000010.1	+	24136	25149	DR097_RS01795	IDMHP682	-	674655	675668	-
DR097_RS01800	NZ_QQRA01000010.1	+	25268	26221	DR097_RS01800	IDMHP682	-	673583	674536	-
DR097_RS01805	NZ_QQRA01000010.1	+	26221	27429	DR097_RS01805	IDMHP682	-	672375	673583	-
DR097_RS01810	NZ_QQRA01000010.1	-	27657	29504	DR097_RS01810	IDMHP682	-	670300	672147	+
DR097_RS01815	NZ_QQRA01000010.1	-	29504	30421	DR097_RS01815	IDMHP682	-	669383	670300	+
DR097_RS01820	NZ_QQRA01000011.1	+	1	389	DR097_RS01820	IDMHP682	-	402405	402793	-
DR097_RS04945	NZ_QQRA01000011.1	+	762	923	DR097_RS04945	IDMHP682	-	401871	402032	-
