	MHP168_RS00005			
	seqID	strand	start	end
MHP168_RS00005	ID168	+	1	1392
seqID	MHP168_RS00010			
ID168	seqID	strand	start	end
MHP168_RS00010	ID168	+	1537	2673
seqID	MHP168_RS00015			
ID168	seqID	strand	start	end
MHP168_RS00015	ID168	+	2777	4636
seqID	MHP168_RS00020			
ID168	seqID	strand	start	end
MHP168_RS00020	ID168	+	4636	5094
seqID	MHP168_RS00025			
ID168	seqID	strand	start	end
MHP168_RS00025	ID168	+	5108	6091
seqID	MHP168_RS00030			
ID168	seqID	strand	start	end
MHP168_RS00030	ID168	+	6084	7055
seqID	MHP168_RS00035			
ID168	seqID	strand	start	end
MHP168_RS00035	ID168	+	7158	7727
seqID	MHP168_RS00040			
ID168	seqID	strand	start	end
MHP168_RS00040	ID168	+	7817	8818
seqID	MHP168_RS00045			
ID168	seqID	strand	start	end
MHP168_RS00045	ID168	+	8987	11008
seqID	MHP168_RS00050			
ID168	seqID	strand	start	end
MHP168_RS00050	ID168	+	11093	12100
seqID	MHP168_RS00055			
ID168	seqID	strand	start	end
MHP168_RS00055	ID168	+	12103	12849
seqID	MHP168_RS00060			
ID168	seqID	strand	start	end
MHP168_RS00060	ID168	+	12833	14437
seqID	MHP168_RS00065			
ID168	seqID	strand	start	end
MHP168_RS00065	ID168	+	14760	15623
seqID	MHP168_RS00070			
ID168	seqID	strand	start	end
MHP168_RS00070	ID168	+	15630	16475
seqID	MHP168_RS00075			
ID168	seqID	strand	start	end
MHP168_RS00075	ID168	+	16509	16778
seqID	MHP168_RS00080			
ID168	seqID	strand	start	end
MHP168_RS00080	ID168	+	17207	17431
seqID	MHP168_RS00085			
ID168	seqID	strand	start	end
MHP168_RS00085	ID168	+	17595	19880
seqID	MHP168_RS00095			
ID168	seqID	strand	start	end
MHP168_RS00095	ID168	+	20130	22421
seqID	MHP168_RS03905			
ID168	seqID	strand	start	end
MHP168_RS03905	ID168	+	22466	23173
seqID	MHP168_RS00100			
ID168	seqID	strand	start	end
MHP168_RS00100	ID168	+	23255	24841
