NZ_MWWN01000001.1	+	1	1624	ID11	+	312551	314174	+
NZ_MWWN01000001.1	-	1672	3336	ID11	+	314222	315886	-
NZ_MWWN01000001.1	-	3317	3523	ID11	+	315867	316073	-
NZ_MWWN01000001.1	-	3537	4685	ID11	+	316087	317235	-
NZ_MWWN01000001.1	+	4804	6021	ID11	+	4528	5745	+
NZ_MWWN01000001.1	+	6419	12343	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	12444	13652	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	13947	16559	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	16730	17425	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	17428	18042	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	18135	18800	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	19241	21802	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	21853	22281	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	22357	22818	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	22878	24167	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	24306	28715	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	28749	29675	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	29677	30237	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	30241	30951	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	31111	32460	seqID	strand	start	end	-
NZ_MWWN01000001.1	+	32499	33026	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	33046	33882	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	33918	35633	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	35618	36442	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	36435	37295	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	37282	38616	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	39055	39315	seqID	strand	start	end	-
NZ_MWWN01000001.1	+	39779	41308	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	41389	42084	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	42382	43866	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	44110	48231	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	48554	48982	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	48973	50076	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	50076	51551	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	51585	52364	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	52687	54201	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	54217	54492	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	54482	54937	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	54924	55238	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	55239	55907	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	55900	56523	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	56510	57166	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	57932	59261	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	59358	59621	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	59683	61116	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	61762	62424	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	62554	63918	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	64095	65249	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	65304	66134	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	66134	67915	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	67939	68703	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	69071	69688	seqID	strand	start	end	-
NZ_MWWN01000001.1	+	69802	70236	seqID	strand	start	end	-
NZ_MWWN01000001.1	+	70236	71063	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	71174	71788	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	71872	73005	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	73027	73911	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	73904	76861	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	76911	77240	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	77253	79052	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	79019	79309	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	79319	81163	seqID	strand	start	end	+
NZ_MWWN01000001.1	-	81156	81383	seqID	strand	start	end	+
NZ_MWWN01000001.1	+	81695	83695	seqID	strand	start	end	-
NZ_MWWN01000001.1	-	83796	84959	seqID	strand	start	end	+
