query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQSN01000024.1	1.0	1.0	1.0
NZ_QQSN01000001.1	0.9586506925433009	1.0	1.0
NZ_QQSN01000046.1	1.0	1.0	1.0
NZ_QQSN01000037.1	0.719437235350362	1.0	1.0
NZ_QQSN01000067.1	1.0	1.0	1.0
NZ_QQSN01000012.1	1.0	1.0	1.0
NZ_QQSN01000059.1	1.0	1.0	1.0
NZ_QQSN01000079.1	1.0	1.0	1.0
NZ_QQSN01000014.1	1.0	1.0	1.0
NZ_QQSN01000008.1	1.0	1.0	1.0
NZ_QQSN01000020.1	1.0	1.0	1.0
NZ_QQSN01000018.1	1.0	0.07062340412281248	1.0
NZ_QQSN01000023.1	1.0	1.0	1.0
NZ_QQSN01000043.1	1.0	1.0	1.0
NZ_QQSN01000030.1	1.0	1.0	1.0
NZ_QQSN01000026.1	1.0	0.1871762943713569	0.8461241804859236
NZ_QQSN01000039.1	1.0	1.0	1.0
NZ_QQSN01000002.1	1.0	1.0	1.0
NZ_QQSN01000073.1	1.0	1.0	1.0
NZ_QQSN01000077.1	1.0	1.0	1.0
NZ_QQSN01000076.1	1.0	1.0	1.0
NZ_QQSN01000047.1	1.0	1.0	1.0
NZ_QQSN01000010.1	1.0	1.0	1.0
NZ_QQSN01000013.1	1.0	1.0	1.0
NZ_QQSN01000032.1	1.0	1.0	1.0
NZ_QQSN01000004.1	1.0	1.0	1.0
NZ_QQSN01000009.1	1.0	1.0	1.0
NZ_QQSN01000057.1	1.0	1.0	1.0
NZ_QQSN01000062.1	1.0	1.0	1.0
NZ_QQSN01000056.1	1.0	1.0	1.0
NZ_QQSN01000035.1	1.0	1.0	1.0
NZ_QQSN01000019.1	1.0	1.0	1.0
NZ_QQSN01000025.1	1.0	1.0	1.0
NZ_QQSN01000022.1	1.0	1.0	1.0
NZ_QQSN01000028.1	1.0	1.0	1.0
NZ_QQSN01000003.1	1.0	0.0604700953957509	1.0
NZ_QQSN01000005.1	1.0	0.08641492656302702	1.0
NZ_QQSN01000034.1	1.0	1.0	1.0
NZ_QQSN01000006.1	1.0	1.0	1.0
NZ_QQSN01000016.1	1.0	1.0	1.0
NZ_QQSN01000011.1	1.0	1.0	1.0
NZ_QQSN01000017.1	1.0	1.0	1.0
NZ_QQSN01000007.1	1.0	1.0	1.0
NZ_QQSN01000027.1	1.0	1.0	1.0
NZ_QQSN01000031.1	1.0	1.0	1.0
NZ_QQSN01000066.1	1.0	1.0	1.0
NZ_QQSN01000015.1	1.0	1.0	1.0
NZ_QQSN01000048.1	1.0	1.0	1.0
NZ_QQSN01000029.1	1.0	1.0	1.0
