# BUSCO version is: 5.8.1 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	NZ_CP098238.1	832443	828205	-	1921.7	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	NZ_CP098238.1	836162	832500	-	1725.0	1198	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	NZ_CP098238.1	724392	719986	-	1374.2	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	NZ_CP098238.1	880813	883752	+	939.8	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	NZ_CP098238.1	118913	116070	-	1167.5	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	NZ_CP098238.1	547348	545456	-	260.1	330	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	NZ_CP098238.1	711873	709630	-	646.8	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	NZ_CP098238.1	98145	96061	-	1036.6	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	NZ_CP098238.1	39976	37316	-	770.1	628	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	NZ_CP098238.1	228320	230971	+	821.7	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Fragmented	NZ_CP098238.1	540051	541670	+	333.8	376	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	NZ_CP098238.1	337624	335714	-	552.5	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Complete	NZ_CP098238.1	121398	118906	-	675.1	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	NZ_CP098238.1	870649	868277	-	737.2	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	NZ_CP098238.1	49842	47758	-	511.6	500	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	NZ_CP098238.1	87172	88974	+	834.8	490	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	NZ_CP098238.1	92933	94696	+	796.0	507	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	NZ_CP098238.1	2777	4636	+	789.8	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	NZ_CP098238.1	911640	914108	+	868.9	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	NZ_CP098238.1	794621	792882	-	815.9	541	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Fragmented	NZ_CP098238.1	783527	781365	-	535.5	431	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Complete	NZ_CP098238.1	303096	305249	+	360.3	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	NZ_CP098238.1	800294	801811	+	552.6	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Fragmented	NZ_CP098238.1	870797	872221	+	511.6	359	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	NZ_CP098238.1	709331	708123	-	613.2	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
759at2085	Complete	NZ_CP098238.1	235581	237047	+	519.6	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
801at2085	Complete	NZ_CP098238.1	786499	784700	-	629.0	483	https://v10-1.orthodb.org/?query=801at2085	Translation initiation factor IF-2
812at2085	Complete	NZ_CP098238.1	1	1392	+	269.5	295	https://v10-1.orthodb.org/?query=812at2085	Chromosomal replication initiator protein DnaA
886at2085	Complete	NZ_CP098238.1	183548	182145	-	548.3	372	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
887at2085	Complete	NZ_CP098238.1	60910	62433	+	665.3	397	https://v10-1.orthodb.org/?query=887at2085	ATP synthase subunit alpha
908at2085	Complete	NZ_CP098238.1	284804	286507	+	481.8	382	https://v10-1.orthodb.org/?query=908at2085	Aspartate--tRNA ligase
