# BUSCO version is: 5.8.0 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	scf00000003	115379	111141	-	1920.9	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	scf00000003	119098	115436	-	1724.4	1198	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	scf00000003	25480	21074	-	1372.3	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	scf00000003	170416	173355	+	937.7	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	scf00000002	103803	106646	+	1167.2	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	scf00000002	330442	328544	-	256.3	336	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	scf00000003	13329	10717	-	647.0	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	scf00000002	126078	128162	+	1036.6	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	scf00000003	246972	244312	-	774.0	635	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	seq00000000	1637	4288	+	821.2	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	scf00000002	323144	325405	+	435.9	493	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	seq00000001	37083	35173	-	552.5	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Complete	scf00000002	101345	103810	+	675.3	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	scf00000003	160244	157872	-	736.5	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	scf00000003	256815	254731	-	507.9	501	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	scf00000002	137053	135251	-	833.0	489	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	scf00000002	131291	129495	-	822.6	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	scf00000003	210609	212468	+	789.1	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	scf00000003	199078	201546	+	867.8	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Duplicated	scf00000000	26925	25186	-	815.1	540	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
539at2085	Duplicated	scf00000003	78771	77032	-	815.1	540	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Duplicated	scf00000000	16620	13675	-	598.0	531	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
