query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRK01000002.1	1.0	0.06727817542130045	1.0
NZ_QQRK01000015.1	1.0	1.0	1.0
NZ_QQRK01000010.1	1.0	1.0	1.0
NZ_QQRK01000022.1	1.0	0.022701292733905268	0.9964208577599506
NZ_QQRK01000030.1	1.0	1.0	1.0
NZ_QQRK01000020.1	1.0	1.0	1.0
NZ_QQRK01000032.1	1.0	1.0	1.0
NZ_QQRK01000023.1	1.0	1.0	1.0
NZ_QQRK01000054.1	1.0	1.0	1.0
NZ_QQRK01000040.1	1.0	1.0	1.0
NZ_QQRK01000056.1	1.0	1.0	1.0
NZ_QQRK01000014.1	1.0	1.0	1.0
NZ_QQRK01000017.1	1.0	1.0	1.0
NZ_QQRK01000037.1	1.0	1.0	1.0
NZ_QQRK01000018.1	1.0	1.0	1.0
NZ_QQRK01000011.1	1.0	1.0	1.0
NZ_QQRK01000019.1	1.0	1.0	1.0
NZ_QQRK01000044.1	1.0	0.004067796610169492	1.0
NZ_QQRK01000026.1	1.0	1.0	1.0
NZ_QQRK01000005.1	1.0	1.0	1.0
NZ_QQRK01000029.1	1.0	1.0	1.0
NZ_QQRK01000024.1	1.0	1.0	1.0
NZ_QQRK01000012.1	1.0	1.0	1.0
NZ_QQRK01000035.1	1.0	1.0	1.0
NZ_QQRK01000008.1	1.0	1.0	1.0
NZ_QQRK01000001.1	1.0	0.47910259789707993	0.8338427680645556
NZ_QQRK01000053.1	1.0	1.0	1.0
NZ_QQRK01000043.1	1.0	1.0	1.0
NZ_QQRK01000050.1	1.0	1.0	1.0
NZ_QQRK01000049.1	1.0	1.0	1.0
NZ_QQRK01000046.1	1.0	1.0	1.0
NZ_QQRK01000009.1	1.0	1.0	1.0
NZ_QQRK01000016.1	1.0	1.0	1.0
NZ_QQRK01000036.1	1.0	1.0	1.0
NZ_QQRK01000021.1	1.0	1.0	1.0
NZ_QQRK01000006.1	1.0	0.3672163632699671	0.9982164906022774
NZ_QQRK01000034.1	1.0	1.0	1.0
NZ_QQRK01000025.1	1.0	0.02377129556793569	0.9952855847688123
NZ_QQRK01000007.1	1.0	1.0	1.0
NZ_QQRK01000027.1	1.0	1.0	1.0
NZ_QQRK01000028.1	1.0	1.0	1.0
NZ_QQRK01000058.1	1.0	1.0	1.0
NZ_QQRK01000066.1	1.0	1.0	1.0
NZ_QQRK01000004.1	1.0	0.20941662564699215	0.9986110616474946
NZ_QQRK01000013.1	1.0	1.0	1.0
NZ_QQRK01000003.1	1.0	1.0	1.0
