query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRB01000017.1	1.0	1.0	1.0
NZ_QQRB01000001.1	1.0	1.0	1.0
NZ_QQRB01000067.1	1.0	1.0	1.0
NZ_QQRB01000057.1	1.0	1.0	1.0
NZ_QQRB01000058.1	1.0	1.0	1.0
NZ_QQRB01000051.1	1.0	1.0	1.0
NZ_QQRB01000032.1	1.0	1.0	1.0
NZ_QQRB01000018.1	1.0	1.0	1.0
NZ_QQRB01000030.1	1.0	1.0	1.0
NZ_QQRB01000061.1	1.0	1.0	1.0
NZ_QQRB01000029.1	1.0	0.13096967677440852	0.9929778139629554
NZ_QQRB01000046.1	1.0	0.01568098986248507	0.9326171875
NZ_QQRB01000069.1	1.0	1.0	1.0
NZ_QQRB01000013.1	1.0	0.08198696533216496	0.9976202404809619
NZ_QQRB01000015.1	1.0	0.06396493002455386	0.8184978806496166
NZ_QQRB01000019.1	1.0	0.05725663082904085	0.9600796133067956
NZ_QQRB01000011.1	1.0	1.0	1.0
NZ_QQRB01000063.1	1.0	1.0	1.0
NZ_QQRB01000014.1	1.0	1.0	1.0
NZ_QQRB01000008.1	1.0	1.0	1.0
NZ_QQRB01000006.1	1.0	1.0	1.0
NZ_QQRB01000012.1	1.0	1.0	1.0
NZ_QQRB01000054.1	1.0	1.0	1.0
NZ_QQRB01000031.1	1.0	1.0	1.0
NZ_QQRB01000070.1	1.0	0.0008674648935365907	0.7614678899082569
NZ_QQRB01000035.1	1.0	0.03397603893672782	1.0
NZ_QQRB01000033.1	1.0	0.019162367833160946	1.0
NZ_QQRB01000002.1	1.0	0.25526366222375874	1.0
NZ_QQRB01000039.1	1.0	0.09844964267583083	0.5281634272114241
NZ_QQRB01000034.1	1.0	1.0	1.0
NZ_QQRB01000040.1	1.0	0.01050016617752266	0.9694206008583691
NZ_QQRB01000038.1	1.0	1.0	1.0
NZ_QQRB01000041.1	1.0	1.0	1.0
NZ_QQRB01000020.1	1.0	0.032252755657010974	1.0
NZ_QQRB01000025.1	1.0	1.0	1.0
NZ_QQRB01000022.1	1.0	1.0	1.0
NZ_QQRB01000062.1	1.0	1.0	1.0
NZ_QQRB01000021.1	1.0	1.0	1.0
NZ_QQRB01000016.1	1.0	1.0	1.0
NZ_QQRB01000007.1	1.0	0.08362811534702283	0.9983080407111435
NZ_QQRB01000005.1	1.0	0.22140732886808553	1.0
NZ_QQRB01000003.1	1.0	1.0	1.0
NZ_QQRB01000042.1	1.0	1.0	1.0
NZ_QQRB01000023.1	1.0	1.0	1.0
NZ_QQRB01000024.1	1.0	1.0	1.0
NZ_QQRB01000026.1	1.0	1.0	1.0
NZ_QQRB01000004.1	1.0	0.07314550782135913	1.0
NZ_QQRB01000036.1	1.0	1.0	1.0
NZ_QQRB01000027.1	1.0	1.0	1.0
NZ_QQRB01000010.1	1.0	0.03214190276935912	1.0
