query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRB01000017.1	1.0	1.0	1.0
NZ_QQRB01000001.1	1.0	1.0	1.0
NZ_QQRB01000059.1	1.0	1.0	1.0
NZ_QQRB01000032.1	1.0	0.022829397330363203	1.0
NZ_QQRB01000018.1	1.0	1.0	1.0
NZ_QQRB01000030.1	1.0	1.0	1.0
NZ_QQRB01000061.1	1.0	1.0	1.0
NZ_QQRB01000029.1	1.0	1.0	1.0
NZ_QQRB01000046.1	1.0	1.0	1.0
NZ_QQRB01000043.1	1.0	1.0	1.0
NZ_QQRB01000052.1	1.0	1.0	1.0
NZ_QQRB01000013.1	1.0	0.08317897701651786	0.9969557964970809
NZ_QQRB01000015.1	1.0	1.0	1.0
NZ_QQRB01000040.1	1.0	0.014006377818938685	1.0
NZ_QQRB01000019.1	1.0	1.0	1.0
NZ_QQRB01000011.1	1.0	1.0	1.0
NZ_QQRB01000014.1	1.0	0.17603820907382728	0.9298443598062727
NZ_QQRB01000008.1	1.0	1.0	1.0
NZ_QQRB01000006.1	1.0	1.0	1.0
NZ_QQRB01000012.1	1.0	1.0	1.0
NZ_QQRB01000031.1	1.0	1.0	1.0
NZ_QQRB01000035.1	1.0	1.0	1.0
NZ_QQRB01000044.1	1.0	1.0	1.0
NZ_QQRB01000070.1	1.0	0.0010294366766135442	0.70042194092827
NZ_QQRB01000057.1	1.0	1.0	1.0
NZ_QQRB01000058.1	1.0	1.0	1.0
NZ_QQRB01000033.1	1.0	1.0	1.0
NZ_QQRB01000002.1	1.0	1.0	1.0
NZ_QQRB01000039.1	1.0	1.0	1.0
NZ_QQRB01000020.1	1.0	0.031980439109656165	1.0
NZ_QQRB01000025.1	1.0	1.0	1.0
NZ_QQRB01000028.1	1.0	1.0	1.0
NZ_QQRB01000009.1	1.0	1.0	1.0
NZ_QQRB01000037.1	1.0	1.0	1.0
NZ_QQRB01000022.1	1.0	1.0	1.0
NZ_QQRB01000021.1	1.0	1.0	1.0
NZ_QQRB01000016.1	1.0	1.0	1.0
NZ_QQRB01000007.1	1.0	1.0	1.0
NZ_QQRB01000005.1	1.0	0.21937288370020133	1.0
NZ_QQRB01000003.1	1.0	1.0	1.0
NZ_QQRB01000049.1	1.0	1.0	1.0
NZ_QQRB01000065.1	1.0	1.0	1.0
NZ_QQRB01000056.1	1.0	1.0	1.0
NZ_QQRB01000045.1	1.0	1.0	1.0
NZ_QQRB01000060.1	1.0	1.0	1.0
NZ_QQRB01000064.1	1.0	1.0	1.0
NZ_QQRB01000047.1	1.0	1.0	1.0
NZ_QQRB01000023.1	1.0	1.0	1.0
NZ_QQRB01000024.1	1.0	1.0	1.0
NZ_QQRB01000026.1	1.0	1.0	1.0
NZ_QQRB01000004.1	1.0	1.0	1.0
NZ_QQRB01000036.1	1.0	1.0	1.0
NZ_QQRB01000027.1	1.0	1.0	1.0
NZ_QQRB01000010.1	1.0	0.032809198832493454	1.0
