query	grouping_confidence	location_confidence	orientation_confidence
NZ_WTQC01000017.1	1.0	1.0	1.0
NZ_WTQC01000003.1	1.0	0.1648080549013135	0.8246868307113912
NZ_WTQC01000016.1	1.0	1.0	1.0
NZ_WTQC01000013.1	1.0	0.016150653343581862	1.0
NZ_WTQC01000007.1	1.0	0.05635478467776021	0.9899382716049383
NZ_WTQC01000010.1	1.0	0.0407725321888412	0.986898576914389
NZ_WTQC01000006.1	1.0	1.0	1.0
NZ_WTQC01000018.1	1.0	1.0	1.0
NZ_WTQC01000015.1	1.0	0.01886809217687226	1.0
NZ_WTQC01000008.1	1.0	0.7717129071170085	0.9816725283313794
NZ_WTQC01000019.1	1.0	1.0	1.0
NZ_WTQC01000014.1	1.0	1.0	1.0
NZ_WTQC01000012.1	1.0	0.048051334344765835	1.0
NZ_WTQC01000011.1	1.0	1.0	1.0
NZ_WTQC01000005.1	1.0	0.28914185494800326	1.0
NZ_WTQC01000004.1	1.0	1.0	1.0
NZ_WTQC01000009.1	1.0	1.0	1.0
NZ_WTQC01000002.1	1.0	1.0	1.0
NZ_WTQC01000001.1	1.0	0.15979908110658986	1.0
