J	MHJ_RS01710	OG0000003	-	382692	384801	MHJ_RS01705,MHJ_RS01710
J	MHJ_RS01795	OG0000003	-	396657	410103	MHJ_RS01775,MHJ_RS01780,MHJ_RS01785,MHJ_RS03870,MHJ_RS01795,MHJ_RS01805,MHJ_RS01810,MHJ_RS01815
J	MHJ_RS03880	OG0000003	-	480789	486879	MHJ_RS03660,MHJ_RS02130,MHJ_RS02135,MHJ_RS02140,MHJ_RS03880,MHJ_RS03885,MHJ_RS03890
J	MHJ_RS03885	OG0000003	-	480789	486879	MHJ_RS03660,MHJ_RS02130,MHJ_RS02135,MHJ_RS02140,MHJ_RS03880,MHJ_RS03885,MHJ_RS03890
J	MHJ_RS00485	OG0000003	-	105969	109524	MHJ_RS00480,MHJ_RS00485
J	MHJ_RS03890	OG0000003	-	480789	486879	MHJ_RS03660,MHJ_RS02130,MHJ_RS02135,MHJ_RS02140,MHJ_RS03880,MHJ_RS03885,MHJ_RS03890
J	MHJ_RS04005	OG0000011	-	426332	429650	MHJ_RS01895,MHJ_RS01900,MHJ_RS04005
J	MHJ_RS01895	OG0000011	-	426332	429650	MHJ_RS01895,MHJ_RS01900,MHJ_RS04005
J	MHJ_RS01900	OG0000011	-	426332	429650	MHJ_RS01895,MHJ_RS01900,MHJ_RS04005
J	MHJ_RS03825	OG0000013	+	38473	41576	MHJ_RS00155,MHJ_RS03825
J	MHJ_RS02355	OG0000013	-	536758	575578	MHJ_RS03775,MHJ_RS02355,MHJ_RS03900,MHJ_RS03905,MHJ_RS02365,MHJ_RS02370,MHJ_RS02375,MHJ_RS02380,MHJ_RS02385,MHJ_RS02390,MHJ_RS02395,MHJ_RS02400
J	MHJ_RS00110	OG0000055	+	26032	30454	MHJ_RS00110,MHJ_RS00115,MHJ_RS00120,MHJ_RS00125,MHJ_RS00130
J	MHJ_RS03255	OG0000072	-	793881	809724	MHJ_RS03255,MHJ_RS03260,MHJ_RS03265,MHJ_RS03960,MHJ_RS03270,MHJ_RS03275,MHJ_RS03280,MHJ_RS03285,MHJ_RS03290
J	MHJ_RS01625	OG0000078	+	357149	363076	MHJ_RS01625
J	MHJ_RS03490	OG0000100	+	856163	867627	MHJ_RS03465,MHJ_RS03470,MHJ_RS03475,MHJ_RS03480,MHJ_RS03485,MHJ_RS03490,MHJ_RS03495,MHJ_RS03500
J	MHJ_RS02855	OG0000145	+	694724	696639	MHJ_RS02850,MHJ_RS02855
J	MHJ_RS03005	OG0000169	+	735204	735866	MHJ_RS03005
J	MHJ_RS00935	OG0000215	-	197779	213126	MHJ_RS00905,MHJ_RS00910,MHJ_RS00915,MHJ_RS00920,MHJ_RS00925,MHJ_RS00930,MHJ_RS00935,MHJ_RS00940,MHJ_RS00945,MHJ_RS00950,MHJ_RS00955,MHJ_RS00960,MHJ_RS00965,MHJ_RS00970,MHJ_RS00975,MHJ_RS00980,MHJ_RS00985,MHJ_RS00990,MHJ_RS00995,MHJ_RS01000,MHJ_RS01005,MHJ_RS01010,MHJ_RS04015,MHJ_RS01020,MHJ_RS01025,MHJ_RS01030,MHJ_RS01035,MHJ_RS01040,MHJ_RS01045
J	MHJ_RS00135	OG0000248	-	30571	38263	MHJ_RS00135,MHJ_RS00140,MHJ_RS00145,MHJ_RS00150
J	MHJ_RS03400	OG0000278	-	838234	849831	MHJ_RS03375,MHJ_RS03380,MHJ_RS03705,MHJ_RS03385,MHJ_RS03390,MHJ_RS03395,MHJ_RS03400,MHJ_RS03405,MHJ_RS03410,MHJ_RS03415,MHJ_RS03420,MHJ_RS03425
J	MHJ_RS02775	OG0000306	-	667980	669803	MHJ_RS02775
J	MHJ_RS00750	OG0000359	+	170566	178377	MHJ_RS00750,MHJ_RS00755,MHJ_RS00760,MHJ_RS00765,MHJ_RS00770,MHJ_RS00775,MHJ_RS00780
J	MHJ_RS00865	OG0000427	-	184003	191960	MHJ_RS00820,MHJ_RS00825,MHJ_RS00830,MHJ_RS00835,MHJ_RS00840,MHJ_RS00845,MHJ_RS00850,MHJ_RS00855,MHJ_RS00860,MHJ_RS00865
J	MHJ_RS02470	OG0000458	-	584676	593267	MHJ_RS02470,MHJ_RS02475,MHJ_RS02480,MHJ_RS02485,MHJ_RS02490,MHJ_RS02495,MHJ_RS02500
J	MHJ_RS03300	OG0000472	+	810155	815144	MHJ_RS03295,MHJ_RS03300
J	MHJ_RS02790	OG0000497	-	676055	682415	MHJ_RS02785,MHJ_RS02790,MHJ_RS02795,MHJ_RS02800,MHJ_RS02805
J	MHJ_RS03335	OG0000523	-	827470	831485	MHJ_RS03335,MHJ_RS03340
J	MHJ_RS01585	OG0000532	+	344847	345599	MHJ_RS01585
J	MHJ_RS00705	OG0000537	-	162512	164305	MHJ_RS00705,MHJ_RS00710
J	MHJ_RS01095	OG0000538	+	221640	231198	MHJ_RS01070,MHJ_RS01075,MHJ_RS01080,MHJ_RS01085,MHJ_RS01090,MHJ_RS01095,MHJ_RS01100,MHJ_RS01105
J	MHJ_RS02650	OG0000553	-	624355	647232	MHJ_RS02635,MHJ_RS02640,MHJ_RS02645,MHJ_RS02650,MHJ_RS02655,MHJ_RS04010,MHJ_RS02665,MHJ_RS02670,MHJ_RS02675,MHJ_RS02680
J	MHJ_RS01695	OG0000599	+	379233	382269	MHJ_RS01685,MHJ_RS01690,MHJ_RS01695,MHJ_RS03855
ES2	E5E95_RS04070	OG0000003	-	523213	529299	E5E95_RS02285,E5E95_RS02290,E5E95_RS02295,E5E95_RS02300,E5E95_RS04060,E5E95_RS04065,E5E95_RS04070
ES2	E5E95_RS01870	OG0000003	-	420897	423006	E5E95_RS01865,E5E95_RS01870
ES2	E5E95_RS04065	OG0000003	-	523213	529299	E5E95_RS02285,E5E95_RS02290,E5E95_RS02295,E5E95_RS02300,E5E95_RS04060,E5E95_RS04065,E5E95_RS04070
ES2	E5E95_RS04060	OG0000003	-	523213	529299	E5E95_RS02285,E5E95_RS02290,E5E95_RS02295,E5E95_RS02300,E5E95_RS04060,E5E95_RS04065,E5E95_RS04070
ES2	E5E95_RS00505	OG0000003	-	111442	114985	E5E95_RS00500,E5E95_RS00505
ES2	E5E95_RS03910	OG0000003	-	441236	444534	E5E95_RS01950,E5E95_RS04020,E5E95_RS03910
ES2	E5E95_RS00930	OG0000003	+	197643	208825	E5E95_RS00895,E5E95_RS00900,E5E95_RS00905,E5E95_RS00910,E5E95_RS00915,E5E95_RS00920,E5E95_RS00925,E5E95_RS00930,E5E95_RS00935,E5E95_RS03960,E5E95_RS03965,E5E95_RS00945
ES2	E5E95_RS01915	OG0000003	-	423784	434606	E5E95_RS01880,E5E95_RS01885,E5E95_RS01890,E5E95_RS01895,E5E95_RS01900,E5E95_RS04295,E5E95_RS01910,E5E95_RS01915,E5E95_RS01920
ES2	E5E95_RS02060	OG0000011	-	466191	469529	E5E95_RS02060,E5E95_RS02065,E5E95_RS02070
ES2	E5E95_RS02070	OG0000011	-	466191	469529	E5E95_RS02060,E5E95_RS02065,E5E95_RS02070
ES2	E5E95_RS02065	OG0000011	-	466191	469529	E5E95_RS02060,E5E95_RS02065,E5E95_RS02070
ES2	E5E95_RS02610	OG0000013	-	588326	640030	E5E95_RS02560,E5E95_RS04115,E5E95_RS04120,E5E95_RS02570,E5E95_RS02575,E5E95_RS02580,E5E95_RS02585,E5E95_RS02590,E5E95_RS02595,E5E95_RS02600,E5E95_RS02605,E5E95_RS02610,E5E95_RS04125,E5E95_RS04130,E5E95_RS02620,E5E95_RS02625,E5E95_RS02630,E5E95_RS04305,E5E95_RS02640,E5E95_RS02645,E5E95_RS02650,E5E95_RS02655
ES2	E5E95_RS03955	OG0000013	+	43996	47024	E5E95_RS00170,E5E95_RS03955
ES2	E5E95_RS00125	OG0000055	+	31651	35976	E5E95_RS00125,E5E95_RS00130,E5E95_RS00135,E5E95_RS00140,E5E95_RS00145
ES2	E5E95_RS03490	OG0000072	-	851084	867366	E5E95_RS03490,E5E95_RS03495,E5E95_RS03500,E5E95_RS03505,E5E95_RS03510,E5E95_RS03515,E5E95_RS03520,E5E95_RS03525,E5E95_RS03530
ES2	E5E95_RS01790	OG0000078	+	397279	403206	E5E95_RS01790
ES2	E5E95_RS03740	OG0000100	+	913796	925257	E5E95_RS03715,E5E95_RS03720,E5E95_RS03725,E5E95_RS03730,E5E95_RS03735,E5E95_RS03740,E5E95_RS03745,E5E95_RS03750
ES2	E5E95_RS03085	OG0000145	+	755640	757555	E5E95_RS03080,E5E95_RS03085
ES2	E5E95_RS03255	OG0000169	+	795512	796174	E5E95_RS03255
ES2	E5E95_RS00980	OG0000215	-	208911	224261	E5E95_RS00950,E5E95_RS00955,E5E95_RS00960,E5E95_RS00965,E5E95_RS00970,E5E95_RS00975,E5E95_RS00980,E5E95_RS00985,E5E95_RS00990,E5E95_RS00995,E5E95_RS01000,E5E95_RS01005,E5E95_RS01010,E5E95_RS01015,E5E95_RS01020,E5E95_RS01025,E5E95_RS01030,E5E95_RS01035,E5E95_RS01040,E5E95_RS01045,E5E95_RS01050,E5E95_RS01055,E5E95_RS04285,E5E95_RS01065,E5E95_RS01070,E5E95_RS01075,E5E95_RS01080,E5E95_RS01085,E5E95_RS01090
ES2	E5E95_RS00150	OG0000248	-	36093	43785	E5E95_RS00150,E5E95_RS00155,E5E95_RS00160,E5E95_RS00165
ES2	E5E95_RS03650	OG0000278	-	895868	907464	E5E95_RS03620,E5E95_RS03625,E5E95_RS03630,E5E95_RS03635,E5E95_RS03640,E5E95_RS03645,E5E95_RS03650,E5E95_RS03655,E5E95_RS03660,E5E95_RS03665,E5E95_RS03670,E5E95_RS03675
ES2	E5E95_RS03005	OG0000306	-	725600	730709	E5E95_RS02990,E5E95_RS04160,E5E95_RS03000,E5E95_RS04220,E5E95_RS03005
ES2	E5E95_RS00775	OG0000359	+	176210	183989	E5E95_RS00775,E5E95_RS00780,E5E95_RS00785,E5E95_RS00790,E5E95_RS00795,E5E95_RS00800,E5E95_RS00805
ES2	E5E95_RS00890	OG0000427	-	189608	197565	E5E95_RS00845,E5E95_RS00850,E5E95_RS00855,E5E95_RS00860,E5E95_RS00865,E5E95_RS00870,E5E95_RS00875,E5E95_RS00880,E5E95_RS00885,E5E95_RS00890
ES2	E5E95_RS02715	OG0000458	-	649130	657742	E5E95_RS02715,E5E95_RS02720,E5E95_RS02725,E5E95_RS02730,E5E95_RS02735,E5E95_RS02740,E5E95_RS02745
ES2	E5E95_RS03540	OG0000472	+	867779	872759	E5E95_RS03535,E5E95_RS03540
ES2	E5E95_RS03020	OG0000497	-	736961	743335	E5E95_RS03015,E5E95_RS03020,E5E95_RS03025,E5E95_RS03030,E5E95_RS03035
ES2	E5E95_RS03580	OG0000523	-	885112	889127	E5E95_RS03580,E5E95_RS03585
ES2	E5E95_RS01740	OG0000532	+	383954	385366	E5E95_RS04195,E5E95_RS01740
ES2	E5E95_RS00725	OG0000537	-	168087	169868	E5E95_RS00725,E5E95_RS00730
ES2	E5E95_RS01140	OG0000538	+	232749	242318	E5E95_RS01115,E5E95_RS01120,E5E95_RS01125,E5E95_RS01130,E5E95_RS01135,E5E95_RS01140,E5E95_RS01145,E5E95_RS01150
ES2	E5E95_RS02890	OG0000553	-	686818	709746	E5E95_RS02875,E5E95_RS02880,E5E95_RS02885,E5E95_RS02890,E5E95_RS02895,E5E95_RS04215,E5E95_RS02905,E5E95_RS02910,E5E95_RS02915,E5E95_RS02920
ES2	E5E95_RS01855	OG0000599	+	407307	420472	E5E95_RS01815,E5E95_RS01820,E5E95_RS01825,E5E95_RS01830,E5E95_RS01835,E5E95_RS01840,E5E95_RS01845,E5E95_RS01850,E5E95_RS01855,E5E95_RS04010
ES2	E5E95_RS01940	OG0000608	+	438076	440626	E5E95_RS01940,E5E95_RS01945
133A	NB626_RS02325	OG0000003	+	509881	524381	NB626_RS02295,NB626_RS02300,NB626_RS02305,NB626_RS02310,NB626_RS02315,NB626_RS02320,NB626_RS02325,NB626_RS02330,NB626_RS02335,NB626_RS02340,NB626_RS02345,NB626_RS02350,NB626_RS02355,NB626_RS02360,NB626_RS02365
133A	NB626_RS01965	OG0000003	-	429358	438131	NB626_RS01950,NB626_RS01955,NB626_RS01960,NB626_RS01965,NB626_RS01970,NB626_RS01975,NB626_RS01980,NB626_RS01985
133A	NB626_RS01970	OG0000003	-	429358	438131	NB626_RS01950,NB626_RS01955,NB626_RS01960,NB626_RS01965,NB626_RS01970,NB626_RS01975,NB626_RS01980,NB626_RS01985
133A	NB626_RS01890	OG0000003	-	413822	416575	NB626_RS01880,NB626_RS01885,NB626_RS01890
133A	NB626_RS00600	OG0000003	-	135880	139423	NB626_RS00595,NB626_RS00600
133A	NB626_RS02080	OG0000011	-	454359	457731	NB626_RS02075,NB626_RS02080
133A	NB626_RS02565	OG0000013	-	556241	581386	NB626_RS02510,NB626_RS02515,NB626_RS02520,NB626_RS02525,NB626_RS02530,NB626_RS02535,NB626_RS02540,NB626_RS02545,NB626_RS02550,NB626_RS02555,NB626_RS02560,NB626_RS02565,NB626_RS02570,NB626_RS02575,NB626_RS02580
133A	NB626_RS00185	OG0000013	+	45097	48089	NB626_RS00180,NB626_RS00185
133A	NB626_RS00135	OG0000055	+	32659	37077	NB626_RS00135,NB626_RS00140,NB626_RS00145,NB626_RS00150,NB626_RS00155
133A	NB626_RS03465	OG0000072	-	819158	834993	NB626_RS03465,NB626_RS03470,NB626_RS03475,NB626_RS03480,NB626_RS03485,NB626_RS03490,NB626_RS03495,NB626_RS03500,NB626_RS03505
133A	NB626_RS01795	OG0000078	+	388609	394536	NB626_RS01795
133A	NB626_RS03730	OG0000100	+	881490	892935	NB626_RS03705,NB626_RS03710,NB626_RS03715,NB626_RS03720,NB626_RS03725,NB626_RS03730,NB626_RS03735,NB626_RS03740
133A	NB626_RS03070	OG0000145	+	724546	726461	NB626_RS03065,NB626_RS03070
133A	NB626_RS03230	OG0000169	+	767011	767673	NB626_RS03230
133A	NB626_RS01085	OG0000215	-	227763	243122	NB626_RS01055,NB626_RS01060,NB626_RS01065,NB626_RS01070,NB626_RS01075,NB626_RS01080,NB626_RS01085,NB626_RS01090,NB626_RS01095,NB626_RS01100,NB626_RS01105,NB626_RS01110,NB626_RS01115,NB626_RS01120,NB626_RS01125,NB626_RS01130,NB626_RS01135,NB626_RS01140,NB626_RS01145,NB626_RS01150,NB626_RS01155,NB626_RS01160,NB626_RS01165,NB626_RS01170,NB626_RS01175,NB626_RS01180,NB626_RS01185,NB626_RS01190,NB626_RS01195
133A	NB626_RS00160	OG0000248	-	37194	44886	NB626_RS00160,NB626_RS00165,NB626_RS00170,NB626_RS00175
133A	NB626_RS03640	OG0000278	-	863562	875159	NB626_RS03605,NB626_RS03610,NB626_RS03615,NB626_RS03620,NB626_RS03625,NB626_RS03630,NB626_RS03635,NB626_RS03640,NB626_RS03645,NB626_RS03650,NB626_RS03655,NB626_RS03660,NB626_RS03665
133A	NB626_RS02990	OG0000306	-	693099	699606	NB626_RS02970,NB626_RS02975,NB626_RS02980,NB626_RS02985,NB626_RS02990
133A	NB626_RS00880	OG0000359	+	200507	202717	NB626_RS00880
133A	NB626_RS01010	OG0000427	-	213918	221889	NB626_RS00965,NB626_RS00970,NB626_RS00975,NB626_RS00980,NB626_RS00985,NB626_RS00990,NB626_RS00995,NB626_RS01000,NB626_RS01005,NB626_RS01010
