# BUSCO version is: 5.8.0 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	NZ_QQRC01000013.1	5164	9399	+	1920.5	1287	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	NZ_QQRC01000013.1	1453	5106	+	1730.9	1220	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	NZ_QQRC01000001.1	61604	66013	+	1364.9	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	NZ_QQRC01000002.1	149634	146695	-	955.5	778	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	NZ_QQRC01000001.1	3089	246	-	1169.0	769	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	NZ_QQRC01000006.1	11256	13139	+	251.3	368	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	NZ_QQRC01000001.1	73864	76482	+	656.8	457	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	NZ_QQRC01000002.1	15352	17436	+	1037.0	575	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	NZ_QQRC01000002.1	73551	76211	+	766.7	620	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	NZ_QQRC01000007.1	10673	8022	-	809.4	649	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	NZ_QQRC01000006.1	18533	16272	-	447.0	497	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	NZ_QQRC01000006.1	8300	6402	-	566.8	476	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Complete	NZ_QQRC01000001.1	5599	3134	-	674.5	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	NZ_QQRC01000008.1	9562	11934	+	742.1	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	NZ_QQRC01000002.1	63792	65876	+	496.5	500	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	NZ_QQRC01000002.1	26370	24568	-	832.7	490	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	NZ_QQRC01000002.1	20613	18817	-	815.0	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	NZ_QQRC01000002.1	98340	96481	-	783.0	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	NZ_QQRC01000002.1	109727	107256	-	863.9	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	NZ_QQRC01000005.1	24522	22783	-	813.5	540	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Complete	NZ_QQRC01000005.1	15364	12410	-	591.7	536	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Complete	NZ_QQRC01000003.1	50513	52690	+	359.9	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	NZ_QQRC01000005.1	30208	31725	+	563.4	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Complete	NZ_QQRC01000008.1	9360	7372	-	731.6	532	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	NZ_QQRC01000001.1	76771	77979	+	614.2	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
759at2085	Complete	NZ_QQRC01000007.1	3706	2237	-	509.0	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
801at2085	Complete	NZ_QQRC01000005.1	17554	15755	-	628.2	484	https://v10-1.orthodb.org/?query=801at2085	Translation initiation factor IF-2
812at2085	Complete	NZ_QQRC01000002.1	101129	99738	-	273.0	295	https://v10-1.orthodb.org/?query=812at2085	Chromosomal replication initiator protein DnaA
886at2085	Complete	NZ_QQRC01000006.1	44077	45480	+	541.1	372	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
887at2085	Complete	NZ_QQRC01000002.1	52753	51230	-	664.7	399	https://v10-1.orthodb.org/?query=887at2085	ATP synthase subunit alpha
908at2085	Complete	NZ_QQRC01000003.1	32630	34333	+	488.4	397	https://v10-1.orthodb.org/?query=908at2085	Aspartate--tRNA ligase
913at2085	Complete	NZ_QQRC01000003.1	10302	11846	+	439.8	384	https://v10-1.orthodb.org/?query=913at2085	Methionine--tRNA ligase
946at2085	Complete	NZ_QQRC01000002.1	92129	90108	-	429.8	433	https://v10-1.orthodb.org/?query=946at2085	hydrolase
955at2085	Complete	NZ_QQRC01000002.1	44510	43143	-	440.2	349	https://v10-1.orthodb.org/?query=955at2085	Glycine--tRNA ligase
