query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRB01000017.1	1.0	1.0	1.0
NZ_QQRB01000001.1	1.0	1.0	1.0
NZ_QQRB01000067.1	1.0	1.0	1.0
NZ_QQRB01000057.1	1.0	1.0	1.0
NZ_QQRB01000058.1	1.0	1.0	1.0
NZ_QQRB01000051.1	1.0	1.0	1.0
NZ_QQRB01000032.1	1.0	0.023732462540999002	1.0
NZ_QQRB01000018.1	1.0	1.0	1.0
NZ_QQRB01000030.1	1.0	1.0	1.0
NZ_QQRB01000061.1	1.0	1.0	1.0
NZ_QQRB01000029.1	1.0	1.0	1.0
NZ_QQRB01000014.1	1.0	1.0	1.0
NZ_QQRB01000008.1	1.0	1.0	1.0
NZ_QQRB01000006.1	1.0	1.0	1.0
NZ_QQRB01000012.1	1.0	1.0	1.0
NZ_QQRB01000054.1	1.0	1.0	1.0
NZ_QQRB01000031.1	1.0	0.06312369285927696	1.0
NZ_QQRB01000044.1	1.0	1.0	1.0
NZ_QQRB01000039.1	1.0	0.020760874391344886	0.5400106932810551
NZ_QQRB01000034.1	1.0	1.0	1.0
NZ_QQRB01000040.1	1.0	0.008891722500839647	0.9635083226632523
NZ_QQRB01000038.1	1.0	0.3371614508565413	0.8081180811808119
NZ_QQRB01000041.1	1.0	1.0	1.0
NZ_QQRB01000020.1	1.0	0.030447619448795076	1.0
NZ_QQRB01000074.1	1.0	1.0	1.0
NZ_QQRB01000025.1	1.0	1.0	1.0
NZ_QQRB01000028.1	1.0	1.0	1.0
NZ_QQRB01000009.1	1.0	1.0	1.0
NZ_QQRB01000037.1	1.0	1.0	1.0
NZ_QQRB01000022.1	1.0	1.0	1.0
NZ_QQRB01000021.1	1.0	1.0	1.0
NZ_QQRB01000016.1	1.0	0.05746332768629214	1.0
NZ_QQRB01000007.1	1.0	0.0955092114063355	1.0
NZ_QQRB01000005.1	1.0	0.2347761943624835	1.0
NZ_QQRB01000003.1	1.0	1.0	1.0
NZ_QQRB01000048.1	1.0	1.0	1.0
NZ_QQRB01000045.1	1.0	1.0	1.0
NZ_QQRB01000060.1	1.0	1.0	1.0
NZ_QQRB01000064.1	1.0	1.0	1.0
NZ_QQRB01000047.1	1.0	1.0	1.0
NZ_QQRB01000042.1	1.0	1.0	1.0
NZ_QQRB01000023.1	1.0	1.0	1.0
NZ_QQRB01000024.1	1.0	1.0	1.0
NZ_QQRB01000026.1	1.0	1.0	1.0
NZ_QQRB01000004.1	1.0	0.07908776283139611	0.9674689344837551
NZ_QQRB01000036.1	1.0	1.0	1.0
NZ_QQRB01000027.1	1.0	1.0	1.0
NZ_QQRB01000010.1	1.0	0.03188082868584334	1.0
