query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQSN01000024.1	1.0	1.0	1.0
NZ_QQSN01000001.1	1.0	0.2354652739448505	0.9586607771936481
NZ_QQSN01000034.1	1.0	1.0	1.0
NZ_QQSN01000006.1	1.0	1.0	1.0
NZ_QQSN01000016.1	1.0	0.043328124420181996	1.0
NZ_QQSN01000011.1	1.0	1.0	1.0
NZ_QQSN01000017.1	1.0	1.0	1.0
NZ_QQSN01000007.1	1.0	1.0	1.0
NZ_QQSN01000027.1	1.0	1.0	1.0
NZ_QQSN01000031.1	1.0	1.0	1.0
NZ_QQSN01000015.1	1.0	1.0	1.0
NZ_QQSN01000048.1	1.0	1.0	1.0
NZ_QQSN01000029.1	1.0	1.0	1.0
NZ_QQSN01000037.1	1.0	0.057302958145265426	0.7253807456412377
NZ_QQSN01000067.1	1.0	1.0	1.0
NZ_QQSN01000012.1	1.0	1.0	1.0
NZ_QQSN01000059.1	1.0	1.0	1.0
NZ_QQSN01000079.1	1.0	1.0	1.0
NZ_QQSN01000014.1	1.0	1.0	1.0
NZ_QQSN01000008.1	1.0	1.0	1.0
NZ_QQSN01000020.1	1.0	1.0	1.0
NZ_QQSN01000018.1	1.0	0.03788049793918721	1.0
NZ_QQSN01000023.1	1.0	1.0	1.0
NZ_QQSN01000043.1	1.0	1.0	1.0
NZ_QQSN01000030.1	1.0	1.0	1.0
NZ_QQSN01000026.1	1.0	0.1871751371643084	0.8462057660784881
NZ_QQSN01000039.1	1.0	1.0	1.0
NZ_QQSN01000002.1	1.0	1.0	1.0
NZ_QQSN01000073.1	1.0	1.0	1.0
NZ_QQSN01000077.1	1.0	1.0	1.0
NZ_QQSN01000076.1	1.0	1.0	1.0
NZ_QQSN01000047.1	1.0	1.0	1.0
NZ_QQSN01000010.1	1.0	1.0	1.0
NZ_QQSN01000013.1	1.0	1.0	1.0
NZ_QQSN01000032.1	1.0	1.0	1.0
NZ_QQSN01000004.1	1.0	1.0	1.0
NZ_QQSN01000009.1	1.0	1.0	1.0
NZ_QQSN01000057.1	1.0	1.0	1.0
NZ_QQSN01000062.1	1.0	1.0	1.0
NZ_QQSN01000056.1	1.0	1.0	1.0
NZ_QQSN01000035.1	1.0	1.0	1.0
NZ_QQSN01000019.1	1.0	1.0	1.0
NZ_QQSN01000025.1	1.0	1.0	1.0
NZ_QQSN01000022.1	1.0	1.0	1.0
NZ_QQSN01000028.1	1.0	1.0	1.0
NZ_QQSN01000003.1	1.0	0.058148955048719725	1.0
NZ_QQSN01000005.1	1.0	0.06314681123949167	1.0
