query	grouping_confidence	location_confidence	orientation_confidence
NZ_KZ266943.1	1.0	1.0	1.0
NZ_KZ266894.1	1.0	1.0	1.0
NZ_KZ266923.1	1.0	1.0	1.0
NZ_KZ266934.1	1.0	1.0	1.0
NZ_KZ266906.1	1.0	0.08210212347687562	1.0
NZ_KZ266924.1	1.0	1.0	1.0
NZ_KZ266916.1	1.0	0.08572141514804157	0.9889020285636314
NZ_KZ266901.1	1.0	0.3531834855358009	0.996987806641284
NZ_KZ266922.1	1.0	0.3939863208155891	0.9938857953925101
NZ_KZ266918.1	1.0	1.0	1.0
NZ_KZ266904.1	1.0	1.0	1.0
NZ_KZ266905.1	1.0	1.0	1.0
NZ_KZ266936.1	1.0	1.0	1.0
NZ_KZ266931.1	1.0	1.0	1.0
NZ_KZ266930.1	1.0	1.0	1.0
NZ_KZ266909.1	1.0	1.0	1.0
NZ_KZ266898.1	1.0	0.34653182977870617	0.9987543929890119
NZ_KZ266926.1	1.0	1.0	1.0
NZ_KZ266920.1	1.0	0.014301509643943718	1.0
NZ_KZ266921.1	1.0	0.5379554655870445	0.9877704609595485
NZ_KZ266903.1	1.0	1.0	1.0
NZ_KZ266950.1	1.0	1.0	1.0
NZ_KZ266948.1	1.0	1.0	1.0
NZ_KZ266896.1	1.0	1.0	1.0
NZ_KZ266911.1	1.0	1.0	1.0
NZ_KZ266933.1	1.0	0.008509924517752307	0.9754708716600964
NZ_KZ266914.1	1.0	1.0	1.0
NZ_KZ266919.1	1.0	1.0	1.0
NZ_KZ266945.1	1.0	1.0	1.0
NZ_KZ266942.1	1.0	1.0	1.0
NZ_KZ266928.1	1.0	0.025979646044110186	0.9669730040206778
NZ_KZ266910.1	1.0	1.0	1.0
NZ_KZ266947.1	1.0	1.0	1.0
NZ_KZ266907.1	1.0	1.0	1.0
NZ_KZ266912.1	1.0	1.0	1.0
NZ_KZ266929.1	1.0	1.0	1.0
NZ_KZ266897.1	1.0	1.0	1.0
NZ_KZ266908.1	1.0	0.04583718521323636	1.0
NZ_KZ266925.1	1.0	1.0	1.0
NZ_KZ266899.1	1.0	1.0	1.0
NZ_KZ266900.1	1.0	0.07247262399922229	0.9986586183769283
NZ_KZ266915.1	1.0	1.0	1.0
NZ_KZ266917.1	1.0	1.0	1.0
NZ_KZ266895.1	1.0	1.0	1.0
NZ_KZ266902.1	1.0	0.04161859883072953	0.9983295487171456
