query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQQX01000004.1	1.0	0.06463010385622882	1.0
NZ_QQQX01000015.1	1.0	1.0	1.0
NZ_QQQX01000045.1	1.0	1.0	1.0
NZ_QQQX01000032.1	1.0	1.0	1.0
NZ_QQQX01000018.1	1.0	0.11465666600872865	0.9958556490691151
NZ_QQQX01000003.1	1.0	0.18722238262337315	0.9417547709782174
NZ_QQQX01000001.1	1.0	0.4686969037801803	0.9993303932208086
NZ_QQQX01000012.1	1.0	1.0	1.0
NZ_QQQX01000055.1	1.0	1.0	1.0
NZ_QQQX01000028.1	1.0	1.0	1.0
NZ_QQQX01000043.1	1.0	0.0018073058971722052	1.0
NZ_QQQX01000034.1	1.0	1.0	1.0
NZ_QQQX01000010.1	1.0	0.12815659248328265	1.0
NZ_QQQX01000040.1	1.0	1.0	1.0
NZ_QQQX01000027.1	1.0	1.0	1.0
NZ_QQQX01000009.1	1.0	0.08943828615208557	1.0
NZ_QQQX01000017.1	1.0	1.0	1.0
NZ_QQQX01000014.1	1.0	1.0	1.0
NZ_QQQX01000033.1	1.0	1.0	1.0
NZ_QQQX01000039.1	1.0	1.0	1.0
NZ_QQQX01000031.1	1.0	1.0	1.0
NZ_QQQX01000019.1	1.0	1.0	1.0
NZ_QQQX01000023.1	1.0	1.0	1.0
NZ_QQQX01000038.1	1.0	1.0	1.0
NZ_QQQX01000029.1	1.0	1.0	1.0
NZ_QQQX01000011.1	1.0	1.0	1.0
NZ_QQQX01000016.1	1.0	1.0	1.0
NZ_QQQX01000044.1	1.0	1.0	1.0
NZ_QQQX01000008.1	1.0	1.0	1.0
NZ_QQQX01000013.1	1.0	1.0	1.0
NZ_QQQX01000025.1	1.0	1.0	1.0
NZ_QQQX01000007.1	1.0	1.0	1.0
NZ_QQQX01000021.1	1.0	1.0	1.0
NZ_QQQX01000036.1	1.0	1.0	1.0
NZ_QQQX01000006.1	1.0	0.09162455712377301	0.5721809094233817
NZ_QQQX01000026.1	1.0	1.0	1.0
NZ_QQQX01000059.1	1.0	1.0	1.0
NZ_QQQX01000035.1	1.0	1.0	1.0
NZ_QQQX01000020.1	1.0	1.0	1.0
NZ_QQQX01000073.1	1.0	1.0	1.0
NZ_QQQX01000022.1	1.0	1.0	1.0
NZ_QQQX01000024.1	1.0	1.0	1.0
NZ_QQQX01000005.1	1.0	0.047247318568931836	1.0
NZ_QQQX01000030.1	1.0	1.0	1.0
